Unnamed: 0,Site_name,Country,Country_code,Latitude,Longitude,Date_Time_UTC,Water_body_type,Water_type,Depth,Chla,TSS,Turbidity,Secchi_depth,Chla_plus_phaeo,aCDOM440,Date,Time,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A
2605,Garda,Italy,IT,45.4781,10.604,2017-09-21T11:05,1,6.0,,0.4,1.7,,,,0.0415,2017-09-21,11:05:00,0.00279999990016222,0.00279999990016222,0.044199999421834946,0.0478999987244606,0.0071000000461936,0.003599999938160181,0.00039999998989515007,0.0015999999595806003,0.002300000051036477,0.0010999999940395355
2605,Garda,Italy,IT,45.4781,10.604,2017-09-21T11:05,1,6.0,,0.4,1.7,,,,0.0415,2017-09-21,11:05:00,0.00279999990016222,0.00279999990016222,0.044199999421834946,0.0478999987244606,0.0071000000461936,0.003599999938160181,0.00039999998989515007,0.0015999999595806003,0.002300000051036477,0.0010999999940395355
2605,Garda,Italy,IT,45.4781,10.604,2017-09-21T11:05,1,6.0,,0.4,1.7,,,,0.0415,2017-09-21,11:05:00,0.00279999990016222,0.00279999990016222,0.044199999421834946,0.0478999987244606,0.0071000000461936,0.003599999938160181,0.00039999998989515007,0.0015999999595806003,0.002300000051036477,0.0010999999940395355
2605,Garda,Italy,IT,45.4781,10.604,2017-09-21T11:05,1,6.0,,0.4,1.7,,,,0.0415,2017-09-21,11:05:00,0.00279999990016222,0.00279999990016222,0.044199999421834946,0.0478999987244606,0.0071000000461936,0.003599999938160181,0.00039999998989515007,0.0015999999595806003,0.002300000051036477,0.0010999999940395355
2605,Garda,Italy,IT,45.4781,10.604,2017-09-21T11:05,1,6.0,,0.4,1.7,,,,0.0415,2017-09-21,11:05:00,0.00279999990016222,0.00279999990016222,0.044199999421834946,0.0478999987244606,0.0071000000461936,0.003599999938160181,0.00039999998989515007,0.0015999999595806003,0.002300000051036477,0.0010999999940395355
2605,Garda,Italy,IT,45.4781,10.604,2017-09-21T11:05,1,6.0,,0.4,1.7,,,,0.0415,2017-09-21,11:05:00,0.00279999990016222,0.00279999990016222,0.044199999421834946,0.0478999987244606,0.0071000000461936,0.003599999938160181,0.00039999998989515007,0.0015999999595806003,0.002300000051036477,0.0010999999940395355
2605,Garda,Italy,IT,45.4781,10.604,2017-09-21T11:05,1,6.0,,0.4,1.7,,,,0.0415,2017-09-21,11:05:00,0.00279999990016222,0.00279999990016222,0.044199999421834946,0.0478999987244606,0.0071000000461936,0.003599999938160181,0.00039999998989515007,0.0015999999595806003,0.002300000051036477,0.0010999999940395355
2605,Garda,Italy,IT,45.4781,10.604,2017-09-21T11:05,1,6.0,,0.4,1.7,,,,0.0415,2017-09-21,11:05:00,0.00279999990016222,0.00279999990016222,0.044199999421834946,0.0478999987244606,0.0071000000461936,0.003599999938160181,0.00039999998989515007,0.0015999999595806003,0.002300000051036477,0.0010999999940395355
2606,Garda,Italy,IT,45.4822,10.5981,2017-09-21T11:28,1,6.0,,1.3,1.8,,,,0.03206,2017-09-21,11:28:00,0.00139999995008111,0.002400000113993883,0.028699999675154686,0.02329999953508377,0.0038999998942017555,0.0020000000949949026,9.999999747378752e-05,0.000699999975040555,0.0015999999595806003,0.0007999999797903001
2606,Garda,Italy,IT,45.4822,10.5981,2017-09-21T11:28,1,6.0,,1.3,1.8,,,,0.03206,2017-09-21,11:28:00,0.00139999995008111,0.002400000113993883,0.028699999675154686,0.02329999953508377,0.0038999998942017555,0.0020000000949949026,9.999999747378752e-05,0.000699999975040555,0.0015999999595806003,0.0007999999797903001
