Station,Date,Alk-Tot,BOD,Ca-Dis,Cl-Dis,EC,Fe-Dis,Hg-Dis,Mg-Dis,NH3N,NO3N,O2-Dis,Pb-Dis,Q-Inst,SO4-Dis,SiO2-Rea,TDP,TEMP,TSS,Zn-Dis,pH,Main Basin,Station Identifier,Latitude,Longitude
RUS00002,2022-03-30,,,,,210.0,,,,,,12.3,,166.0,,,,0.0,,,7.7,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2022-04-11,,,,,190.0,,,,,,13.4,,212.0,,,,0.0,,,7.9,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2022-04-20,104.0,2.9,24.9,3.1,170.0,0.29,,7.2,0.32,0.19,12.5,0.0007,823.0,20.9,4.4,0.05,0.2,127.0,0.0141,8.0,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2022-04-29,,,,,170.0,,,,,,12.4,,1320.0,,,,4.6,,,8.0,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2022-05-11,,,,,140.0,,,,,,11.0,,1610.0,,,,8.4,,,8.0,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2022-05-18,98.0,3.2,25.4,3.2,180.0,0.13,,5.3,0.03,0.02,10.2,0.0006,1280.0,20.7,4.3,0.03,13.3,18.0,0.0112,7.9,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2022-05-30,,,,,160.0,,,,,,11.0,,1070.0,,,,13.4,,,8.2,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2022-06-10,,,,,140.0,,,,,,10.3,,1370.0,,,,13.8,,,8.0,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2022-06-20,73.0,2.0,18.8,2.1,130.0,0.13,,4.4,0.03,0.01,8.4,0.001,1630.0,23.5,5.1,0.02,20.0,26.0,0.015,8.1,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2022-06-29,,,,,170.0,,,,,,8.0,,1770.0,,,,22.8,,,8.1,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2022-07-08,,,,,170.0,,,,,,10.2,,1290.0,,,,21.2,,,8.4,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2022-07-18,82.0,2.8,23.7,2.4,180.0,0.28,,1.5,0.07,0.07,9.0,0.0002,1790.0,22.5,5.3,0.03,19.8,82.0,0.0086,7.9,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2022-07-29,,,,,170.0,,,,,,8.5,,1940.0,,,,17.6,,,8.1,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2022-08-10,,,,,160.0,,,,,,8.4,,1770.0,,,,18.9,,,8.2,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2022-08-17,,2.0,,2.1,170.0,,,,0.06,0.02,8.4,0.0009,1540.0,13.9,,,19.4,23.0,0.008,8.1,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2022-08-26,,,,,180.0,,,,,,9.5,,1500.0,,,,14.8,,,8.2,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2022-09-09,,,,,170.0,,,,,,9.4,,1270.0,,,,15.4,,,8.3,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2022-09-20,93.0,2.0,23.3,2.4,170.0,0.56,,5.8,0.05,0.01,10.4,0.0002,1160.0,17.0,4.7,0.02,10.8,6.0,0.0013,8.2,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2022-09-29,,,,,160.0,,,,,,11.7,,1270.0,,,,9.2,,,8.2,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2022-10-10,,,,,160.0,,,,,,13.4,,1090.0,,,,4.2,,,8.0,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2022-10-19,,2.5,,3.1,190.0,,,,0.05,0.05,12.7,0.0002,980.0,23.1,,,2.6,4.0,0.0048,8.2,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2022-10-28,,,,,180.0,,,,,,13.6,,877.0,,,,1.2,,,8.1,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2022-11-10,,,,,210.0,,,,,,13.8,,348.0,,,,0.0,,,8.0,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2022-11-17,122.0,2.5,24.9,3.6,210.0,0.1,,10.6,0.06,0.22,13.2,0.0002,262.0,34.0,6.2,0.02,0.0,2.0,0.0035,8.0,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2022-11-30,,,,,240.0,,,,,,13.0,,167.0,,,,0.0,,,8.0,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2022-12-09,,,,,220.0,,,,,,11.4,,188.0,,,,0.0,,,7.6,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2022-12-20,,1.4,,3.0,200.0,,,,0.05,0.46,9.1,0.0004,194.0,23.4,,,0.0,3.0,0.0129,8.6,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2022-12-26,,,,,200.0,,,,,,9.1,,187.0,,,,0.0,,,7.4,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00021,2015-06-27,63.0,2.0,10.8,0.8,1180.0,0.01,,5.1,0.01,0.01,11.7,,,5.7,1.9,0.02,5.5,2.0,0.0036,7.6,JENISEJ/YENISEY,Baikal Lake - Listvyanka,51.6666666666667,105.0
RUS00021,2015-09-11,65.0,1.4,11.8,0.8,1215.0,0.01,0.05,5.2,0.01,0.04,10.8,0.001,,5.5,0.1,0.02,15.2,2.0,0.009,7.8,JENISEJ/YENISEY,Baikal Lake - Listvyanka,51.6666666666667,105.0
RUS00021,2015-10-21,62.0,,11.8,0.6,1205.0,0.09,0.05,5.4,0.01,0.01,10.5,0.0026,,5.1,0.4,0.02,7.8,2.0,0.0017,7.7,JENISEJ/YENISEY,Baikal Lake - Listvyanka,51.6666666666667,105.0
RUS00021,2016-06-16,61.0,1.4,9.4,0.7,1230.0,0.01,0.05,6.6,0.01,0.01,12.1,0.001,,4.9,0.7,0.02,3.6,2.0,0.001,7.6,JENISEJ/YENISEY,Baikal Lake - Listvyanka,51.6666666666667,105.0
RUS00021,2016-09-07,66.0,1.3,10.8,0.7,1205.0,0.03,0.05,7.4,0.01,0.01,11.1,0.001,,5.8,0.4,0.02,4.2,2.0,0.003,7.8,JENISEJ/YENISEY,Baikal Lake - Listvyanka,51.6666666666667,105.0
RUS00021,2016-10-27,65.0,1.0,10.8,0.7,1218.0,0.01,0.05,6.1,0.01,0.01,10.7,0.002,,5.9,0.4,0.02,8.2,2.0,0.001,7.8,JENISEJ/YENISEY,Baikal Lake - Listvyanka,51.6666666666667,105.0
RUS00021,2017-06-20,63.0,1.9,8.4,0.7,1222.0,,,7.7,0.01,0.01,11.6,,,5.8,0.2,0.02,4.0,2.0,,7.7,JENISEJ/YENISEY,Baikal Lake - Listvyanka,51.6666666666667,105.0
RUS00021,2017-09-05,63.0,1.5,13.6,0.6,1147.0,0.01,0.05,5.2,0.01,0.01,11.8,0.001,,5.6,0.4,0.02,3.9,2.0,0.004,7.9,JENISEJ/YENISEY,Baikal Lake - Listvyanka,51.6666666666667,105.0
RUS00021,2018-07-04,66.0,1.4,9.6,0.8,1230.0,0.01,0.05,6.9,0.01,0.01,10.9,0.004,,7.3,0.6,0.02,4.4,2.0,0.001,7.7,JENISEJ/YENISEY,Baikal Lake - Listvyanka,51.6666666666667,105.0
RUS00021,2018-09-15,62.0,1.1,9.2,0.6,1190.0,0.01,0.05,6.4,0.02,0.02,11.6,0.004,,6.4,0.7,0.02,6.0,2.0,0.001,7.8,JENISEJ/YENISEY,Baikal Lake - Listvyanka,51.6666666666667,105.0
RUS00021,2019-06-15,70.0,0.9,13.6,0.6,1254.0,0.02,0.05,5.4,0.02,0.11,10.1,0.005,,5.9,0.7,0.02,4.0,2.0,0.006,7.7,JENISEJ/YENISEY,Baikal Lake - Listvyanka,51.6666666666667,105.0
RUS00021,2019-09-11,62.0,1.4,11.0,0.6,1244.0,0.03,0.05,5.0,0.02,0.09,10.8,0.005,,6.5,0.6,0.02,4.5,2.0,0.004,7.7,JENISEJ/YENISEY,Baikal Lake - Listvyanka,51.6666666666667,105.0
RUS00021,2019-10-20,63.0,0.5,7.8,0.6,1148.0,,,7.1,0.01,0.01,10.6,,,6.2,0.4,0.02,7.6,2.0,,7.4,JENISEJ/YENISEY,Baikal Lake - Listvyanka,51.6666666666667,105.0
RUS00021,2020-06-20,62.0,0.5,11.4,0.6,1238.0,0.04,0.05,4.7,0.01,0.11,12.6,0.005,,5.7,0.9,0.03,4.9,2.0,0.002,7.7,JENISEJ/YENISEY,Baikal Lake - Listvyanka,51.6666666666667,105.0
RUS00021,2020-09-02,62.0,1.1,10.8,0.6,1238.0,0.03,0.05,5.0,0.01,0.01,9.5,0.005,,5.6,0.5,0.02,9.0,2.0,0.003,7.7,JENISEJ/YENISEY,Baikal Lake - Listvyanka,51.6666666666667,105.0
RUS00021,2020-10-26,64.0,0.8,11.0,0.6,1144.0,,,5.2,0.01,0.08,10.8,,,5.0,0.3,0.02,4.9,2.0,,8.0,JENISEJ/YENISEY,Baikal Lake - Listvyanka,51.6666666666667,105.0
RUS00021,2021-06-23,66.0,1.3,10.4,0.6,1201.0,0.03,0.05,5.8,0.01,0.09,11.5,0.005,,6.0,0.05,0.02,4.3,2.0,0.002,7.8,JENISEJ/YENISEY,Baikal Lake - Listvyanka,51.6666666666667,105.0
RUS00021,2021-09-04,67.0,0.5,9.6,0.6,1206.0,0.01,0.05,6.3,0.01,0.13,10.3,0.005,,6.5,0.8,0.02,7.6,2.0,0.001,7.7,JENISEJ/YENISEY,Baikal Lake - Listvyanka,51.6666666666667,105.0
RUS00021,2021-10-26,68.0,0.8,11.2,0.6,1216.0,0.01,0.05,6.0,0.01,0.05,11.3,0.005,,5.0,0.5,0.02,6.8,2.0,0.001,7.9,JENISEJ/YENISEY,Baikal Lake - Listvyanka,51.6666666666667,105.0
RUS00021,2022-06-29,65.0,0.5,11.6,0.7,1220.0,0.01,0.05,6.2,0.01,0.06,10.1,0.005,,6.2,0.5,0.02,10.1,2.0,0.0005,7.8,JENISEJ/YENISEY,Baikal Lake - Listvyanka,51.6666666666667,105.0
RUS00021,2022-09-02,65.0,0.5,10.8,0.7,1180.0,0.0,0.05,6.6,0.01,0.08,9.1,0.005,,7.0,1.0,0.03,8.8,2.0,0.0005,7.7,JENISEJ/YENISEY,Baikal Lake - Listvyanka,51.6666666666667,105.0
RUS00021,2022-10-22,61.0,0.5,10.8,0.8,1205.0,0.0,0.05,6.4,0.01,0.02,10.1,0.005,,6.4,0.5,0.02,7.2,2.0,0.0005,8.0,JENISEJ/YENISEY,Baikal Lake - Listvyanka,51.6666666666667,105.0
RUS00022,2015-06-27,64.0,0.9,11.6,0.8,1208.0,0.01,,4.9,0.01,0.04,12.5,,,5.7,1.2,0.02,6.4,2.0,0.0029,7.9,JENISEJ/YENISEY,Baikal Lake - Kransni,52.3333333333333,106.0
RUS00022,2015-09-12,63.0,1.3,12.2,0.8,1219.0,0.02,0.05,5.3,0.01,0.01,10.4,0.0037,,5.8,0.2,0.02,9.2,2.0,0.004,7.7,JENISEJ/YENISEY,Baikal Lake - Kransni,52.3333333333333,106.0
RUS00022,2015-10-21,63.0,,12.0,0.6,1198.0,,0.05,5.2,0.01,0.01,10.5,0.001,,4.5,0.4,0.02,7.6,2.0,0.0011,7.9,JENISEJ/YENISEY,Baikal Lake - Kransni,52.3333333333333,106.0
RUS00022,2016-06-16,62.0,1.2,10.0,0.7,1223.0,0.01,0.05,6.7,0.01,0.01,10.9,0.002,,7.8,0.5,0.02,4.5,2.0,0.001,7.6,JENISEJ/YENISEY,Baikal Lake - Kransni,52.3333333333333,106.0
RUS00022,2016-09-08,66.0,1.5,11.2,0.8,1215.0,0.04,0.05,6.4,0.02,0.01,11.3,0.001,,5.5,0.3,0.02,7.0,2.0,0.003,7.7,JENISEJ/YENISEY,Baikal Lake - Kransni,52.3333333333333,106.0
RUS00022,2016-10-19,64.0,0.5,11.4,0.7,1225.0,,,6.0,0.1,0.01,10.4,,,5.9,0.5,0.02,9.6,2.0,,7.5,JENISEJ/YENISEY,Baikal Lake - Kransni,52.3333333333333,106.0
RUS00022,2017-06-21,63.0,1.2,6.2,0.8,1223.0,,,7.2,0.01,0.01,11.6,,,6.2,0.2,0.02,4.0,2.0,,7.7,JENISEJ/YENISEY,Baikal Lake - Kransni,52.3333333333333,106.0
RUS00022,2017-09-06,66.0,1.8,13.4,0.7,1190.0,0.01,0.05,5.1,0.01,0.01,11.8,0.002,,5.3,0.4,0.02,5.8,2.0,0.004,7.7,JENISEJ/YENISEY,Baikal Lake - Kransni,52.3333333333333,106.0
RUS00022,2018-07-04,66.0,1.4,9.4,0.8,1224.0,0.02,0.05,6.9,0.01,0.01,12.0,0.004,,7.0,0.6,0.02,5.0,2.0,0.003,7.7,JENISEJ/YENISEY,Baikal Lake - Kransni,52.3333333333333,106.0
RUS00022,2018-07-05,67.0,1.1,8.8,0.7,1224.0,0.02,0.05,7.4,0.01,0.05,11.8,0.003,,7.1,0.6,0.02,4.8,2.0,0.003,7.7,JENISEJ/YENISEY,Baikal Lake - Kransni,52.3333333333333,106.0
RUS00022,2018-09-16,62.0,2.5,9.2,1.1,1200.0,0.04,0.05,6.1,0.02,0.01,9.9,0.004,,5.7,0.6,0.02,10.8,2.0,0.001,7.7,JENISEJ/YENISEY,Baikal Lake - Kransni,52.3333333333333,106.0
RUS00022,2019-06-16,63.0,1.3,13.6,0.6,1249.0,0.02,0.05,6.3,0.01,0.11,10.0,0.005,,6.4,0.5,0.02,6.0,2.0,0.004,7.7,JENISEJ/YENISEY,Baikal Lake - Kransni,52.3333333333333,106.0
RUS00022,2019-09-11,62.0,0.9,10.6,0.7,1233.0,0.03,0.05,5.1,0.01,0.01,9.5,0.005,,6.9,0.5,0.03,12.8,2.0,0.004,7.6,JENISEJ/YENISEY,Baikal Lake - Kransni,52.3333333333333,106.0
RUS00022,2019-10-20,64.0,0.8,8.2,0.6,1161.0,,,6.9,0.01,0.01,10.3,,,5.7,0.5,0.02,9.8,2.0,,7.4,JENISEJ/YENISEY,Baikal Lake - Kransni,52.3333333333333,106.0
RUS00022,2020-06-21,63.0,0.8,11.4,0.6,1228.0,0.03,0.05,4.7,0.01,0.09,11.6,0.005,,7.1,0.8,0.02,5.8,2.0,0.002,7.8,JENISEJ/YENISEY,Baikal Lake - Kransni,52.3333333333333,106.0
RUS00022,2020-09-02,64.0,0.8,11.2,0.6,1245.0,0.05,0.05,5.0,0.02,0.09,9.7,0.005,,5.2,0.7,0.02,5.0,2.0,0.005,7.7,JENISEJ/YENISEY,Baikal Lake - Kransni,52.3333333333333,106.0
RUS00022,2020-10-26,63.0,0.8,11.6,0.6,1228.0,,,5.0,0.01,0.03,10.5,,,4.8,0.6,0.02,6.1,2.0,,7.9,JENISEJ/YENISEY,Baikal Lake - Kransni,52.3333333333333,106.0
RUS00022,2021-06-24,64.0,0.8,11.2,0.6,1191.0,0.03,0.05,5.8,0.01,0.07,11.4,0.005,,5.6,0.05,0.02,5.0,2.0,0.002,7.9,JENISEJ/YENISEY,Baikal Lake - Kransni,52.3333333333333,106.0
RUS00022,2021-09-05,66.0,0.5,10.2,0.6,1242.0,0.01,0.05,5.8,0.01,0.11,11.2,0.005,,7.3,0.3,0.02,5.9,2.0,0.001,8.1,JENISEJ/YENISEY,Baikal Lake - Kransni,52.3333333333333,106.0
RUS00022,2021-10-25,68.0,0.8,11.8,0.6,1212.0,0.01,0.05,5.8,0.01,0.02,10.5,0.005,,4.8,0.3,0.02,7.6,2.0,0.001,8.0,JENISEJ/YENISEY,Baikal Lake - Kransni,52.3333333333333,106.0
RUS00022,2022-06-28,63.0,0.5,12.4,0.8,1211.0,0.0,0.05,6.7,0.01,0.07,10.0,0.005,,6.6,0.6,0.02,5.0,2.0,0.0005,8.0,JENISEJ/YENISEY,Baikal Lake - Kransni,52.3333333333333,106.0
RUS00022,2022-09-05,64.0,0.8,10.8,0.8,1210.0,0.0,0.05,6.1,0.01,0.09,9.8,0.005,,7.3,0.4,0.03,6.0,2.0,0.0005,7.7,JENISEJ/YENISEY,Baikal Lake - Kransni,52.3333333333333,106.0
RUS00022,2022-10-22,61.0,0.5,11.4,0.7,1210.0,0.004,0.05,6.6,0.01,0.03,9.7,0.005,,7.3,0.6,0.02,7.4,2.0,0.0005,8.2,JENISEJ/YENISEY,Baikal Lake - Kransni,52.3333333333333,106.0
RUS00023,2015-06-28,64.0,1.7,11.8,0.7,1206.0,0.01,,4.6,0.01,0.01,13.0,,,5.7,1.1,0.02,4.8,2.0,0.001,8.0,JENISEJ/YENISEY,Baikal Lake - Vshkani,53.8333333333333,108.666666666667
RUS00023,2015-09-13,65.0,0.8,12.2,0.8,1227.0,0.07,0.05,5.2,0.01,0.01,10.4,0.0012,,5.3,0.2,0.02,11.2,2.0,0.0051,7.8,JENISEJ/YENISEY,Baikal Lake - Vshkani,53.8333333333333,108.666666666667
RUS00023,2015-10-20,64.0,1.1,11.6,0.6,1169.0,0.04,0.05,5.4,0.01,0.01,10.7,0.0011,,4.7,0.5,0.02,7.5,2.0,0.0019,7.7,JENISEJ/YENISEY,Baikal Lake - Vshkani,53.8333333333333,108.666666666667
RUS00023,2016-06-28,62.0,1.2,10.8,0.6,1240.0,0.01,0.05,6.1,0.01,0.04,11.3,0.001,,7.6,0.5,0.02,7.0,2.0,0.001,7.6,JENISEJ/YENISEY,Baikal Lake - Vshkani,53.8333333333333,108.666666666667
RUS00023,2016-09-10,66.0,1.2,10.8,0.6,1209.0,0.03,0.05,6.4,0.02,0.01,11.0,0.001,,6.4,0.4,0.02,16.0,2.0,0.003,7.8,JENISEJ/YENISEY,Baikal Lake - Vshkani,53.8333333333333,108.666666666667
RUS00023,2016-10-21,65.0,0.9,11.0,0.8,1225.0,0.01,0.05,6.3,0.03,0.01,10.7,0.001,,5.7,0.4,0.02,8.8,2.0,0.002,7.7,JENISEJ/YENISEY,Baikal Lake - Vshkani,53.8333333333333,108.666666666667
RUS00023,2017-06-23,64.0,1.3,9.0,0.7,1235.0,,,7.5,0.01,0.01,12.0,,,5.9,0.6,0.02,4.0,2.0,,7.7,JENISEJ/YENISEY,Baikal Lake - Vshkani,53.8333333333333,108.666666666667
RUS00023,2017-09-27,63.0,0.5,9.0,0.6,1188.0,0.04,0.05,6.2,0.01,0.01,10.7,0.002,,5.5,0.6,0.02,6.2,2.0,0.004,7.9,JENISEJ/YENISEY,Baikal Lake - Vshkani,53.8333333333333,108.666666666667
RUS00023,2017-10-03,66.0,1.1,12.6,0.7,1169.0,0.02,0.05,5.4,0.01,0.01,10.7,0.001,,5.1,0.5,0.02,8.8,2.0,0.004,7.8,JENISEJ/YENISEY,Baikal Lake - Vshkani,53.8333333333333,108.666666666667
RUS00023,2018-07-16,63.0,2.0,8.2,0.8,1230.0,0.01,0.05,7.9,0.01,0.01,11.2,0.004,,5.9,0.5,0.02,4.5,2.0,0.002,7.8,JENISEJ/YENISEY,Baikal Lake - Vshkani,53.8333333333333,108.666666666667
RUS00023,2018-09-23,62.0,0.6,10.6,0.8,1181.0,0.02,0.05,6.6,0.01,0.01,9.7,0.004,,6.1,0.7,0.02,11.0,2.0,0.001,7.9,JENISEJ/YENISEY,Baikal Lake - Vshkani,53.8333333333333,108.666666666667
RUS00023,2019-06-27,63.0,0.7,13.2,0.7,1244.0,0.02,0.05,5.4,0.02,0.08,10.7,0.005,,6.6,0.7,0.02,5.0,2.0,0.003,7.7,JENISEJ/YENISEY,Baikal Lake - Vshkani,53.8333333333333,108.666666666667
RUS00023,2019-09-17,63.0,1.9,11.2,0.7,1229.0,0.03,0.05,4.6,0.01,0.02,10.8,0.005,,6.3,0.7,0.02,7.2,2.0,0.002,7.9,JENISEJ/YENISEY,Baikal Lake - Vshkani,53.8333333333333,108.666666666667
RUS00023,2019-10-17,64.0,0.8,8.6,0.6,1176.0,,,6.6,0.01,0.01,10.5,,,5.9,0.5,0.02,9.0,2.0,,7.6,JENISEJ/YENISEY,Baikal Lake - Vshkani,53.8333333333333,108.666666666667
RUS00023,2020-06-23,61.0,0.8,11.6,0.6,1233.0,0.03,0.05,4.3,0.01,0.1,11.9,0.005,,6.4,0.6,0.02,4.7,2.0,0.002,7.8,JENISEJ/YENISEY,Baikal Lake - Vshkani,53.8333333333333,108.666666666667
RUS00023,2020-09-05,63.0,0.8,10.8,0.6,1213.0,0.05,0.05,5.2,0.03,0.07,9.2,0.005,,5.6,0.8,0.02,6.0,2.0,0.006,7.2,JENISEJ/YENISEY,Baikal Lake - Vshkani,53.8333333333333,108.666666666667
RUS00023,2020-10-25,64.0,0.8,10.8,0.6,1234.0,,,5.2,0.01,0.04,10.7,,,5.0,0.6,0.02,6.0,2.0,,7.9,JENISEJ/YENISEY,Baikal Lake - Vshkani,53.8333333333333,108.666666666667
RUS00023,2021-06-27,65.0,1.5,10.6,0.6,1204.0,0.03,0.05,6.1,0.01,0.06,12.0,0.005,,6.4,0.8,0.02,5.8,2.0,0.002,7.9,JENISEJ/YENISEY,Baikal Lake - Vshkani,53.8333333333333,108.666666666667
RUS00023,2021-09-10,69.0,1.5,10.8,0.6,1190.0,0.01,0.05,5.8,0.02,0.01,11.5,0.005,,6.3,1.1,0.02,13.6,2.0,0.001,7.9,JENISEJ/YENISEY,Baikal Lake - Vshkani,53.8333333333333,108.666666666667
RUS00023,2021-10-23,68.0,0.8,10.8,0.6,1215.0,0.01,0.05,6.3,0.01,0.03,11.3,0.005,,5.0,0.3,0.02,7.0,2.0,0.001,7.9,JENISEJ/YENISEY,Baikal Lake - Vshkani,53.8333333333333,108.666666666667
RUS00023,2022-06-16,64.0,1.1,12.0,0.7,1205.0,0.01,0.05,6.3,0.01,0.06,10.3,0.005,,5.9,0.7,0.02,3.2,2.0,0.0005,7.9,JENISEJ/YENISEY,Baikal Lake - Vshkani,53.8333333333333,108.666666666667
RUS00023,2022-09-07,65.0,0.5,12.0,0.8,1234.0,0.004,0.05,6.0,0.01,0.03,9.2,0.005,,7.4,0.7,0.03,9.2,2.0,0.0005,8.1,JENISEJ/YENISEY,Baikal Lake - Vshkani,53.8333333333333,108.666666666667
RUS00023,2022-10-21,62.0,1.4,11.6,0.9,1225.0,0.01,0.05,6.7,0.01,0.03,9.7,0.005,,6.6,0.3,0.02,7.4,2.0,0.0005,8.0,JENISEJ/YENISEY,Baikal Lake - Vshkani,53.8333333333333,108.666666666667
RUS00024,2015-06-28,64.0,1.7,12.0,0.7,1204.0,0.01,,4.7,0.01,0.02,12.5,,,5.7,1.2,0.02,4.0,2.0,0.0014,7.9,JENISEJ/YENISEY,Baikal Lake - Uzur,53.1666666666667,108.0
RUS00024,2015-09-13,63.0,1.1,12.6,0.8,1219.0,0.01,0.05,5.0,0.01,0.01,10.8,0.0044,,5.0,0.1,0.02,10.1,2.0,0.0037,7.8,JENISEJ/YENISEY,Baikal Lake - Uzur,53.1666666666667,108.0
RUS00024,2015-10-20,64.0,,11.8,0.6,1171.0,,0.05,5.4,0.01,0.01,10.7,0.001,,4.9,0.5,0.02,7.0,2.0,0.0071,7.8,JENISEJ/YENISEY,Baikal Lake - Uzur,53.1666666666667,108.0
RUS00024,2016-06-29,62.0,1.4,10.8,0.7,1236.0,0.01,0.05,6.1,0.01,0.04,11.0,0.001,,7.3,0.5,0.02,5.3,2.0,0.001,7.5,JENISEJ/YENISEY,Baikal Lake - Uzur,53.1666666666667,108.0
RUS00024,2016-09-09,65.0,1.7,10.0,0.7,1208.0,0.02,0.05,6.9,0.01,0.01,10.5,0.001,,5.8,0.2,0.02,13.2,2.0,0.001,7.6,JENISEJ/YENISEY,Baikal Lake - Uzur,53.1666666666667,108.0
RUS00024,2016-10-26,65.0,0.5,12.0,0.7,1231.0,0.01,0.05,6.0,0.01,0.01,11.0,0.001,,5.7,0.3,0.02,7.2,2.0,0.002,7.8,JENISEJ/YENISEY,Baikal Lake - Uzur,53.1666666666667,108.0
RUS00024,2017-06-22,63.0,0.5,8.4,0.6,1241.0,,,7.5,0.01,0.01,11.4,,,6.9,0.4,0.02,3.8,2.0,,7.8,JENISEJ/YENISEY,Baikal Lake - Uzur,53.1666666666667,108.0
RUS00024,2017-10-03,62.0,1.0,12.4,0.6,1175.0,0.03,0.05,5.6,0.01,0.01,10.8,0.001,,4.9,0.4,0.02,8.1,2.0,0.004,7.8,JENISEJ/YENISEY,Baikal Lake - Uzur,53.1666666666667,108.0
RUS00024,2018-07-07,66.0,2.2,10.4,0.8,1230.0,0.02,0.05,6.5,0.01,0.01,11.6,0.004,,6.6,0.3,0.02,4.2,2.0,0.002,7.9,JENISEJ/YENISEY,Baikal Lake - Uzur,53.1666666666667,108.0
RUS00024,2018-09-22,62.0,0.7,11.0,0.7,1204.0,0.02,0.05,6.4,0.01,0.01,10.0,0.004,,6.2,0.4,0.02,4.5,2.0,0.002,7.9,JENISEJ/YENISEY,Baikal Lake - Uzur,53.1666666666667,108.0
RUS00024,2019-06-17,63.0,1.4,12.2,0.6,1230.0,0.02,0.05,6.6,0.02,0.08,11.9,0.005,,5.6,0.2,0.02,5.5,2.0,0.007,7.8,JENISEJ/YENISEY,Baikal Lake - Uzur,53.1666666666667,108.0
RUS00024,2019-09-13,61.0,0.9,11.8,0.6,1235.0,0.03,0.05,4.9,0.02,0.02,9.7,0.005,,6.0,1.5,0.02,3.8,2.0,0.003,7.7,JENISEJ/YENISEY,Baikal Lake - Uzur,53.1666666666667,108.0
RUS00024,2019-10-18,63.0,0.5,7.6,0.6,1214.0,,,7.1,0.01,0.01,10.3,,,5.5,0.5,0.02,10.0,2.0,,7.4,JENISEJ/YENISEY,Baikal Lake - Uzur,53.1666666666667,108.0
RUS00024,2020-06-22,61.0,0.8,11.6,0.6,1250.0,0.04,0.05,4.5,0.01,0.09,12.0,0.005,,6.2,0.1,0.02,4.5,2.0,0.002,7.7,JENISEJ/YENISEY,Baikal Lake - Uzur,53.1666666666667,108.0
RUS00024,2020-09-04,62.0,0.8,10.2,0.6,1189.0,0.05,0.05,5.0,0.02,0.03,9.6,0.005,,5.8,0.3,0.02,16.0,2.0,0.005,8.1,JENISEJ/YENISEY,Baikal Lake - Uzur,53.1666666666667,108.0
RUS00024,2020-10-25,62.0,0.8,11.2,0.6,1230.0,,,5.1,0.01,0.03,10.7,,,5.2,0.5,0.02,5.8,2.0,,7.9,JENISEJ/YENISEY,Baikal Lake - Uzur,53.1666666666667,108.0
RUS00024,2021-06-25,64.0,1.1,10.6,0.6,1203.0,0.03,0.05,6.2,0.01,0.06,12.0,0.005,,5.9,0.5,0.02,4.4,2.0,0.002,8.0,JENISEJ/YENISEY,Baikal Lake - Uzur,53.1666666666667,108.0
RUS00024,2021-09-09,64.0,1.1,10.4,0.6,1218.0,0.01,0.05,6.0,0.02,0.08,10.3,0.005,,6.1,0.5,0.02,6.5,2.0,0.001,7.7,JENISEJ/YENISEY,Baikal Lake - Uzur,53.1666666666667,108.0
RUS00024,2021-10-24,66.0,0.8,11.6,0.6,1229.0,0.01,0.05,6.4,0.01,0.03,10.7,0.005,,5.2,0.6,0.02,6.0,2.0,0.001,8.0,JENISEJ/YENISEY,Baikal Lake - Uzur,53.1666666666667,108.0
