Unnamed: 0,Site_name,Country,Country_code,Latitude,Longitude,Date_Time_UTC,Water_body_type,Water_type,Depth,Chla,TSS,Turbidity,Secchi_depth,Chla_plus_phaeo,aCDOM440,Date,Time,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A
1158,Lake Geneva,Switzerland,CH,46.5002,6.6608,2018-10-22T11:00,1,6.0,110.0,1.57910174773945,,,4.829838182131,,,2018-10-22,11:00:00,0.003700000001117587,0.002199999988079071,0.021549999713897705,0.021250000223517418,0.01145000010728836,0.010900000110268593,0.008999999612569809,0.007449999917298555,0.009650000371038914,0.006599999964237213
1158,Lake Geneva,Switzerland,CH,46.5002,6.6608,2018-10-22T11:00,1,6.0,110.0,1.57910174773945,,,4.829838182131,,,2018-10-22,11:00:00,0.003700000001117587,0.002199999988079071,0.021549999713897705,0.021250000223517418,0.01145000010728836,0.010900000110268593,0.008999999612569809,0.007449999917298555,0.009650000371038914,0.006599999964237213
1158,Lake Geneva,Switzerland,CH,46.5002,6.6608,2018-10-22T11:00,1,6.0,110.0,1.57910174773945,,,4.829838182131,,,2018-10-22,11:00:00,0.003700000001117587,0.002199999988079071,0.021549999713897705,0.021250000223517418,0.01145000010728836,0.010900000110268593,0.008999999612569809,0.007449999917298555,0.009650000371038914,0.006599999964237213
1158,Lake Geneva,Switzerland,CH,46.5002,6.6608,2018-10-22T11:00,1,6.0,110.0,1.57910174773945,,,4.829838182131,,,2018-10-22,11:00:00,0.003700000001117587,0.002199999988079071,0.021549999713897705,0.021250000223517418,0.01145000010728836,0.010900000110268593,0.008999999612569809,0.007449999917298555,0.009650000371038914,0.006599999964237213
1158,Lake Geneva,Switzerland,CH,46.5002,6.6608,2018-10-22T11:00,1,6.0,110.0,1.57910174773945,,,4.829838182131,,,2018-10-22,11:00:00,0.003700000001117587,0.002199999988079071,0.021549999713897705,0.021250000223517418,0.01145000010728836,0.010900000110268593,0.008999999612569809,0.007449999917298555,0.009650000371038914,0.006599999964237213
1158,Lake Geneva,Switzerland,CH,46.5002,6.6608,2018-10-22T11:00,1,6.0,110.0,1.57910174773945,,,4.829838182131,,,2018-10-22,11:00:00,0.003700000001117587,0.002199999988079071,0.021549999713897705,0.021250000223517418,0.01145000010728836,0.010900000110268593,0.008999999612569809,0.007449999917298555,0.009650000371038914,0.006599999964237213
1158,Lake Geneva,Switzerland,CH,46.5002,6.6608,2018-10-22T11:00,1,6.0,110.0,1.57910174773945,,,4.829838182131,,,2018-10-22,11:00:00,0.003700000001117587,0.002199999988079071,0.021549999713897705,0.021250000223517418,0.01145000010728836,0.010900000110268593,0.008999999612569809,0.007449999917298555,0.009650000371038914,0.006599999964237213
1158,Lake Geneva,Switzerland,CH,46.5002,6.6608,2018-10-22T11:00,1,6.0,110.0,1.57910174773945,,,4.829838182131,,,2018-10-22,11:00:00,0.003700000001117587,0.002199999988079071,0.021549999713897705,0.021250000223517418,0.01145000010728836,0.010900000110268593,0.008999999612569809,0.007449999917298555,0.009650000371038914,0.006599999964237213
1159,Lake Geneva,Switzerland,CH,46.5002,6.6608,2018-10-22T14:00,1,6.0,110.0,1.84024075313035,,,4.57007053505508,,,2018-10-22,14:00:00,0.003700000001117587,0.002199999988079071,0.021549999713897705,0.021250000223517418,0.01145000010728836,0.010900000110268593,0.008999999612569809,0.007449999917298555,0.009650000371038914,0.006599999964237213
1159,Lake Geneva,Switzerland,CH,46.5002,6.6608,2018-10-22T14:00,1,6.0,110.0,1.84024075313035,,,4.57007053505508,,,2018-10-22,14:00:00,0.003700000001117587,0.002199999988079071,0.021549999713897705,0.021250000223517418,0.01145000010728836,0.010900000110268593,0.008999999612569809,0.007449999917298555,0.009650000371038914,0.006599999964237213
1159,Lake Geneva,Switzerland,CH,46.5002,6.6608,2018-10-22T14:00,1,6.0,110.0,1.84024075313035,,,4.57007053505508,,,2018-10-22,14:00:00,0.003700000001117587,0.002199999988079071,0.021549999713897705,0.021250000223517418,0.01145000010728836,0.010900000110268593,0.008999999612569809,0.007449999917298555,0.009650000371038914,0.006599999964237213
1159,Lake Geneva,Switzerland,CH,46.5002,6.6608,2018-10-22T14:00,1,6.0,110.0,1.84024075313035,,,4.57007053505508,,,2018-10-22,14:00:00,0.003700000001117587,0.002199999988079071,0.021549999713897705,0.021250000223517418,0.01145000010728836,0.010900000110268593,0.008999999612569809,0.007449999917298555,0.009650000371038914,0.006599999964237213
1159,Lake Geneva,Switzerland,CH,46.5002,6.6608,2018-10-22T14:00,1,6.0,110.0,1.84024075313035,,,4.57007053505508,,,2018-10-22,14:00:00,0.003700000001117587,0.002199999988079071,0.021549999713897705,0.021250000223517418,0.01145000010728836,0.010900000110268593,0.008999999612569809,0.007449999917298555,0.009650000371038914,0.006599999964237213
1159,Lake Geneva,Switzerland,CH,46.5002,6.6608,2018-10-22T14:00,1,6.0,110.0,1.84024075313035,,,4.57007053505508,,,2018-10-22,14:00:00,0.003700000001117587,0.002199999988079071,0.021549999713897705,0.021250000223517418,0.01145000010728836,0.010900000110268593,0.008999999612569809,0.007449999917298555,0.009650000371038914,0.006599999964237213
1159,Lake Geneva,Switzerland,CH,46.5002,6.6608,2018-10-22T14:00,1,6.0,110.0,1.84024075313035,,,4.57007053505508,,,2018-10-22,14:00:00,0.003700000001117587,0.002199999988079071,0.021549999713897705,0.021250000223517418,0.01145000010728836,0.010900000110268593,0.008999999612569809,0.007449999917298555,0.009650000371038914,0.006599999964237213
1159,Lake Geneva,Switzerland,CH,46.5002,6.6608,2018-10-22T14:00,1,6.0,110.0,1.84024075313035,,,4.57007053505508,,,2018-10-22,14:00:00,0.003700000001117587,0.002199999988079071,0.021549999713897705,0.021250000223517418,0.01145000010728836,0.010900000110268593,0.008999999612569809,0.007449999917298555,0.009650000371038914,0.006599999964237213
1160,Lake Geneva,Switzerland,CH,46.5002,6.6608,2018-10-23T11:00,1,6.0,110.0,1.38491826477381,,,4.74089428099373,,,2018-10-23,11:00:00,0.003700000001117587,0.002199999988079071,0.021549999713897705,0.021250000223517418,0.01145000010728836,0.010900000110268593,0.008999999612569809,0.007449999917298555,0.009650000371038914,0.006599999964237213
1204,Lake Geneva,Switzerland,CH,46.5002,6.6608,2019-02-25T12:20,1,6.0,110.0,2.35341330242867,,,4.82949915428285,,,2019-02-25,12:20:00,0.007799999788403511,0.005400000140070915,0.029500000178813934,0.020999999716877937,0.00930000003427267,0.01640000008046627,0.012149999849498272,0.011300000362098217,0.007550000213086605,0.008249999955296516
