Station,Date,Time,Alk-Tot,Chl-a,Cl-Tot,DRP,EC,H-T,NH4N,NO2N,NO3N,O2-Dis,SiO2-Dis,TDS,TEMP,TURB,pH,Station Identifier,Latitude,Longitude,Region,Cl-Dis,NH3N,SiO2-Rea,TDP,TN,TP,TRANS,TSS,O2-Dis-Sat,TIP,BOD,TOTCOLI,A340,As-Tot,COL-True,Cd-Tot,Cr-Tot,DOC,ENTCOCC,FECALCOLI,Hg-Tot,Ni-Tot,Pb-Tot,TEMP-Air,TKN,TOC,TON,TRP,Ca-Dis,Fe-Dis,Mg-Dis,Na-Dis,Pb-Dis,SO4-Dis,Zn-Dis,Cluster
MEX02452,2018-01-16,,,0.0007,,,726.7,,,0.005,0.8302,1.0,,465.088,17.4,1.0,7.7,LAGUNAS DE MONTEBELLO NATIONAL PARK 8,16.1501,-91.7739,Mexico,,1.7038,,,4.2264,,1.35,12.0,10.0,,,,0.1073,0.00139,5.0,0.2,0.00088,2.589,,30.0,0.09,0.0002,0.00154,14.0,3.3912,3.229,1.6874,0.3431,,,,,,,,436
MEX02452,2018-08-21,,,0.0064,,,587.0,,,0.005,0.1202,7.2,,375.68,23.5,13.6,8.9,LAGUNAS DE MONTEBELLO NATIONAL PARK 8,16.1501,-91.7739,Mexico,,0.0845,,,3.7927,0.1362,1.13,32.0,107.1,,,,0.067,0.004522,30.0,0.2,0.11289,3.73,,30.0,0.09,0.03701,0.00154,22.0,3.6675,7.136,3.583,0.0163,,,,,,,,436
MEX02452,2018-10-16,,,0.0042,,,636.3,,,0.005,1.6965,6.4,,407.232,20.6,11.0,8.7,LAGUNAS DE MONTEBELLO NATIONAL PARK 8,16.1501,-91.7739,Mexico,,0.0142,,,3.4924,0.1749,0.35,36.0,95.4,,,,0.07,0.00139,15.0,0.2,0.00088,3.122,,30.0,0.09,0.0002,0.00154,26.0,1.7909,4.944,1.7767,0.0121,,,,,,,,436
MEX02452,2019-02-20,,,0.009,,,624.0,,,0.005,0.3575,8.8,,399.36,23.1,30.0,8.2,LAGUNAS DE MONTEBELLO NATIONAL PARK 8,16.1501,-91.7739,Mexico,,0.0236,,,2.3357,0.1784,1.63,44.0,119.1,,,,0.0832,0.00139,30.0,0.23,0.00088,3.707,,40.0,0.09,0.0002,0.00154,27.0,1.9732,11.953,1.9496,0.0102,,,,,,,,436
MEX02452,2020-09-08,,,0.005789,,,316.0,,,0.021,1.7563,5.2,,202.24,21.0,12.0,8.7,LAGUNAS DE MONTEBELLO NATIONAL PARK 8,16.1501,-91.7739,Mexico,,0.02,,,3.3813,0.0611,0.48,32.0,70.1,,,,,0.01,30.0,3.0,0.005,4.158,,30.0,0.5,0.001,0.005,23.0,1.604,4.568,1.584,0.0078,,,,,,,,436
MEX02452,2021-09-22,,,0.0033792,,,254.0,,,0.0895,0.4947,1.62,,161.28,20.0,10.0,7.6,LAGUNAS DE MONTEBELLO NATIONAL PARK 8,16.1501,-91.7739,Mexico,,0.0628,,,1.8032,0.2033,0.66,36.0,95.1,,,,,0.01,,3.0,,4.418,,2400.0,0.5,0.001,0.005,23.0,1.219,4.782,1.1562,0.0822,,,,,,,,436
MEX02454,2018-01-16,,,0.0049,,,639.0,,,0.0334,0.3522,1.8,,408.96,16.7,1.1,7.6,LAGUNAS DE MONTEBELLO NATIONAL PARK 6,16.129244,-91.758439,Mexico,,0.575,,,2.386,0.2773,1.45,24.0,22.5,,,,0.1105,0.00139,5.0,0.2,0.00088,3.251,,30.0,0.09,0.0002,0.00154,14.0,2.0004,3.439,1.4254,0.0352,,,,,,,,436
MEX02454,2018-08-21,,,0.0052,,,559.3,,,0.0996,2.0369,7.0,,357.952,23.2,39.9,8.7,LAGUNAS DE MONTEBELLO NATIONAL PARK 6,16.129244,-91.758439,Mexico,,0.0559,,,5.6837,0.4544,1.14,28.0,98.3,,,,0.0741,0.004099,30.0,0.2,0.193876,3.384,,30.0,0.09,0.043494,0.00154,20.0,3.5472,4.848,3.4913,0.0179,,,,,,,,436
MEX02454,2018-10-16,,,0.0351,,,616.0,,,0.005,1.657,8.4,,394.24,22.6,12.0,8.4,LAGUNAS DE MONTEBELLO NATIONAL PARK 6,16.129244,-91.758439,Mexico,,0.0146,,,3.4837,0.0429,0.4,36.0,90.1,,,,0.0692,0.00139,15.0,0.2,0.00088,2.805,,30.0,0.09,0.0002,0.00154,25.0,1.8217,4.58,1.8071,0.0092,,,,,,,,436
MEX02454,2019-02-20,,,0.001,,,606.0,,,0.005,0.6955,9.2,,387.84,21.3,33.0,8.1,LAGUNAS DE MONTEBELLO NATIONAL PARK 6,16.129244,-91.758439,Mexico,,0.0221,,,2.5208,0.0803,1.49,48.0,128.5,,,,0.086,0.00139,30.0,0.23,0.00088,3.902,,30.0,0.09,0.0002,0.00154,26.0,1.8203,7.917,1.7982,0.001,,,,,,,,436
MEX02454,2020-09-08,,,0.0050463,,,326.0,,,0.021,1.7398,6.1,,205.44,21.3,28.0,8.3,LAGUNAS DE MONTEBELLO NATIONAL PARK 6,16.129244,-91.758439,Mexico,,0.02,,,3.4794,0.0486,0.43,40.0,88.4,,,,,0.01,30.0,3.0,0.005,2.615,,30.0,0.5,0.001,0.005,21.0,1.7186,3.005,1.6986,0.0088,,,,,,,,436
MEX02454,2021-09-22,,,0.0095658,,,256.0,,,0.0866,0.2658,7.83,,163.84,24.0,15.0,8.1,LAGUNAS DE MONTEBELLO NATIONAL PARK 6,16.129244,-91.758439,Mexico,,0.0272,,,1.9867,0.1835,0.68,32.0,23.2,,,,,0.01,,3.0,,3.734,,2400.0,0.5,0.001,0.005,22.0,1.6343,4.677,1.6071,0.076,,,,,,,,436
MEX02455,2018-01-16,,,0.0028,,,467.7,,,0.005,0.3275,1.0,,299.328,17.3,1.1,7.2,LAGUNAS DE MONTEBELLO NATIONAL PARK 7,16.12743,-91.73166,Mexico,,0.4394,,,2.2688,0.1635,1.85,12.0,10.0,,,,0.0924,0.00139,10.0,0.2,0.00088,2.139,,30.0,0.09,0.0002,0.00154,11.0,1.9363,2.511,1.4969,0.0212,,,,,,,,436
MEX02455,2018-08-21,,,0.0039,,,444.7,,,0.005,1.7572,8.2,,284.608,21.6,7.9,8.6,LAGUNAS DE MONTEBELLO NATIONAL PARK 7,16.12743,-91.73166,Mexico,,0.0596,,,4.2779,0.2332,0.95,36.0,117.5,,,,0.0748,0.003424,20.0,0.2,0.089332,3.646,,30.0,0.09,0.039642,0.00154,22.0,2.5157,5.069,2.4561,0.0095,,,,,,,,436
MEX02455,2018-10-15,,,0.0063,,,498.3,,,0.005,1.7575,5.8,,318.912,22.9,1.4,8.2,LAGUNAS DE MONTEBELLO NATIONAL PARK 7,16.12743,-91.73166,Mexico,,0.02,,,2.6638,0.0091,0.45,44.0,85.7,,,,0.0784,0.00139,10.0,0.2,0.00088,2.933,,90.0,0.09,0.0002,0.00154,25.0,0.9013,3.78,0.8813,0.0084,,,,,,,,436
MEX02455,2019-02-21,,,0.0071,,,524.0,,,0.005,1.2242,6.4,,335.36,22.5,31.0,7.9,LAGUNAS DE MONTEBELLO NATIONAL PARK 7,16.12743,-91.73166,Mexico,,0.0857,,,3.5296,0.1007,1.1,24.0,88.2,,,,0.078,0.00139,15.0,0.23,0.00088,4.157,,30.0,0.09,0.0002,0.00154,30.0,2.3004,10.987,2.2147,0.001,,,,,,,,436
MEX02455,2020-09-08,,,0.0056528,,,331.0,,,0.021,1.6826,3.7,,211.84,20.8,4.7,7.7,LAGUNAS DE MONTEBELLO NATIONAL PARK 7,16.12743,-91.73166,Mexico,,0.0324,,,2.6303,0.0171,0.53,32.0,48.4,,,,,0.01,15.0,3.0,0.005,3.36,,30.0,0.5,0.001,0.005,24.0,0.9267,3.756,0.8943,0.0073,,,,,,,,436
MEX02455,2021-09-22,,,0.009558,,,205.0,,,0.0585,0.1264,1.11,,131.2,21.0,6.0,7.1,LAGUNAS DE MONTEBELLO NATIONAL PARK 7,16.12743,-91.73166,Mexico,,0.1183,,,1.3101,0.1731,0.84,28.0,98.7,,,,,0.01,,3.0,,3.917,,210.0,0.5,0.001,0.005,25.0,1.1252,4.762,1.0069,0.0698,,,,,,,,436
