Station,Date,Time,Alk-Tot,Chl-a,Cl-Tot,DRP,EC,H-T,NH4N,NO2N,NO3N,O2-Dis,SiO2-Dis,TDS,TEMP,TURB,pH,Station Identifier,Latitude,Longitude,Region,Cl-Dis,NH3N,SiO2-Rea,TDP,TN,TP,TRANS,TSS,O2-Dis-Sat,TIP,BOD,TOTCOLI,A340,As-Tot,COL-True,Cd-Tot,Cr-Tot,DOC,ENTCOCC,FECALCOLI,Hg-Tot,Ni-Tot,Pb-Tot,TEMP-Air,TKN,TOC,TON,TRP,Ca-Dis,Fe-Dis,Mg-Dis,Na-Dis,Pb-Dis,SO4-Dis,Zn-Dis,Cluster
MEX05488,2018-01-28,,,0.001386,,,25140.0,,,0.021,0.319,6.2,,20112.0,19.8,19.0,8.5,EL MORALILLO,22.2336,-97.90859,Mexico,,0.051,,,0.423,0.0162,0.31,23.0,70.0,,,,0.0545,0.01,5.0,3.0,0.01901,4.145,274.0,9.0,0.5,0.00655,,22.9,0.083,5.293,0.032,0.0146,,,,,,,,455
MEX05488,2018-03-11,,,0.0005,,,24960.0,,,0.021,0.309,5.0,,19968.0,26.7,33.0,8.4,EL MORALILLO,22.2336,-97.90859,Mexico,,2.061,,,2.853,0.0189,0.28,27.0,64.0,,,,0.0365,0.01,5.0,3.0,0.08731,2.203,10.0,21.0,0.5,0.00611,0.005,28.0,2.523,2.521,0.462,0.0144,,,,,,,,455
MEX05488,2018-05-02,,,0.007242,,,10580.0,,,0.021,1.436,6.0,,8464.0,28.1,13.0,8.4,EL MORALILLO,22.2336,-97.90859,Mexico,,0.046,,,1.576,0.2542,0.55,12.0,81.0,,,,0.074,0.01,8.0,3.0,0.05792,2.752,10.0,9.0,0.5,0.00214,0.005,29.4,0.119,2.826,0.073,0.0709,,,,,,,,455
MEX05488,2018-11-18,,,0.0005,,,,,,0.021,0.03,4.2,,,22.6,90.0,8.3,EL MORALILLO,22.2336,-97.90859,Mexico,,0.045,,,0.218,0.175,0.44,15.0,48.0,,,,0.0978,0.01,5.0,3.0,0.005,2.578,,210.0,0.5,0.00193,0.005,26.4,0.167,2.894,0.122,0.007,,,,,,,,455
MEX05490,2018-02-06,,,0.0005,,,52737.0,,,0.021,0.374,5.8,,6020.0,19.0,11.0,8.6,"LAGUNA DE PUEBLO VIEJO, SALIDA A RIO PANUCO",22.20197,-97.84585,Mexico,,0.257,,,0.671,0.0559,1.05,24.0,62.0,,,,0.0414,0.01,5.0,3.0,0.00836,2.427,1658.0,93.0,0.5,0.00129,0.005,22.2,0.276,5.9,0.019,0.0533,,,,,,,,455
MEX05490,2018-03-13,,,0.0005,,,18390.0,,,0.021,0.147,6.7,,14712.0,23.6,29.0,8.2,"LAGUNA DE PUEBLO VIEJO, SALIDA A RIO PANUCO",22.20197,-97.84585,Mexico,,0.366,,,0.843,0.0751,0.62,43.0,62.7,,,,0.0662,0.01,5.0,3.0,0.02052,1.821,10.0,24000.0,0.5,0.0031,0.005,22.6,0.675,2.082,0.309,0.0236,,,,,,,,455
MEX05490,2018-04-18,,,0.0005,,,11422.0,,,0.021,1.264,5.3,,9137.6,25.6,18.0,8.3,"LAGUNA DE PUEBLO VIEJO, SALIDA A RIO PANUCO",22.20197,-97.84585,Mexico,,0.111,,,1.414,0.0258,0.47,31.0,70.0,,,,0.075,0.01,5.0,3.0,0.13151,2.03,20.0,11000.0,0.5,0.00382,0.005,29.8,0.129,2.272,0.018,0.0176,,,,,,,,455
MEX05490,2018-11-14,,,0.028739,,,15680.0,,,0.021,0.038,8.6,,12528.0,16.9,20.0,8.4,"LAGUNA DE PUEBLO VIEJO, SALIDA A RIO PANUCO",22.20197,-97.84585,Mexico,,0.049,,,0.533,0.0682,0.43,52.0,93.3,,,,0.0752,0.01,5.0,3.0,0.02543,2.092,20.0,24000.0,0.5,0.00311,0.005,14.3,0.474,2.296,0.425,0.0175,,,,,,,,455
MEX05492,2018-02-06,,,0.0005,,,33470.0,,,0.021,0.02,6.2,,26776.0,24.9,31.0,8.5,CUAUHTEMOC,22.16809,-97.87614,Mexico,,0.205,,,0.406,0.0077,0.55,33.0,72.0,,,,0.0608,0.01,5.0,3.0,0.00535,2.628,107.0,9.0,0.6,0.00273,0.005,26.4,0.365,3.308,0.16,0.007,,,,,,,,455
MEX05492,2018-03-13,,,0.0005,,,36910.0,,,0.021,0.02,6.7,,29528.0,20.8,45.0,8.3,CUAUHTEMOC,22.16809,-97.87614,Mexico,,0.213,,,0.29,0.029,0.35,38.0,72.0,,,,0.0752,0.01,5.0,3.0,0.01316,1.637,10.0,1100.0,0.5,0.00296,0.005,21.8,0.249,1.788,0.036,0.007,,,,,,,,455
