CHL00531;2018-11-12;09:45;;Cr-Tot;0;<;0.025;mg/l;Suspect
CHL00531;2018-11-12;09:45;;Zn-Tot;0;<;0.0025;mg/l;Suspect
CHL00531;2018-02-20;13:50;;BOD;0;<;1.0;mg/l;Suspect
CHL00531;2018-07-03;12:00;;BOD;0;<;1.0;mg/l;Suspect
CHL00531;2018-07-03;12:00;;DRP;0;<;0.0015;mg/l;Suspect
CHL00531;2016-08-29;11:17;;Zn-Dis;0;<;0.0025;mg/l;Suspect
CHL00531;2017-11-06;12:34;;Zn-Dis;0;<;0.0025;mg/l;Suspect
CHL00531;2017-09-04;12:00;;BOD;0;<;1.0;mg/l;Suspect
CHL00531;2017-09-04;12:00;;Zn-Dis;0;<;0.0025;mg/l;Suspect
CHL00531;2018-02-20;13:50;;Zn-Dis;0;<;0.0025;mg/l;Suspect
CHL00531;2018-02-20;13:50;;Zn-Tot;0;<;0.0025;mg/l;Suspect
CHL00531;2018-07-03;12:00;;Zn-Dis;0;<;0.0025;mg/l;Suspect
CHL00531;2018-04-04;11:22;;BOD;0;<;1.0;mg/l;Suspect
CHL00531;2018-04-04;11:22;;Zn-Dis;0;<;0.0025;mg/l;Suspect
CHL00531;2018-11-12;09:45;;Zn-Dis;0;<;0.0025;mg/l;Suspect
CHL00531;2017-09-04;12:00;;Zn-Tot;0;<;0.0025;mg/l;Suspect
CHL00531;2018-11-12;09:45;;Al-Dis;0;<;0.0025;mg/l;Suspect
CHL00531;2017-06-12;10:54;;BOD;0;<;1.0;mg/l;Suspect
CHL00531;2018-07-03;12:00;;Zn-Tot;0;<;0.0025;mg/l;Suspect
CHL00531;2016-10-17;12:15;;Zn-Dis;0;<;0.0025;mg/l;Suspect
CHL00531;2016-06-13;15:40;;BOD;0;<;1.0;mg/l;Suspect
CHL00531;2016-06-13;15:40;;Zn-Tot;0;<;0.0025;mg/l;Suspect
URY00076;2015-09-21;00:00;0.3;Alk-Tot;0;;54.0;mg/l;Fair
URY00076;2015-09-11;00:00;0.3;pH;0;;7.7;---;Fair
URY00076;2015-09-09;00:00;0.3;TEMP;0;;17.7;°C;Fair
URY00076;2015-09-07;00:00;0.3;TURB;0;;7.6;NTU;Fair
URY00076;2015-09-03;00:00;0.3;pH;0;;7.5;---;Fair
URY00076;2015-09-01;00:00;0.3;COL-True;0;;85.0;TCU;Fair
URY00076;2015-09-01;00:00;0.3;EC;0;;146.0;µS/cm;Fair
URY00076;2015-09-01;00:00;0.3;pH;0;;7.7;---;Fair
URY00076;2015-09-01;00:00;0.3;TEMP;0;;17.6;°C;Fair
URY00076;2015-09-01;00:00;0.3;TURB;0;;9.4;NTU;Fair
URY00076;2015-10-14;00:00;0.3;EC;0;;149.0;µS/cm;Fair
URY00076;2015-10-09;00:00;0.3;TURB;0;;8.1;NTU;Fair
URY00076;2015-10-07;00:00;0.3;TEMP;0;;17.1;°C;Fair
URY00076;2015-10-07;00:00;0.3;EC;0;;146.0;µS/cm;Fair
URY00076;2015-10-01;00:00;0.3;TEMP;0;;18.0;°C;Fair
URY00076;2015-10-02;00:00;0.3;TURB;0;;7.8;NTU;Fair
URY00076;2015-10-06;00:00;0.3;COL-True;0;;76.0;TCU;Fair
URY00076;2015-10-06;00:00;0.3;TEMP;0;;16.5;°C;Fair
URY00076;2015-10-13;00:00;0.3;COL-True;0;;65.0;TCU;Fair
URY00076;2015-09-02;00:00;0.3;TURB;0;;9.1;NTU;Fair
URY00076;2015-09-02;00:00;0.3;pH;0;;7.8;---;Fair
URY00076;2015-09-02;00:00;0.3;COL-True;0;;83.0;TCU;Fair
URY00076;2015-09-02;00:00;0.3;Alk-Tot;0;;58.0;mg/l;Fair
URY00076;2015-09-04;00:00;0.3;Alk-Tot;0;;49.0;mg/l;Fair
URY00076;2015-09-08;00:00;0.3;TEMP;0;;18.1;°C;Fair
URY00076;2015-09-10;00:00;0.3;Alk-Tot;0;;50.0;mg/l;Fair
URY00076;2015-09-15;00:00;0.3;TEMP;0;;15.5;°C;Fair
URY00076;2015-09-18;00:00;0.3;TURB;0;;8.3;NTU;Fair
URY00076;2015-09-18;00:00;0.3;EC;0;;148.0;µS/cm;Fair
URY00076;2015-09-25;00:00;0.3;Alk-Tot;0;;52.0;mg/l;Fair
URY00076;2015-09-25;00:00;0.3;pH;0;;7.7;---;Fair
URY00076;2015-09-23;00:00;0.3;EC;0;;148.0;µS/cm;Fair
URY00076;2015-09-22;00:00;0.3;TURB;0;;8.4;NTU;Fair
URY00076;2015-09-22;00:00;0.3;TEMP;0;;18.2;°C;Fair
URY00076;2015-09-24;00:00;0.3;Alk-Tot;0;;57.0;mg/l;Fair
URY00076;2015-09-28;00:00;0.3;TURB;0;;7.9;NTU;Fair
URY00076;2018-11-01;06:05;0.3;EC;0;;138.0;µS/cm;Fair
URY00076;2018-10-29;06:10;0.3;Alk-Tot;0;;52.0;mg/l;Fair
URY00076;2018-10-29;06:10;0.3;pH;0;;7.9;---;Fair
URY00076;2018-10-25;06:05;0.3;COL-True;0;;132.0;TCU;Fair
URY00076;2018-10-23;06:05;0.3;EC;0;;138.0;µS/cm;Fair
URY00076;2018-10-19;06:05;0.3;NO3N;0;;1.0;mg/l;Fair
URY00076;2018-10-17;06:05;0.3;pH;0;;7.7;---;Fair
URY00076;2018-10-17;06:05;0.3;TEMP;0;;18.0;°C;Fair
URY00076;2018-10-12;06:05;0.3;TURB;0;;20.8;NTU;Fair
URY00076;2018-10-10;06:05;0.3;EC;0;;143.0;µS/cm;Fair
URY00076;2018-10-08;06:05;0.3;Alk-Tot;0;;50.0;mg/l;Fair
URY00076;2018-10-04;06:05;0.3;EC;0;;132.0;µS/cm;Fair
URY00076;2018-10-04;06:05;0.3;Alk-Tot;0;;46.0;mg/l;Fair
URY00076;2018-10-02;06:05;0.3;Alk-Tot;0;;46.0;mg/l;Fair
URY00076;2018-09-28;06:05;0.3;COL-True;0;;136.0;TCU;Fair
URY00076;2018-09-28;06:05;0.3;NO2N;0;;0.01;mg/l;Fair
URY00076;2018-09-26;06:05;0.3;COL-True;0;;140.0;TCU;Fair
URY00076;2018-09-26;06:05;0.3;pH;0;;7.8;---;Fair
URY00076;2018-09-24;06:15;0.3;NO3N;0;;1.4;mg/l;Fair
URY00076;2018-09-24;06:15;0.3;TEMP;0;;17.0;°C;Fair
URY00076;2018-09-20;06:05;0.3;pH;0;;7.8;---;Fair
URY00076;2018-09-14;06:30;0.3;NO3N;0;;1.1;mg/l;Fair
URY00076;2018-09-14;06:30;0.3;EC;0;;129.0;µS/cm;Fair
URY00076;2018-09-12;07:00;0.3;TURB;0;;23.3;NTU;Fair
