Station,Date,Alk-Tot,EC,TEMP,TURB,pH,Station Identifier,Latitude,Longitude,Region,COL-True,Cluster,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A
URY00076,2019-02-11,44.0,132.0,25.0,,7.6,Toma de agua,-34.8297,-55.0421,South America,89.0,678,0.0044999998062849045,0.003599999938160181,0.02850000001490116,0.039799999445676804,0.03610000014305115,0.031599998474121094,0.01269999984651804,0.011500000022351742,0.00989999994635582,0.007799999788403511
URY00076,2019-02-15,44.0,131.0,22.0,12.3,7.9,Toma de agua,-34.8297,-55.0421,South America,119.0,678,0.01730000041425228,0.01600000075995922,0.048700001090765,0.05590000003576279,0.05260000005364418,0.05009999871253967,0.0272000003606081,0.025499999523162842,0.024399999529123306,0.017500000074505806
URY00076,2019-02-18,44.0,132.0,22.5,11.2,7.9,Toma de agua,-34.8297,-55.0421,South America,109.0,678,0.0035000001080334187,0.002899999963119626,0.02810000069439411,0.041999999433755875,0.03689999878406525,0.03519999980926514,0.011500000022351742,0.012299999594688416,0.011800000444054604,0.005100000184029341
URY00076,2019-02-20,47.0,130.0,24.0,10.3,7.8,Toma de agua,-34.8297,-55.0421,South America,82.0,678,0.01860000006854534,0.016300000250339508,0.04349999874830246,0.05790000036358833,0.04899999871850014,0.053700000047683716,0.031599998474121094,0.029999999329447746,0.028599999845027924,0.024900000542402267
URY00076,2019-02-21,46.0,132.0,26.0,9.2,7.6,Toma de agua,-34.8297,-55.0421,South America,85.0,678,0.01860000006854534,0.016300000250339508,0.04349999874830246,0.05790000036358833,0.04899999871850014,0.053700000047683716,0.031599998474121094,0.029999999329447746,0.028599999845027924,0.024900000542402267
URY00076,2019-02-27,44.0,130.0,20.0,10.1,7.9,Toma de agua,-34.8297,-55.0421,South America,76.0,678,0.009700000286102295,0.008200000040233135,0.03530000150203705,0.04690000042319298,0.04520000144839287,0.036400001496076584,0.01810000091791153,0.019899999722838402,0.020899999886751175,0.0142000000923872
URY00076,2019-02-28,43.0,131.0,21.0,12.4,7.8,Toma de agua,-34.8297,-55.0421,South America,92.0,678,0.009700000286102295,0.008200000040233135,0.03530000150203705,0.04690000042319298,0.04520000144839287,0.036400001496076584,0.01810000091791153,0.019899999722838402,0.020899999886751175,0.0142000000923872
URY00076,2019-03-07,45.0,129.0,24.0,8.9,7.8,Toma de agua,-34.8297,-55.0421,South America,85.0,678,0.0071000000461936,0.004800000227987766,0.033399999141693115,0.039500001817941666,0.034699998795986176,0.029400000348687172,0.01489999983459711,0.013299999758601189,0.010999999940395355,0.008999999612569809
URY00076,2019-03-19,42.0,130.0,21.5,9.9,7.8,Toma de agua,-34.8297,-55.0421,South America,87.0,678,0.06390000134706497,0.05249999836087227,0.10189999639987946,0.07500000298023224,0.06440000236034393,0.07329999655485153,0.0723000019788742,0.07419999688863754,0.09880000352859497,0.07249999791383743
URY00076,2019-03-20,40.0,131.0,21.0,10.0,7.8,Toma de agua,-34.8297,-55.0421,South America,82.0,678,0.06390000134706497,0.05249999836087227,0.10189999639987946,0.07500000298023224,0.06440000236034393,0.07329999655485153,0.0723000019788742,0.07419999688863754,0.09880000352859497,0.07249999791383743
URY00076,2019-03-25,46.0,133.0,19.0,14.8,8.0,Toma de agua,-34.8297,-55.0421,South America,114.0,678,0.01209999993443489,0.012500000186264515,0.04430000111460686,0.05050000175833702,0.0502999983727932,0.04309999942779541,0.0215000007301569,0.025299999862909317,0.01810000091791153,0.019999999552965164
URY00076,2019-04-08,43.0,135.0,19.5,9.5,8.0,Toma de agua,-34.8297,-55.0421,South America,87.0,678,0.005400000140070915,0.004900000058114529,0.027699999511241913,0.03909999877214432,0.033399999141693115,0.029500000178813934,0.00989999994635582,0.010900000110268593,0.009499999694526196,0.008899999782443047
URY00076,2019-04-09,48.0,139.0,19.0,9.2,8.0,Toma de agua,-34.8297,-55.0421,South America,82.0,678,0.005400000140070915,0.004900000058114529,0.027699999511241913,0.03909999877214432,0.033399999141693115,0.029500000178813934,0.00989999994635582,0.010900000110268593,0.009499999694526196,0.008899999782443047
URY00076,2019-04-16,42.0,136.0,18.0,8.8,7.8,Toma de agua,-34.8297,-55.0421,South America,66.0,678,0.011300000362098217,0.009600000455975533,0.01850000023841858,0.02160000056028366,0.01600000075995922,0.015300000086426735,0.01140000019222498,0.010900000110268593,0.008799999952316284,0.009200000204145908
URY00076,2019-04-17,44.0,136.0,18.0,9.2,7.8,Toma de agua,-34.8297,-55.0421,South America,84.0,678,0.011300000362098217,0.009600000455975533,0.01850000023841858,0.02160000056028366,0.01600000075995922,0.015300000086426735,0.01140000019222498,0.010900000110268593,0.008799999952316284,0.009200000204145908
URY00076,2019-06-03,45.0,139.0,14.0,8.1,7.7,Toma de agua,-34.8297,-55.0421,South America,91.0,678,0.002099999925121665,0.002899999963119626,0.02810000069439411,0.0357000008225441,0.026100000366568565,0.02449999935925007,0.009999999776482582,0.006099999882280827,0.0019000000320374966,0.0024999999441206455
URY00076,2019-06-20,44.0,137.0,14.0,22.8,7.9,Toma de agua,-34.8297,-55.0421,South America,127.0,678,0.006399999838322401,0.004600000102072954,0.023000000044703484,0.03359999880194664,0.03790000081062317,0.028999999165534973,0.015399999916553497,0.013799999840557575,0.014499999582767487,0.006500000134110451
URY00076,2019-06-21,42.0,146.0,13.0,14.6,7.8,Toma de agua,-34.8297,-55.0421,South America,127.0,678,0.006399999838322401,0.004600000102072954,0.023000000044703484,0.03359999880194664,0.03790000081062317,0.028999999165534973,0.015399999916553497,0.013799999840557575,0.014499999582767487,0.006500000134110451
URY00076,2019-07-08,41.0,137.0,8.0,18.7,8.1,Toma de agua,-34.8297,-55.0421,South America,136.0,678,0.0008999999845400453,0.0017000000225380063,0.014299999922513962,0.02889999933540821,0.03680000081658363,0.03099999949336052,0.01119999960064888,0.009399999864399433,0.011500000022351742,0.00430000014603138
URY00076,2019-07-17,43.0,140.0,10.0,15.3,7.8,Toma de agua,-34.8297,-55.0421,South America,125.0,678,0.00139999995008111,0.002099999925121665,0.016699999570846558,0.02459999918937683,0.03350000083446503,0.029400000348687172,0.008999999612569809,0.009200000204145908,0.007899999618530273,0.00419999985024333
URY00076,2019-08-05,45.0,141.0,10.0,15.9,7.9,Toma de agua,-34.8297,-55.0421,South America,120.0,678,0.001500000013038516,0.0013000000035390258,0.020999999716877937,0.028599999845027924,0.032499998807907104,0.030500000342726707,0.010400000028312206,0.01140000019222498,0.007699999958276749,0.004100000020116568
URY00076,2019-08-06,46.0,138.0,11.0,144.0,7.9,Toma de agua,-34.8297,-55.0421,South America,89.0,678,0.002199999988079071,0.0017999999690800905,0.018799999728798866,0.03009999915957451,0.03579999879002571,0.03220000118017197,0.013000000268220901,0.008899999782443047,0.008500000461935997,0.005100000184029341
URY00076,2019-08-07,45.0,138.0,12.5,14.3,7.8,Toma de agua,-34.8297,-55.0421,South America,120.0,678,0.002199999988079071,0.0017999999690800905,0.018799999728798866,0.03009999915957451,0.03579999879002571,0.03220000118017197,0.013000000268220901,0.008899999782443047,0.008500000461935997,0.005100000184029341
URY00076,2019-08-12,44.0,140.0,11.5,14.9,7.8,Toma de agua,-34.8297,-55.0421,South America,112.0,678,0.002300000051036477,0.0015999999595806003,0.02280000038444996,0.029400000348687172,0.032600000500679016,0.02979999966919422,0.008899999782443047,0.00989999994635582,0.006399999838322401,0.004800000227987766
URY00076,2019-08-14,44.0,136.0,10.0,14.4,7.5,Toma de agua,-34.8297,-55.0421,South America,143.0,678,0.003100000089034438,0.003800000064074993,0.02410000003874302,0.03310000151395798,0.03660000115633011,0.03220000118017197,0.01209999993443489,0.010499999858438969,0.008700000122189522,0.0038999998942017555
URY00076,2019-08-15,46.0,138.0,9.0,14.5,7.9,Toma de agua,-34.8297,-55.0421,South America,114.0,678,0.003100000089034438,0.003800000064074993,0.02410000003874302,0.03310000151395798,0.03660000115633011,0.03220000118017197,0.01209999993443489,0.010499999858438969,0.008700000122189522,0.0038999998942017555
URY00076,2019-08-21,48.0,144.0,9.5,16.0,7.9,Toma de agua,-34.8297,-55.0421,South America,125.0,678,0.006200000178068876,0.004100000020116568,0.03590000048279762,0.03889999911189079,0.04230000078678131,0.03790000081062317,0.016699999570846558,0.01720000058412552,0.013399999588727951,0.00860000029206276
URY00076,2019-08-22,48.0,149.0,10.0,16.6,7.8,Toma de agua,-34.8297,-55.0421,South America,118.0,678,0.006200000178068876,0.004100000020116568,0.03590000048279762,0.03889999911189079,0.04230000078678131,0.03790000081062317,0.016699999570846558,0.01720000058412552,0.013399999588727951,0.00860000029206276
URY00076,2020-01-08,45.0,137.0,23.0,10.4,9.0,Toma de agua,-34.8297,-55.0421,South America,,678,0.007199999876320362,0.005400000140070915,0.03849999979138374,0.04910000041127205,0.0348999984562397,0.04749999940395355,0.026900000870227814,0.025299999862909317,0.02070000022649765,0.017000000923871994
URY00076,2020-01-09,47.0,131.0,24.0,10.1,8.3,Toma de agua,-34.8297,-55.0421,South America,,678,0.007199999876320362,0.005400000140070915,0.03849999979138374,0.04910000041127205,0.0348999984562397,0.04749999940395355,0.026900000870227814,0.025299999862909317,0.02070000022649765,0.017000000923871994
URY00076,2020-01-13,50.0,139.0,23.5,9.1,9.3,Toma de agua,-34.8297,-55.0421,South America,,678,0.010099999606609344,0.009499999694526196,0.03819999843835831,0.04989999905228615,0.03849999979138374,0.04390000179409981,0.030799999833106995,0.02930000051856041,0.0272000003606081,0.023399999365210533
URY00076,2020-01-14,48.0,142.0,23.0,8.0,8.2,Toma de agua,-34.8297,-55.0421,South America,,678,0.010099999606609344,0.009499999694526196,0.03819999843835831,0.04989999905228615,0.03849999979138374,0.04390000179409981,0.030799999833106995,0.02930000051856041,0.0272000003606081,0.023399999365210533
URY00076,2020-01-16,47.0,138.0,22.0,6.9,7.7,Toma de agua,-34.8297,-55.0421,South America,,678,0.0568000003695488,0.04749999940395355,0.07410000264644623,0.08330000191926956,0.07490000128746033,0.07989999651908875,0.07240000367164612,0.07150000333786011,0.08129999786615372,0.06920000165700912
URY00076,2020-01-17,50.0,139.0,22.0,6.4,7.7,Toma de agua,-34.8297,-55.0421,South America,,678,0.0568000003695488,0.04749999940395355,0.07410000264644623,0.08330000191926956,0.07490000128746033,0.07989999651908875,0.07240000367164612,0.07150000333786011,0.08129999786615372,0.06920000165700912
URY00076,2020-01-23,49.0,145.0,24.0,3.2,7.5,Toma de agua,-34.8297,-55.0421,South America,,678,0.009100000374019146,0.0066999997943639755,0.020800000056624413,0.031199999153614044,0.023600000888109207,0.020899999886751175,0.01510000042617321,0.013199999928474426,0.014700000174343586,0.01360000018030405
URY00076,2020-01-24,49.0,146.0,24.0,2.8,7.7,Toma de agua,-34.8297,-55.0421,South America,,678,0.009100000374019146,0.0066999997943639755,0.020800000056624413,0.031199999153614044,0.023600000888109207,0.020899999886751175,0.01510000042617321,0.013199999928474426,0.014700000174343586,0.01360000018030405
URY00076,2020-01-27,49.0,144.0,24.0,2.6,7.5,Toma de agua,-34.8297,-55.0421,South America,,678,0.03359999880194664,0.02669999934732914,0.04430000111460686,0.05290000140666962,0.045499999076128006,0.04659999907016754,0.03629999980330467,0.03720000013709068,0.03530000150203705,0.03280000016093254
URY00076,2020-01-28,49.0,143.0,23.0,2.5,7.4,Toma de agua,-34.8297,-55.0421,South America,,678,0.008299999870359898,0.005499999970197678,0.03290000185370445,0.02930000051856041,0.025100000202655792,0.019200000911951065,0.016499999910593033,0.016300000250339508,0.020999999716877937,0.015699999406933784
URY00076,2020-01-29,50.0,144.0,24.0,2.8,7.7,Toma de agua,-34.8297,-55.0421,South America,,678,0.008299999870359898,0.005499999970197678,0.03290000185370445,0.02930000051856041,0.025100000202655792,0.019200000911951065,0.016499999910593033,0.016300000250339508,0.020999999716877937,0.015699999406933784
URY00076,2020-01-31,48.0,146.0,22.0,1.9,6.9,Toma de agua,-34.8297,-55.0421,South America,,678,0.024900000542402267,0.020899999886751175,0.04740000143647194,0.04839999973773956,0.041600000113248825,0.03310000151395798,0.029600000008940697,0.03200000151991844,0.03550000116229057,0.027400000020861626
URY00076,2020-02-03,50.0,142.0,23.0,2.8,7.6,Toma de agua,-34.8297,-55.0421,South America,,678,0.006399999838322401,0.0038999998942017555,0.022700000554323196,0.026499999687075615,0.02250000089406967,0.017500000074505806,0.008899999782443047,0.00839999970048666,0.01269999984651804,0.011699999682605267
URY00076,2020-02-05,47.0,142.0,25.0,1.8,7.2,Toma de agua,-34.8297,-55.0421,South America,,678,0.03929999843239784,0.03310000151395798,0.053700000047683716,0.06270000338554382,0.05389999970793724,0.04910000041127205,0.0414000004529953,0.04010000079870224,0.04259999841451645,0.03819999843835831
URY00076,2020-02-06,46.0,142.0,25.0,1.4,7.2,Toma de agua,-34.8297,-55.0421,South America,,678,0.03929999843239784,0.03310000151395798,0.053700000047683716,0.06270000338554382,0.05389999970793724,0.04910000041127205,0.0414000004529953,0.04010000079870224,0.04259999841451645,0.03819999843835831
URY00076,2020-02-12,50.0,144.0,22.0,1.0,7.4,Toma de agua,-34.8297,-55.0421,South America,,678,0.006599999964237213,0.004800000227987766,0.021900000050663948,0.02810000069439411,0.020099999383091927,0.018300000578165054,0.014600000344216824,0.013500000350177288,0.010999999940395355,0.010700000450015068
URY00076,2020-02-13,50.0,142.0,23.0,1.0,7.4,Toma de agua,-34.8297,-55.0421,South America,,678,0.006599999964237213,0.004800000227987766,0.021900000050663948,0.02810000069439411,0.020099999383091927,0.018300000578165054,0.014600000344216824,0.013500000350177288,0.010999999940395355,0.010700000450015068
URY00076,2020-02-27,50.0,146.0,20.0,2.3,7.5,Toma de agua,-34.8297,-55.0421,South America,,678,0.00930000003427267,0.007400000002235174,0.0284000001847744,0.033399999141693115,0.02329999953508377,0.01889999955892563,0.012600000016391277,0.012299999594688416,0.01269999984651804,0.010400000028312206
URY00076,2020-02-28,50.0,147.0,21.0,1.3,7.4,Toma de agua,-34.8297,-55.0421,South America,,678,0.00930000003427267,0.007400000002235174,0.0284000001847744,0.033399999141693115,0.02329999953508377,0.01889999955892563,0.012600000016391277,0.012299999594688416,0.01269999984651804,0.010400000028312206
URY00076,2020-03-03,50.0,125.0,22.0,1.7,7.8,Toma de agua,-34.8297,-55.0421,South America,,678,0.005900000222027302,0.005400000140070915,0.02370000071823597,0.030300000682473183,0.01640000008046627,0.016300000250339508,0.008799999952316284,0.009499999694526196,0.010499999858438969,0.007000000216066837
URY00076,2020-03-13,52.0,148.0,22.0,1.2,7.6,Toma de agua,-34.8297,-55.0421,South America,,678,0.004800000227987766,0.005200000014156103,0.016300000250339508,0.02630000002682209,0.018799999728798866,0.01730000041425228,0.00989999994635582,0.008500000461935997,0.009800000116229057,0.007400000002235174
URY00076,2020-03-16,54.0,145.0,21.0,1.0,7.4,Toma de agua,-34.8297,-55.0421,South America,,678,0.030700000002980232,0.02810000069439411,0.041200000792741776,0.0471000000834465,0.03530000150203705,0.03779999911785126,0.03350000083446503,0.03500000014901161,0.04470000043511391,0.03420000150799751
URY00076,2020-03-17,53.0,145.0,21.0,1.0,7.5,Toma de agua,-34.8297,-55.0421,South America,,678,0.030700000002980232,0.02810000069439411,0.041200000792741776,0.0471000000834465,0.03530000150203705,0.03779999911785126,0.03350000083446503,0.03500000014901161,0.04470000043511391,0.03420000150799751
URY00076,2020-03-23,53.0,151.0,22.0,1.9,7.5,Toma de agua,-34.8297,-55.0421,South America,,678,0.0034000000450760126,0.0027000000700354576,0.016899999231100082,0.04430000111460686,0.02070000022649765,0.03350000083446503,0.011300000362098217,0.010099999606609344,0.009600000455975533,0.00800000037997961
URY00076,2020-03-24,51.0,151.0,22.7,3.6,7.9,Toma de agua,-34.8297,-55.0421,South America,,678,0.0034000000450760126,0.0027000000700354576,0.016899999231100082,0.04430000111460686,0.02070000022649765,0.03350000083446503,0.011300000362098217,0.010099999606609344,0.009600000455975533,0.00800000037997961
URY00076,2020-04-20,48.0,150.0,18.5,12.0,7.2,Toma de agua,-34.8297,-55.0421,South America,59.0,678,0.003100000089034438,0.003000000026077032,0.03240000084042549,0.04340000078082085,0.03200000151991844,0.041200000792741776,0.01679999940097332,0.017100000753998756,0.012400000356137753,0.007400000002235174
URY00076,2020-04-21,48.0,148.0,19.6,10.5,7.2,Toma de agua,-34.8297,-55.0421,South America,41.0,678,0.003100000089034438,0.003000000026077032,0.03240000084042549,0.04340000078082085,0.03200000151991844,0.041200000792741776,0.01679999940097332,0.017100000753998756,0.012400000356137753,0.007400000002235174
URY00076,2020-04-30,48.0,148.0,17.0,10.5,7.2,Toma de agua,-34.8297,-55.0421,South America,41.0,678,0.015300000086426735,0.016599999740719795,0.0502999983727932,0.06759999692440033,0.05209999904036522,0.06669999659061432,0.03819999843835831,0.03689999878406525,0.0348999984562397,0.024800000712275505
URY00076,2020-05-11,52.0,155.0,17.3,5.1,7.6,Toma de agua,-34.8297,-55.0421,South America,32.0,678,0.002099999925121665,0.003599999938160181,0.02710000053048134,0.04839999973773956,0.024900000542402267,0.036400001496076584,0.011300000362098217,0.008700000122189522,0.008100000210106373,0.005900000222027302
URY00076,2020-05-12,52.0,149.0,14.5,6.3,7.8,Toma de agua,-34.8297,-55.0421,South America,45.0,678,0.0071000000461936,0.0044999998062849045,0.014999999664723873,0.04600000008940697,0.02370000071823597,0.03370000049471855,0.011800000444054604,0.012000000104308128,0.011599999852478504,0.008500000461935997
URY00076,2020-05-13,52.0,158.0,13.5,5.8,7.8,Toma de agua,-34.8297,-55.0421,South America,41.0,678,0.0071000000461936,0.0044999998062849045,0.014999999664723873,0.04600000008940697,0.02370000071823597,0.03370000049471855,0.011800000444054604,0.012000000104308128,0.011599999852478504,0.008500000461935997
URY00076,2020-05-18,55.0,172.0,14.0,8.6,8.5,Toma de agua,-34.8297,-55.0421,South America,30.0,678,0.003599999938160181,0.002199999988079071,0.02500000037252903,0.04520000144839287,0.025299999862909317,0.03720000013709068,0.009999999776482582,0.011800000444054604,0.008700000122189522,0.006000000052154064
URY00076,2020-05-27,54.0,156.0,12.5,13.3,7.8,Toma de agua,-34.8297,-55.0421,South America,32.0,678,0.0015999999595806003,0.0007999999797903001,0.023399999365210533,0.04149999842047691,0.02850000001490116,0.03620000183582306,0.01119999960064888,0.01119999960064888,0.010700000450015068,0.004000000189989805
URY00076,2020-05-28,51.0,154.0,13.0,5.0,7.7,Toma de agua,-34.8297,-55.0421,South America,32.0,678,0.0015999999595806003,0.0007999999797903001,0.023399999365210533,0.04149999842047691,0.02850000001490116,0.03620000183582306,0.01119999960064888,0.01119999960064888,0.010700000450015068,0.004000000189989805
URY00076,2020-06-04,53.0,158.0,11.0,2.3,7.7,Toma de agua,-34.8297,-55.0421,South America,25.0,678,0.002899999963119626,0.003000000026077032,0.01769999973475933,0.03970000147819519,0.020500000566244125,0.017400000244379044,0.005900000222027302,0.005499999970197678,0.004699999932199717,0.00419999985024333
URY00076,2020-06-05,53.0,156.0,11.0,2.2,7.6,Toma de agua,-34.8297,-55.0421,South America,21.0,678,0.002899999963119626,0.003000000026077032,0.01769999973475933,0.03970000147819519,0.020500000566244125,0.017400000244379044,0.005900000222027302,0.005499999970197678,0.004699999932199717,0.00419999985024333
URY00076,2020-06-15,55.0,158.0,10.0,5.3,7.4,Toma de agua,-34.8297,-55.0421,South America,27.0,678,0.0034000000450760126,0.003100000089034438,0.016899999231100082,0.03909999877214432,0.023600000888109207,0.02969999983906746,0.008799999952316284,0.007400000002235174,0.006000000052154064,0.0044999998062849045
URY00076,2020-06-26,50.0,156.0,12.0,2.9,7.5,Toma de agua,-34.8297,-55.0421,South America,41.0,678,0.002400000113993883,0.0015999999595806003,0.01769999973475933,0.03460000082850456,0.02019999921321869,0.02280000038444996,0.004000000189989805,0.00559999980032444,0.0031999999191612005,0.0019000000320374966
URY00076,2020-07-09,43.0,132.0,10.0,7.3,7.3,Toma de agua,-34.8297,-55.0421,South America,58.0,678,0.006899999920278788,0.004100000020116568,0.03229999914765358,0.03519999980926514,0.03579999879002571,0.03449999913573265,0.018699999898672104,0.01769999973475933,0.014700000174343586,0.014800000004470348
URY00076,2020-07-10,43.0,137.0,9.5,6.4,7.4,Toma de agua,-34.8297,-55.0421,South America,63.0,678,0.006899999920278788,0.004100000020116568,0.03229999914765358,0.03519999980926514,0.03579999879002571,0.03449999913573265,0.018699999898672104,0.01769999973475933,0.014700000174343586,0.014800000004470348
URY00076,2020-07-14,45.0,138.0,8.0,6.7,7.4,Toma de agua,-34.8297,-55.0421,South America,81.0,678,0.00800000037997961,0.006599999964237213,0.02370000071823597,0.03319999948143959,0.031199999153614044,0.031700000166893005,0.014499999582767487,0.014000000432133675,0.014600000344216824,0.00930000003427267
URY00076,2020-07-15,49.0,134.0,8.0,7.0,7.4,Toma de agua,-34.8297,-55.0421,South America,74.0,678,0.00800000037997961,0.006599999964237213,0.02370000071823597,0.03319999948143959,0.031199999153614044,0.031700000166893005,0.014499999582767487,0.014000000432133675,0.014600000344216824,0.00930000003427267
URY00076,2020-07-29,47.0,140.0,10.0,4.9,7.6,Toma de agua,-34.8297,-55.0421,South America,47.0,678,0.0019000000320374966,0.0024999999441206455,0.010200000368058681,0.019999999552965164,0.0142000000923872,0.018300000578165054,0.004600000102072954,0.004600000102072954,0.0044999998062849045,0.003700000001117587
URY00076,2020-07-30,47.0,134.0,9.1,4.7,7.8,Toma de agua,-34.8297,-55.0421,South America,41.0,678,0.0019000000320374966,0.0024999999441206455,0.010200000368058681,0.019999999552965164,0.0142000000923872,0.018300000578165054,0.004600000102072954,0.004600000102072954,0.0044999998062849045,0.003700000001117587
URY00076,2020-08-05,41.0,136.0,12.0,4.7,7.5,Toma de agua,-34.8297,-55.0421,South America,67.0,678,0.004600000102072954,0.002899999963119626,0.019600000232458115,0.025299999862909317,0.01810000091791153,0.022199999541044235,0.006599999964237213,0.010700000450015068,0.007300000172108412,0.0034000000450760126
URY00076,2020-08-06,41.0,174.0,14.0,4.7,7.5,Toma de agua,-34.8297,-55.0421,South America,70.0,678,0.004600000102072954,0.002899999963119626,0.019600000232458115,0.025299999862909317,0.01810000091791153,0.022199999541044235,0.006599999964237213,0.010700000450015068,0.007300000172108412,0.0034000000450760126
URY00076,2020-08-13,45.0,132.0,11.0,4.0,7.6,Toma de agua,-34.8297,-55.0421,South America,45.0,678,0.004000000189989805,0.004600000102072954,0.00860000029206276,0.01720000058412552,0.0142000000923872,0.01489999983459711,0.007499999832361937,0.008999999612569809,0.004699999932199717,0.006500000134110451
URY00076,2020-08-14,43.0,132.0,11.0,4.2,7.5,Toma de agua,-34.8297,-55.0421,South America,36.0,678,0.004000000189989805,0.004600000102072954,0.00860000029206276,0.01720000058412552,0.0142000000923872,0.01489999983459711,0.007499999832361937,0.008999999612569809,0.004699999932199717,0.006500000134110451
URY00076,2020-08-18,42.0,139.0,10.0,4.1,7.5,Toma de agua,-34.8297,-55.0421,South America,47.0,678,0.006200000178068876,0.004600000102072954,0.021299999207258224,0.02590000070631504,0.01979999989271164,0.020099999383091927,0.011500000022351742,0.01209999993443489,0.010999999940395355,0.007799999788403511
URY00076,2020-08-19,42.0,141.0,11.0,6.6,7.9,Toma de agua,-34.8297,-55.0421,South America,56.0,678,0.006200000178068876,0.004600000102072954,0.021299999207258224,0.02590000070631504,0.01979999989271164,0.020099999383091927,0.011500000022351742,0.01209999993443489,0.010999999940395355,0.007799999788403511
URY00076,2020-08-24,46.0,142.0,11.0,4.3,7.9,Toma de agua,-34.8297,-55.0421,South America,18.0,678,0.002899999963119626,0.003599999938160181,0.011900000274181366,0.022299999371170998,0.019600000232458115,0.012199999764561653,0.0020000000949949026,0.003000000026077032,0.006399999838322401,0.0024999999441206455
URY00076,2020-09-07,44.0,145.0,11.0,3.6,7.8,Toma de agua,-34.8297,-55.0421,South America,38.0,678,0.0052999998442828655,0.0044999998062849045,0.021800000220537186,0.026100000366568565,0.019500000402331352,0.016100000590085983,0.007799999788403511,0.009200000204145908,0.010300000198185444,0.005400000140070915
