Station,Date,Alk-Tot,EC,TEMP,TURB,pH,Station Identifier,Latitude,Longitude,Region,COL-True,Cluster,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A
URY00076,2020-03-18,53.0,152.0,21.0,2.0,7.6,Toma de agua,-34.8297,-55.0421,South America,,678,0.0044999998062849045,0.004449999891221523,0.020999999716877937,0.04569999873638153,0.02384999953210354,0.03564999997615814,0.017149999737739563,0.016049999743700027,0.01510000042617321,0.010700000450015068
URY00076,2020-03-19,50.0,158.0,21.0,1.2,7.4,Toma de agua,-34.8297,-55.0421,South America,,678,0.0044999998062849045,0.004449999891221523,0.020999999716877937,0.04569999873638153,0.02384999953210354,0.03564999997615814,0.017149999737739563,0.016049999743700027,0.01510000042617321,0.010700000450015068
URY00076,2020-03-20,53.0,150.0,18.8,10.5,7.3,Toma de agua,-34.8297,-55.0421,South America,,678,0.0044999998062849045,0.004449999891221523,0.020999999716877937,0.04569999873638153,0.02384999953210354,0.03564999997615814,0.017149999737739563,0.016049999743700027,0.01510000042617321,0.010700000450015068
URY00076,2020-03-23,53.0,151.0,22.0,1.9,7.5,Toma de agua,-34.8297,-55.0421,South America,,678,0.00419999985024333,0.003700000001117587,0.025100000202655792,0.0471000000834465,0.027000000700354576,0.03779999911785126,0.023000000044703484,0.02199999988079071,0.020400000736117363,0.013399999588727951
URY00076,2020-03-24,51.0,151.0,22.7,3.6,7.9,Toma de agua,-34.8297,-55.0421,South America,,678,0.003800000064074993,0.0031999999191612005,0.020999999716877937,0.05040000006556511,0.02384999953210354,0.038100000470876694,0.017149999737739563,0.016049999743700027,0.014999999664723873,0.010700000450015068
URY00076,2020-03-25,52.0,153.0,22.0,1.2,7.4,Toma de agua,-34.8297,-55.0421,South America,,678,0.003800000064074993,0.0031999999191612005,0.020999999716877937,0.05040000006556511,0.02384999953210354,0.038100000470876694,0.017149999737739563,0.016049999743700027,0.014999999664723873,0.010700000450015068
URY00076,2020-03-26,52.0,157.0,25.3,2.8,8.7,Toma de agua,-34.8297,-55.0421,South America,,678,0.003800000064074993,0.0031999999191612005,0.020999999716877937,0.05040000006556511,0.02384999953210354,0.038100000470876694,0.017149999737739563,0.016049999743700027,0.014999999664723873,0.010700000450015068
URY00076,2020-03-27,53.0,151.0,21.0,3.7,7.7,Toma de agua,-34.8297,-55.0421,South America,,678,0.003800000064074993,0.0031999999191612005,0.020999999716877937,0.05040000006556511,0.02384999953210354,0.038100000470876694,0.017149999737739563,0.016049999743700027,0.014999999664723873,0.010700000450015068
URY00076,2020-03-30,55.0,155.0,23.0,3.3,9.2,Toma de agua,-34.8297,-55.0421,South America,,678,0.0034000000450760126,0.0027000000700354576,0.016899999231100082,0.04430000111460686,0.02070000022649765,0.03350000083446503,0.011300000362098217,0.010099999606609344,0.009600000455975533,0.00800000037997961
URY00076,2020-04-15,50.0,152.0,17.6,14.6,7.5,Toma de agua,-34.8297,-55.0421,South America,48.0,678,0.003100000089034438,0.003000000026077032,0.03240000084042549,0.04340000078082085,0.03200000151991844,0.041200000792741776,0.01679999940097332,0.017100000753998756,0.012400000356137753,0.007400000002235174
URY00076,2020-04-17,50.0,152.0,18.2,11.6,7.4,Toma de agua,-34.8297,-55.0421,South America,85.0,678,0.003100000089034438,0.003000000026077032,0.03240000084042549,0.04340000078082085,0.03200000151991844,0.041200000792741776,0.01679999940097332,0.017100000753998756,0.012400000356137753,0.007400000002235174
URY00076,2020-04-20,48.0,150.0,18.5,12.0,7.2,Toma de agua,-34.8297,-55.0421,South America,59.0,678,0.003100000089034438,0.003000000026077032,0.03240000084042549,0.04340000078082085,0.03200000151991844,0.041200000792741776,0.01679999940097332,0.017100000753998756,0.012400000356137753,0.007400000002235174
URY00076,2020-04-21,48.0,148.0,19.6,10.5,7.2,Toma de agua,-34.8297,-55.0421,South America,41.0,678,0.003100000089034438,0.003000000026077032,0.03240000084042549,0.04340000078082085,0.03200000151991844,0.041200000792741776,0.01679999940097332,0.017100000753998756,0.012400000356137753,0.007400000002235174
URY00076,2020-04-22,48.0,156.0,18.0,10.4,7.2,Toma de agua,-34.8297,-55.0421,South America,52.0,678,0.003100000089034438,0.003000000026077032,0.03240000084042549,0.04340000078082085,0.03200000151991844,0.041200000792741776,0.01679999940097332,0.017100000753998756,0.012400000356137753,0.007400000002235174
URY00076,2020-04-23,50.0,153.0,17.9,8.9,7.2,Toma de agua,-34.8297,-55.0421,South America,48.0,678,0.003100000089034438,0.003000000026077032,0.03240000084042549,0.04340000078082085,0.03200000151991844,0.041200000792741776,0.01679999940097332,0.017100000753998756,0.012400000356137753,0.007400000002235174
URY00076,2020-04-24,51.0,151.0,18.0,7.8,7.3,Toma de agua,-34.8297,-55.0421,South America,49.0,678,0.009200000204145908,0.009800000116229057,0.041349999606609344,0.05550000071525574,0.04205000028014183,0.053950000554323196,0.027499999850988388,0.027000000700354576,0.023649999871850014,0.016100000590085983
URY00076,2020-04-27,49.0,152.0,17.5,7.2,7.4,Toma de agua,-34.8297,-55.0421,South America,41.0,678,0.009200000204145908,0.009800000116229057,0.041349999606609344,0.05550000071525574,0.04205000028014183,0.053950000554323196,0.027499999850988388,0.027000000700354576,0.023649999871850014,0.016100000590085983
URY00076,2020-04-28,50.0,152.0,19.0,33.0,7.9,Toma de agua,-34.8297,-55.0421,South America,76.0,678,0.015300000086426735,0.016599999740719795,0.0502999983727932,0.06759999692440033,0.05209999904036522,0.06669999659061432,0.03819999843835831,0.03689999878406525,0.0348999984562397,0.024800000712275505
URY00076,2020-04-29,65.0,182.0,19.0,25.6,8.4,Toma de agua,-34.8297,-55.0421,South America,27.0,678,0.015300000086426735,0.016599999740719795,0.0502999983727932,0.06759999692440033,0.05209999904036522,0.06669999659061432,0.03819999843835831,0.03689999878406525,0.0348999984562397,0.024800000712275505
URY00076,2020-04-30,48.0,148.0,17.0,10.5,7.2,Toma de agua,-34.8297,-55.0421,South America,41.0,678,0.015300000086426735,0.016599999740719795,0.0502999983727932,0.06759999692440033,0.05209999904036522,0.06669999659061432,0.03819999843835831,0.03689999878406525,0.0348999984562397,0.024800000712275505
URY00076,2020-05-04,51.0,155.0,16.0,12.5,7.5,Toma de agua,-34.8297,-55.0421,South America,47.0,678,0.008700000122189522,0.010099999606609344,0.03869999945163727,0.057999998331069946,0.03849999979138374,0.0515500009059906,0.02474999986588955,0.02280000038444996,0.0215000007301569,0.015350000001490116
URY00076,2020-05-05,52.0,152.0,16.0,7.0,7.6,Toma de agua,-34.8297,-55.0421,South America,34.0,678,0.008700000122189522,0.010099999606609344,0.03869999945163727,0.057999998331069946,0.03849999979138374,0.0515500009059906,0.02474999986588955,0.02280000038444996,0.0215000007301569,0.015350000001490116
URY00076,2020-05-06,54.0,153.0,18.0,10.6,7.5,Toma de agua,-34.8297,-55.0421,South America,32.0,678,0.0071000000461936,0.0044999998062849045,0.02710000053048134,0.04839999973773956,0.024900000542402267,0.036400001496076584,0.011800000444054604,0.012000000104308128,0.011599999852478504,0.008500000461935997
URY00076,2020-05-07,53.0,154.0,14.0,9.0,7.5,Toma de agua,-34.8297,-55.0421,South America,46.0,678,0.0071000000461936,0.0044999998062849045,0.02710000053048134,0.04839999973773956,0.024900000542402267,0.036400001496076584,0.011800000444054604,0.012000000104308128,0.011599999852478504,0.008500000461935997
