Station,Date,Time,Alk-Tot,Chl-a,Cl-Tot,DRP,EC,H-T,NH4N,NO2N,NO3N,O2-Dis,SiO2-Dis,TDS,TEMP,TURB,pH,Station Identifier,Latitude,Longitude,Region,Cl-Dis,NH3N,SiO2-Rea,TDP,TN,TP,TRANS,TSS,O2-Dis-Sat,TIP,BOD,TOTCOLI,A340,As-Tot,COL-True,Cd-Tot,Cr-Tot,DOC,ENTCOCC,FECALCOLI,Hg-Tot,Ni-Tot,Pb-Tot,TEMP-Air,TKN,TOC,TON,TRP,Ca-Dis,Fe-Dis,Mg-Dis,Na-Dis,Pb-Dis,SO4-Dis,Zn-Dis,Cluster
NLD00237,2020-06-09,,,,150.0,,,,0.0232947,0.00304878,0.02031606,10.3,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.6017,5.0115,Europe,,,,,,0.14,,,100.0,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00237,2020-07-08,,,,150.0,,,,0.0232947,0.00304878,0.0112867,9.7,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.6017,5.0115,Europe,,,,,,0.06,,,100.0,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00237,2020-08-06,,,,150.0,,,,0.0232947,0.00304878,0.0112867,9.4,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.6017,5.0115,Europe,,,,,,0.04,,,110.0,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00237,2020-09-10,,,,170.0,,,,0.0232947,0.00304878,0.01354404,9.5,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.6017,5.0115,Europe,,,,,,0.13,,,95.0,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00237,2020-10-08,,,,170.0,,,,0.4503642,0.0304878,0.8352158,8.1,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.6017,5.0115,Europe,,,,,,0.5,,,79.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00237,2020-11-05,,,,240.0,,,,0.4581291,0.03963414,0.4966148,9.3,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.6017,5.0115,Europe,,,,,,0.27,,,81.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00237,2020-12-09,,,,240.0,,,,0.6289569,0.0152439,0.4063212,10.7,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.6017,5.0115,Europe,,,,,,0.3,,,80.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00237,2021-01-08,,,,80.0,,,,0.4814238,0.01219512,0.7223488,,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.6017,5.0115,Europe,,,,,,0.29,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00237,2021-02-02,,,,110.0,,,,0.232947,0.00914634,0.677202,,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.6017,5.0115,Europe,,,,,,0.22,,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00237,2021-03-05,,,,150.0,,,,0.0232947,0.00304878,0.09706562,,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.6017,5.0115,Europe,,,,,,0.06,,,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00237,2021-04-07,,,,160.0,,,,0.0232947,0.00304878,0.09706562,,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.6017,5.0115,Europe,,,,,,0.07,,,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00237,2021-05-06,,,,150.0,,,,0.0465894,0.00304878,0.08803626,,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.6017,5.0115,Europe,,,,,,0.16,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00237,2021-06-01,,,,160.0,,,,0.0232947,0.00304878,0.20090326,,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.6017,5.0115,Europe,,,,,,0.06,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00237,2021-07-08,,,,190.0,,,,0.1009437,0.02134146,0.11512434,,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.6017,5.0115,Europe,,,,,,0.69,,,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00237,2021-08-06,,,,210.0,,,,0.0465894,0.00914634,0.0451468,,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.6017,5.0115,Europe,,,,,,0.6,,,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00237,2021-09-07,,,,160.0,,,,0.0232947,0.00304878,0.0112867,,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.6017,5.0115,Europe,,,,,,0.05,,,,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00237,2021-10-05,,,,270.0,,,,0.4736589,0.01829268,0.225734,,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.6017,5.0115,Europe,,,,,,0.55,,,,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00237,2021-11-02,,,,150.0,,,,0.5746026,0.03658536,0.451468,,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.6017,5.0115,Europe,,,,,,0.45,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00237,2021-12-01,,,,230.0,,,,1.009437,0.0152439,0.4740414,,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.6017,5.0115,Europe,,,,,,0.79,,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,218
