Station,Date,Time,Alk-Tot,Chl-a,Cl-Tot,DRP,EC,H-T,NH4N,NO2N,NO3N,O2-Dis,SiO2-Dis,TDS,TEMP,TURB,pH,Station Identifier,Latitude,Longitude,Region,Cl-Dis,NH3N,SiO2-Rea,TDP,TN,TP,TRANS,TSS,O2-Dis-Sat,TIP,BOD,TOTCOLI,A340,As-Tot,COL-True,Cd-Tot,Cr-Tot,DOC,ENTCOCC,FECALCOLI,Hg-Tot,Ni-Tot,Pb-Tot,TEMP-Air,TKN,TOC,TON,TRP,Ca-Dis,Fe-Dis,Mg-Dis,Na-Dis,Pb-Dis,SO4-Dis,Zn-Dis,Cluster
NLD00068,2018-01-10,,,,72.5,,,,0.27875991,0.0077439012,0.32505696,12.8,,,,,,ROP01101,52.03646,4.66024,Europe,,,,,,0.24,,,96.0,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,168
NLD00068,2018-02-15,,,,61.0,,,,0.0232947,0.00304878,0.00677202,17.0,,,,,,ROP01101,52.03646,4.66024,Europe,,,,,,0.21,,,125.0,0.0352,,,,,,,,,,,,,,,,,,,,,,,,,,168
NLD00068,2018-03-15,,,,80.1,,,,0.055441386,0.00304878,0.044695332,12.5,,,,,,ROP01101,52.03646,4.66024,Europe,,,,,,0.26,,,107.0,0.0784,,,,,,,,,,,,,,,,,,,,,,,,,,168
NLD00068,2018-04-12,,,,77.1,,,,0.046822347,0.00304878,0.00677202,9.4,,,,,,ROP01101,52.03646,4.66024,Europe,,,,,,0.48,,,90.0,0.195,,,,,,,,,,,,,,,,,,,,,,,,,,168
NLD00068,2018-05-07,,,,63.9,,,,0.02873013,0.00304878,0.00677202,18.2,,,,,,ROP01101,52.03646,4.66024,Europe,,,,,,0.48,,,175.0,0.249,,,,,,,,,,,,,,,,,,,,,,,,,,168
NLD00068,2018-06-13,,,,118.0,,,,0.11724999,0.0254268252,0.34311568,4.5,,,,,,ROP01101,52.03646,4.66024,Europe,,,,,,0.22,,,49.0,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,168
NLD00068,2018-07-12,,,,129.0,,,,0.12501489,0.0107621934,0.24153538,6.2,,,,,,ROP01101,52.03646,4.66024,Europe,,,,,,0.1,,,72.0,0.0546,,,,,,,,,,,,,,,,,,,,,,,,,,168
NLD00068,2018-08-16,,,,191.0,,,,0.18092217,0.0127134126,0.189390826,5.5,,,,,,ROP01101,52.03646,4.66024,Europe,,,,,,0.28,,,62.0,0.0698,,,,,,,,,,,,,,,,,,,,,,,,,,168
NLD00068,2018-09-13,,,,119.0,,,,0.038203308,0.0108536568,0.074266486,13.5,,,,,,ROP01101,52.03646,4.66024,Europe,,,,,,0.24,,,149.0,0.0227,,,,,,,,,,,,,,,,,,,,,,,,,,168
NLD00068,2018-10-08,,,,127.0,,,,0.023993541,0.00304878,0.00677202,10.8,,,,,,ROP01101,52.03646,4.66024,Europe,,,,,,0.22,,,103.0,0.0151,,,,,,,,,,,,,,,,,,,,,,,,,,168
