TURB,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A
4.7,0.0046000001020729,0.0028999999631196,0.0196000002324581,0.0252999998629093,0.0181000009179115,0.0221999995410442,0.0065999999642372,0.010700000450015,0.0073000001721084,0.003400000045076
4.7,0.0046000001020729,0.0028999999631196,0.0196000002324581,0.0252999998629093,0.0181000009179115,0.0221999995410442,0.0065999999642372,0.010700000450015,0.0073000001721084,0.003400000045076
4.0,0.0040000001899898,0.0046000001020729,0.0086000002920627,0.0172000005841255,0.0142000000923872,0.0148999998345971,0.0074999998323619,0.0089999996125698,0.0046999999321997,0.0065000001341104
4.2,0.0040000001899898,0.0046000001020729,0.0086000002920627,0.0172000005841255,0.0142000000923872,0.0148999998345971,0.0074999998323619,0.0089999996125698,0.0046999999321997,0.0065000001341104
4.1,0.0062000001780688,0.0046000001020729,0.0212999992072582,0.025900000706315,0.0197999998927116,0.0200999993830919,0.0115000000223517,0.0120999999344348,0.0109999999403953,0.0077999997884035
6.6,0.0062000001780688,0.0046000001020729,0.0212999992072582,0.025900000706315,0.0197999998927116,0.0200999993830919,0.0115000000223517,0.0120999999344348,0.0109999999403953,0.0077999997884035
4.3,0.0028999999631196,0.0035999999381601,0.0119000002741813,0.0222999993711709,0.0196000002324581,0.0121999997645616,0.0020000000949949,0.003000000026077,0.0063999998383224,0.0024999999441206
3.6,0.0052999998442828,0.0044999998062849,0.0218000002205371,0.0261000003665685,0.0195000004023313,0.0161000005900859,0.0077999997884035,0.0092000002041459,0.0103000001981854,0.0054000001400709
4.1,0.0052999998442828,0.0044999998062849,0.0218000002205371,0.0261000003665685,0.0195000004023313,0.0161000005900859,0.0077999997884035,0.0092000002041459,0.0103000001981854,0.0054000001400709
5.9,0.2441000044345855,0.2888000011444092,0.1992000043392181,0.2072000056505203,0.2187999933958053,0.2327000051736831,0.2469000071287155,0.2662000060081482,0.2354000061750412,0.2829000055789947
3.3,0.2441000044345855,0.2888000011444092,0.1992000043392181,0.2072000056505203,0.2187999933958053,0.2327000051736831,0.2469000071287155,0.2662000060081482,0.2354000061750412,0.2829000055789947
10.5,0.0038000000640749,0.0027000000700354,0.0181000009179115,0.0310999993234872,0.0233999993652105,0.0228000003844499,0.0076999999582767,0.0080000003799796,0.0103000001981854,0.0059000002220273
9.5,0.0038000000640749,0.0027000000700354,0.0181000009179115,0.0310999993234872,0.0233999993652105,0.0228000003844499,0.0076999999582767,0.0080000003799796,0.0103000001981854,0.0059000002220273
4.7,0.0197999998927116,0.0156999994069337,0.0368000008165836,0.046799998730421,0.0384000018239021,0.0386000014841556,0.0284000001847744,0.0285999998450279,0.0307999998331069,0.0261000003665685
4.1,0.0366000011563301,0.0324999988079071,0.0631999969482421,0.0746000036597251,0.0627000033855438,0.0612999983131885,0.0443999990820884,0.0454000011086463,0.0480999983847141,0.0423000007867813
3.3,0.4165999889373779,0.4259000122547149,0.3574000000953674,0.3574000000953674,0.3495999872684479,0.3894000053405761,0.4061999917030334,0.4137000143527984,0.3916000127792358,0.4235000014305115
3.9,0.0344999991357326,0.0294000003486871,0.0562000013887882,0.061099998652935,0.0515000000596046,0.049600001424551,0.0408000014722347,0.0384999997913837,0.0386000014841556,0.0377999991178512
4.4,0.0344999991357326,0.0294000003486871,0.0562000013887882,0.061099998652935,0.0515000000596046,0.049600001424551,0.0408000014722347,0.0384999997913837,0.0386000014841556,0.0377999991178512
6.4,0.0115000000223517,0.0094999996945261,0.0318999998271465,0.0419000014662742,0.0291000008583068,0.0299999993294477,0.0189999993890523,0.0175000000745058,0.013600000180304,0.0118000004440546
6.6,0.0178999993950128,0.0143999997526407,0.0427000001072883,0.0480000004172325,0.0377999991178512,0.0333000011742115,0.0207000002264976,0.0220999997109174,0.0223999992012977,0.0194000005722045
7.5,0.0178999993950128,0.0143999997526407,0.0427000001072883,0.0480000004172325,0.0377999991178512,0.0333000011742115,0.0207000002264976,0.0220999997109174,0.0223999992012977,0.0194000005722045
6.0,0.0540999993681907,0.0450000017881393,0.0789000019431114,0.0882000029087066,0.0790999978780746,0.0794999971985817,0.0636000037193298,0.0603000000119209,0.0621999986469745,0.0557000003755092
5.9,0.0540999993681907,0.0450000017881393,0.0789000019431114,0.0882000029087066,0.0790999978780746,0.0794999971985817,0.0636000037193298,0.0603000000119209,0.0621999986469745,0.0557000003755092
5.4,0.2363000065088272,0.1903000026941299,0.2391999959945678,0.229200005531311,0.2168000042438507,0.2143999934196472,0.2178000062704086,0.2251999974250793,0.2540000081062317,0.2299000024795532
4.9,0.2363000065088272,0.1903000026941299,0.2391999959945678,0.229200005531311,0.2168000042438507,0.2143999934196472,0.2178000062704086,0.2251999974250793,0.2540000081062317,0.2299000024795532
5.3,0.0852999985218048,0.068800002336502,0.1120000034570694,0.1180000007152557,0.1121999993920326,0.1081999987363815,0.0974999964237213,0.099200002849102,0.1018000021576881,0.0956000015139579
5.5,0.0109000001102685,0.0082999998703598,0.0401999987661838,0.0493000000715255,0.0350000001490116,0.0331000015139579,0.0161000005900859,0.017799999564886,0.0160000007599592,0.0105999996885657
5.0,0.0109000001102685,0.0082999998703598,0.0401999987661838,0.0493000000715255,0.0350000001490116,0.0331000015139579,0.0161000005900859,0.017799999564886,0.0160000007599592,0.0105999996885657
4.7,0.0768999978899955,0.0675999969244003,0.0958999991416931,0.0996999964118003,0.0948999971151351,0.0947000011801719,0.0799999982118606,0.0781999975442886,0.0794999971985817,0.0745000019669532
4.7,0.0768999978899955,0.0675999969244003,0.0958999991416931,0.0996999964118003,0.0948999971151351,0.0947000011801719,0.0799999982118606,0.0781999975442886,0.0794999971985817,0.0745000019669532
6.0,0.0059000002220273,0.0035999999381601,0.032999999821186,0.0397999994456768,0.0243999995291233,0.0218000002205371,0.0104000000283122,0.006800000090152,0.0122999995946884,0.0035999999381601
6.1,0.0059000002220273,0.0035999999381601,0.032999999821186,0.0397999994456768,0.0243999995291233,0.0218000002205371,0.0104000000283122,0.006800000090152,0.0122999995946884,0.0035999999381601
6.8,0.1339000016450882,0.1044000014662742,0.1360000073909759,0.1405999958515167,0.132200002670288,0.1423999965190887,0.1392000019550323,0.1400000005960464,0.1187999993562698,0.1342999935150146
8.3,0.0065999999642372,0.0046000001020729,0.0305000003427267,0.033900000154972,0.0274999998509883,0.0211999993771314,0.0082999998703598,0.0091000003740191,0.0049000000581145,0.0054000001400709
11.8,0.0401000007987022,0.0333999991416931,0.0644000023603439,0.0766000002622604,0.0671000033617019,0.0711999982595443,0.048700001090765,0.0498999990522861,0.0478999987244606,0.0432000011205673
18.1,0.0684999972581863,0.0588999986648559,0.0926999971270561,0.1019999980926513,0.1002999991178512,0.1020999997854232,0.0816999971866607,0.0825000032782554,0.0789000019431114,0.0759000033140182
17.8,0.0684999972581863,0.0588999986648559,0.0926999971270561,0.1019999980926513,0.1002999991178512,0.1020999997854232,0.0816999971866607,0.0825000032782554,0.0789000019431114,0.0759000033140182
23.4,0.0447999984025955,0.0370000004768371,0.0780000016093254,0.0899000018835067,0.0855000019073486,0.0850000008940696,0.0593000017106533,0.0577000007033348,0.0588999986648559,0.0496999993920326
22.8,0.0447999984025955,0.0370000004768371,0.0780000016093254,0.0899000018835067,0.0855000019073486,0.0850000008940696,0.0593000017106533,0.0577000007033348,0.0588999986648559,0.0496999993920326
26.1,0.0071999998763203,0.0076000001281499,0.0461000017821788,0.0524999983608722,0.049100000411272,0.0491999983787536,0.024100000038743,0.025399999693036,0.0219000000506639,0.0163000002503395
26.7,0.0046000001020729,0.0041999998502433,0.0381999984383583,0.0493000000715255,0.0458000004291534,0.0476000010967254,0.0209999997168779,0.024100000038743,0.0175999999046325,0.0153000000864267
26.8,0.0046000001020729,0.0041999998502433,0.0381999984383583,0.0493000000715255,0.0458000004291534,0.0476000010967254,0.0209999997168779,0.024100000038743,0.0175999999046325,0.0153000000864267
30.5,0.0041999998502433,0.0041000000201165,0.0423999987542629,0.0483999997377395,0.0529000014066696,0.0511000007390975,0.0248000007122755,0.026300000026822,0.0176999997347593,0.0153000000864267
29.0,0.017799999564886,0.0161000005900859,0.0526000000536441,0.0625,0.0662000030279159,0.0658000037074089,0.0373000018298625,0.0373000018298625,0.0331000015139579,0.0293000005185604
28.9,0.0163000002503395,0.0137000000104308,0.0557999983429908,0.0593999996781349,0.0632999986410141,0.0626000016927719,0.0351000018417835,0.0331999994814395,0.0324999988079071,0.0243999995291233
27.2,0.0163000002503395,0.0137000000104308,0.0557999983429908,0.0593999996781349,0.0632999986410141,0.0626000016927719,0.0351000018417835,0.0331999994814395,0.0324999988079071,0.0243999995291233
27.2,0.003400000045076,0.003000000026077,0.0395000018179416,0.0494000017642974,0.0504000000655651,0.0502000004053115,0.024100000038743,0.0219000000506639,0.0208000000566244,0.0140000004321336
28.0,0.003400000045076,0.003000000026077,0.0395000018179416,0.0494000017642974,0.0504000000655651,0.0502000004053115,0.024100000038743,0.0219000000506639,0.0208000000566244,0.0140000004321336
27.0,0.0038999998942017,0.0043999999761581,0.0394000001251697,0.0441000014543533,0.0476000010967254,0.045499999076128,0.0211999993771314,0.0237000007182359,0.0198999997228384,0.0109000001102685
29.7,0.0291000008583068,0.0220999997109174,0.0715000033378601,0.0763999968767166,0.0800999999046325,0.0825000032782554,0.0507000014185905,0.0518999993801116,0.0502000004053115,0.0408999994397163
42.4,0.0291000008583068,0.0220999997109174,0.0715000033378601,0.0763999968767166,0.0800999999046325,0.0825000032782554,0.0507000014185905,0.0518999993801116,0.0502000004053115,0.0408999994397163
27.2,0.001300000003539,0.002600000007078,0.0318000018596649,0.0463000014424324,0.0489000007510185,0.0504000000655651,0.0201999992132186,0.0204000007361173,0.0164000000804662,0.0091000003740191
26.7,0.006800000090152,0.0054000001400709,0.0384999997913837,0.0480999983847141,0.0531999990344047,0.0516999997198581,0.0275999996811151,0.0256999991834163,0.019200000911951,0.0162000004202127
24.7,0.006800000090152,0.0054000001400709,0.0384999997913837,0.0480999983847141,0.0531999990344047,0.0516999997198581,0.0275999996811151,0.0256999991834163,0.019200000911951,0.0162000004202127
26.2,0.0028999999631196,0.0027000000700354,0.0288999993354082,0.0423999987542629,0.0472000017762184,0.046399999409914,0.0186000000685453,0.0186000000685453,0.0173000004142522,0.010700000450015
23.5,0.0028999999631196,0.0027000000700354,0.0288999993354082,0.0423999987542629,0.0472000017762184,0.046399999409914,0.0186000000685453,0.0186000000685453,0.0173000004142522,0.010700000450015
26.7,0.0044999998062849,0.0010999999940395,0.0364999994635582,0.0414999984204769,0.0450999997556209,0.0439999997615814,0.0185000002384185,0.0186000000685453,0.0152000002562999,0.0081000002101063
26.2,0.0044999998062849,0.0010999999940395,0.0364999994635582,0.0414999984204769,0.0450999997556209,0.0439999997615814,0.0185000002384185,0.0186000000685453,0.0152000002562999,0.0081000002101063
26.4,0.0071999998763203,0.0065999999642372,0.0377000011503696,0.0491999983787536,0.0513999983668327,0.0502999983727932,0.0241999998688697,0.0222999993711709,0.0211999993771314,0.0148000000044703
26.9,0.0071999998763203,0.0065999999642372,0.0377000011503696,0.0491999983787536,0.0513999983668327,0.0502999983727932,0.0241999998688697,0.0222999993711709,0.0211999993771314,0.0148000000044703
27.9,0.0031000000890344,0.0038000000640749,0.0324000008404254,0.0428000018000602,0.0483999997377395,0.0493000000715255,0.0203000009059906,0.0194000005722045,0.0144999995827674,0.0122999995946884
26.4,0.0031000000890344,0.0038000000640749,0.0324000008404254,0.0428000018000602,0.0483999997377395,0.0493000000715255,0.0203000009059906,0.0194000005722045,0.0144999995827674,0.0122999995946884
25.8,0.002199999988079,0.0013999999500811,0.0297999996691942,0.0417999997735023,0.0465999990701675,0.0443000011146068,0.0197999998927116,0.0167999994009733,0.0125000001862645,0.0076000001281499
27.8,0.0035999999381601,0.0049999998882412,0.0372000001370906,0.0428999997675418,0.0456000007688999,0.0439999997615814,0.0166999995708465,0.0178999993950128,0.0140000004321336,0.0080000003799796
27.8,0.0035999999381601,0.0049999998882412,0.0372000001370906,0.0428999997675418,0.0456000007688999,0.0439999997615814,0.0166999995708465,0.0178999993950128,0.0140000004321336,0.0080000003799796
29.8,0.0077999997884035,0.0077999997884035,0.0364999994635582,0.0447999984025955,0.0516000017523765,0.0522000007331371,0.0282000005245208,0.025900000706315,0.0238000005483627,0.0165999997407197
29.8,0.0077999997884035,0.0077999997884035,0.0364999994635582,0.0447999984025955,0.0516000017523765,0.0522000007331371,0.0282000005245208,0.025900000706315,0.0238000005483627,0.0165999997407197
