Station,Date,Time,Alk-Tot,Chl-a,Cl-Tot,DRP,EC,H-T,NH4N,NO2N,NO3N,O2-Dis,SiO2-Dis,TDS,TEMP,TURB,pH,Station Identifier,Latitude,Longitude,Region,Cl-Dis,NH3N,SiO2-Rea,TDP,TN,TP,TRANS,TSS,O2-Dis-Sat,TIP,BOD,TOTCOLI,A340,As-Tot,COL-True,Cd-Tot,Cr-Tot,DOC,ENTCOCC,FECALCOLI,Hg-Tot,Ni-Tot,Pb-Tot,TEMP-Air,TKN,TOC,TON,TRP,Ca-Dis,Fe-Dis,Mg-Dis,Na-Dis,Pb-Dis,SO4-Dis,Zn-Dis,Cluster
NLD00222,2018-01-08,,,,600.0,,,,0.2251821,,0.03611744,12.2,,,,,,NOORDER IJPLAS,52.4241,4.8642,Europe,,,,,,0.05,,,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,215
NLD00222,2018-01-22,,,,610.0,,,,0.0232947,,0.06094818,5.5,,,,,,NOORDER IJPLAS,52.4241,4.8642,Europe,,,,,,0.05,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,215
NLD00222,2018-02-05,,,,610.0,,,,0.0232947,,0.09706562,11.7,,,,,,NOORDER IJPLAS,52.4241,4.8642,Europe,,,,,,0.06,,,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,215
NLD00222,2018-02-19,,,,610.0,,,,0.0388245,,0.06546286,12.7,,,,,,NOORDER IJPLAS,52.4241,4.8642,Europe,,,,,,0.07,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,215
NLD00222,2018-05-22,,,,630.0,,,,0.0232947,,0.0112867,6.5,,,,,,NOORDER IJPLAS,52.4241,4.8642,Europe,,,,,,0.06,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,215
NLD00222,2018-06-04,,,,630.0,,,,0.077649,,0.0112867,8.1,,,,,,NOORDER IJPLAS,52.4241,4.8642,Europe,,,,,,0.03,,,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,215
NLD00222,2018-06-18,,,,650.0,,,,0.0388245,,0.0112867,8.0,,,,,,NOORDER IJPLAS,52.4241,4.8642,Europe,,,,,,0.02,,,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,215
NLD00222,2018-07-02,,,,670.0,,,,0.0388245,,0.03160276,8.1,,,,,,NOORDER IJPLAS,52.4241,4.8642,Europe,,,,,,0.04,,,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,215
NLD00222,2018-08-27,,,,720.0,,,,0.0232947,,0.0112867,8.4,,,,,,NOORDER IJPLAS,52.4241,4.8642,Europe,,,,,,0.06,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,215
NLD00222,2018-09-10,,,,720.0,,,,0.0232947,,0.0112867,9.1,,,,,,NOORDER IJPLAS,52.4241,4.8642,Europe,,,,,,0.04,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,215
NLD00222,2018-09-24,,,,710.0,,,,0.0388245,,0.01805872,5.9,,,,,,NOORDER IJPLAS,52.4241,4.8642,Europe,,,,,,0.04,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,215
NLD00222,2018-10-08,,,,710.0,,,,0.0232947,,0.01580138,8.9,,,,,,NOORDER IJPLAS,52.4241,4.8642,Europe,,,,,,0.04,,,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,215
NLD00222,2018-10-22,,,,710.0,,,,0.0310596,,0.0112867,7.5,,,,,,NOORDER IJPLAS,52.4241,4.8642,Europe,,,,,,0.04,,,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,215
NLD00222,2018-11-05,,,,690.0,,,,0.0310596,,0.03837478,8.6,,,,,,NOORDER IJPLAS,52.4241,4.8642,Europe,,,,,,0.04,,,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,215
