Station,Date,Time,Alk-Tot,Chl-a,Cl-Tot,DRP,EC,H-T,NH4N,NO2N,NO3N,O2-Dis,SiO2-Dis,TDS,TEMP,TURB,pH,Station Identifier,Latitude,Longitude,Region,Cl-Dis,NH3N,SiO2-Rea,TDP,TN,TP,TRANS,TSS,O2-Dis-Sat,TIP,BOD,TOTCOLI,A340,As-Tot,COL-True,Cd-Tot,Cr-Tot,DOC,ENTCOCC,FECALCOLI,Hg-Tot,Ni-Tot,Pb-Tot,TEMP-Air,TKN,TOC,TON,TRP,Ca-Dis,Fe-Dis,Mg-Dis,Na-Dis,Pb-Dis,SO4-Dis,Zn-Dis,Cluster
NLD00053,2018-01-10,,,,67.6,,,,0.35951487,0.0066463404,0.39277716,10.4,,,,,,RO092A,52.1281,4.57474,Europe,,,,,,0.2,,,80.0,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,163
NLD00053,2018-02-06,,,,81.2,,,,0.36106785,0.0099695106,0.46501204,10.0,,,,,,RO092A,52.1281,4.57474,Europe,,,,,,0.24,,,74.0,0.0968,,,,,,,,,,,,,,,,,,,,,,,,,,163
NLD00053,2018-03-15,,,,100.0,,,,0.19567548,0.0073780476,0.43340928,11.2,,,,,,RO092A,52.1281,4.57474,Europe,,,,,,0.16,,,91.0,0.0634,,,,,,,,,,,,,,,,,,,,,,,,,,163
NLD00053,2018-04-12,,,,155.0,,,,0.08619039,0.00609756,0.2595941,8.9,,,,,,RO092A,52.1281,4.57474,Europe,,,,,,0.26,,,82.0,0.0856,,,,,,,,,,,,,,,,,,,,,,,,,,163
NLD00053,2018-05-07,,,,83.6,,,,0.14442714,0.0133231686,0.33182898,7.0,,,,,,RO092A,52.1281,4.57474,Europe,,,,,,0.23,,,75.0,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,163
NLD00053,2018-06-13,,,,203.0,,,,0.050549499,0.0244207278,0.42212258,7.7,,,,,,RO092A,52.1281,4.57474,Europe,,,,,,0.2,,,87.0,0.116,,,,,,,,,,,,,,,,,,,,,,,,,,163
NLD00053,2018-07-13,,,,148.0,,,,0.10016721,0.012804876,0.2708808,6.5,,,,,,RO092A,52.1281,4.57474,Europe,,,,,,0.14,,,76.0,0.0917,,,,,,,,,,,,,,,,,,,,,,,,,,163
NLD00053,2018-08-16,,,,124.0,,,,0.12967383,0.009756096,0.205192206,6.1,,,,,,RO092A,52.1281,4.57474,Europe,,,,,,0.13,,,69.0,0.0956,,,,,,,,,,,,,,,,,,,,,,,,,,163
NLD00053,2018-09-13,,,,79.2,,,,0.22129965,0.0296951172,0.35891706,5.6,,,,,,RO092A,52.1281,4.57474,Europe,,,,,,0.22,,,59.0,0.0998,,,,,,,,,,,,,,,,,,,,,,,,,,163
NLD00053,2018-10-10,,,,151.0,,,,0.061730955,0.0089024376,0.34085834,6.7,,,,,,RO092A,52.1281,4.57474,Europe,,,,,,0.16,,,66.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,163
NLD00053,2018-11-27,,,,145.0,,,,0.14132118,0.0069207306,0.28668218,10.7,,,,,,RO092A,52.1281,4.57474,Europe,,,,,,0.21,,,83.0,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,163
NLD00053,2018-12-21,,,,98.7,,,,0.30981951,0.0086585352,0.38600514,10.8,,,,,,RO092A,52.1281,4.57474,Europe,,,,,,0.2,,,87.0,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,163
NLD00053,2019-01-21,,,,112.0,,,,0.35873838,0.0109146324,0.55982032,9.8,,,,,,RO092A,52.1281,4.57474,Europe,,,,,,0.16,,,75.0,0.0692,,,,,,,,,,,,,,,,,,,,,,,,,,163
NLD00053,2019-02-21,,,,77.6,,,,0.24226488,0.0100304862,0.564335,9.2,,,,,,RO092A,52.1281,4.57474,Europe,,,,,,0.18,,,75.0,0.0552,,,,,,,,,,,,,,,,,,,,,,,,,,163
NLD00053,2019-03-28,,,,134.0,,,,0.26090064,0.0147560952,0.54853362,9.9,,,,,,RO092A,52.1281,4.57474,Europe,,,,,,0.2,,,88.0,0.0529,,,,,,,,,,,,,,,,,,,,,,,,,,163
NLD00053,2019-04-25,,,,141.0,,,,0.054121353,0.0084756084,0.564335,8.8,,,,,,RO092A,52.1281,4.57474,Europe,,,,,,0.13,,,89.0,0.0487,,,,,,,,,,,,,,,,,,,,,,,,,,163
NLD00053,2019-05-27,,,,134.0,,,,0.16461588,0.0154268268,0.43115194,7.6,,,,,,RO092A,52.1281,4.57474,Europe,,,,,,0.14,,,81.0,0.0732,,,,,,,,,,,,,,,,,,,,,,,,,,163
NLD00053,2019-06-26,,,,122.0,,,,0.065924001,0.0165548754,0.27539548,7.6,,,,,,RO092A,52.1281,4.57474,Europe,,,,,,0.21,,,90.0,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,163
NLD00053,2019-07-08,,,,102.0,,,,0.08075496,0.0049085358,0.191196698,7.9,,,,,,RO092A,52.1281,4.57474,Europe,,,,,,0.16,,,89.0,0.0714,,,,,,,,,,,,,,,,,,,,,,,,,,163
NLD00053,2019-08-26,,,,164.0,,,,0.12268542,0.0142073148,0.25507942,9.0,,,,,,RO092A,52.1281,4.57474,Europe,,,,,,0.12,,,104.0,0.0682,,,,,,,,,,,,,,,,,,,,,,,,,,163
NLD00053,2019-09-27,,,,164.0,,,,0.1941225,0.0180487776,0.32957164,6.8,,,,,,RO092A,52.1281,4.57474,Europe,,,,,,0.16,,,71.0,0.102,,,,,,,,,,,,,,,,,,,,,,,,,,163
NLD00053,2019-10-21,,,,98.2,,,,0.25546521,0.0215853624,0.3047409,6.3,,,,,,RO092A,52.1281,4.57474,Europe,,,,,,0.22,,,60.0,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,163
NLD00053,2019-11-19,,,,77.5,,,,0.34553805,0.0105487788,0.31828494,7.9,,,,,,RO092A,52.1281,4.57474,Europe,,,,,,0.2,,,64.0,0.0942,,,,,,,,,,,,,,,,,,,,,,,,,,163
NLD00053,2019-12-19,,,,73.1,,,,0.52490724,0.0093292668,0.3611744,10.5,,,,,,RO092A,52.1281,4.57474,Europe,,,,,,0.26,,,86.0,0.0545,,,,,,,,,,,,,,,,,,,,,,,,,,163
