Station,Date,Time,Alk-Tot,Ca-Dis,Cl-Dis,EC,Fe-Dis,Mg-Dis,NH3N,NO3N,O2-Dis,SO4-Dis,SiO2-Rea,TDP,TEMP,TSS,Zn-Dis,pH,Station Identifier,Latitude,Longitude,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A
RUS00024,2019-06-17,,63.0,12.8,0.7,1230.0,0.02,6.1,0.03,0.08,11.9,6.0,0.3,0.02,5.5,2.0,0.007,7.8,Baikal Lake - Uzur,53.1667,108.0,0.015399999916553497,0.01484999991953373,0.035999998450279236,0.028699999675154686,0.023600000888109207,0.021549999713897705,0.020349999889731407,0.020800000056624413,0.018799999728798866,0.019899999722838402
RUS00024,2019-06-17,,63.0,12.4,0.6,1230.0,0.02,6.3,0.02,0.08,,5.6,0.2,0.02,5.5,2.0,0.005,7.8,Baikal Lake - Uzur,53.1667,108.0,0.015399999916553497,0.01484999991953373,0.035999998450279236,0.028699999675154686,0.023600000888109207,0.021549999713897705,0.020349999889731407,0.020800000056624413,0.018799999728798866,0.019899999722838402
RUS00024,2019-06-17,,63.0,12.4,0.6,1230.0,0.02,6.3,0.02,0.08,,5.6,0.2,0.02,5.5,2.0,0.005,7.8,Baikal Lake - Uzur,53.1667,108.0,0.015399999916553497,0.01484999991953373,0.035999998450279236,0.028699999675154686,0.023600000888109207,0.021549999713897705,0.020349999889731407,0.020800000056624413,0.018799999728798866,0.019899999722838402
RUS00024,2019-06-17,,63.0,12.4,0.6,1230.0,0.02,6.3,0.02,0.08,,5.6,0.2,0.02,5.5,2.0,0.005,7.8,Baikal Lake - Uzur,53.1667,108.0,0.015399999916553497,0.01484999991953373,0.035999998450279236,0.028699999675154686,0.023600000888109207,0.021549999713897705,0.020349999889731407,0.020800000056624413,0.018799999728798866,0.019899999722838402
RUS00024,2019-06-17,,63.0,12.4,0.6,1230.0,0.02,6.3,0.02,0.08,,5.6,0.2,0.02,5.5,2.0,0.005,7.8,Baikal Lake - Uzur,53.1667,108.0,0.015399999916553497,0.01484999991953373,0.035999998450279236,0.028699999675154686,0.023600000888109207,0.021549999713897705,0.020349999889731407,0.020800000056624413,0.018799999728798866,0.019899999722838402
RUS00024,2019-06-17,,63.0,12.4,0.6,1230.0,0.02,6.3,0.02,0.08,,5.6,0.2,0.02,5.5,2.0,0.005,7.8,Baikal Lake - Uzur,53.1667,108.0,0.015399999916553497,0.01484999991953373,0.035999998450279236,0.028699999675154686,0.023600000888109207,0.021549999713897705,0.020349999889731407,0.020800000056624413,0.018799999728798866,0.019899999722838402
RUS00024,2019-06-17,,64.0,13.4,0.6,1237.0,0.02,5.6,0.04,0.1,,6.2,0.2,0.02,5.0,2.0,0.006,7.8,Baikal Lake - Uzur,53.1667,108.0,0.015399999916553497,0.01484999991953373,0.035999998450279236,0.028699999675154686,0.023600000888109207,0.021549999713897705,0.020349999889731407,0.020800000056624413,0.018799999728798866,0.019899999722838402
RUS00024,2019-06-17,,64.0,13.4,0.6,1237.0,0.02,5.6,0.04,0.1,,6.2,0.2,0.02,5.0,2.0,0.006,7.8,Baikal Lake - Uzur,53.1667,108.0,0.015399999916553497,0.01484999991953373,0.035999998450279236,0.028699999675154686,0.023600000888109207,0.021549999713897705,0.020349999889731407,0.020800000056624413,0.018799999728798866,0.019899999722838402
RUS00024,2019-06-17,,64.0,13.4,0.6,1237.0,0.02,5.6,0.04,0.1,,6.2,0.2,0.02,5.0,2.0,0.006,7.8,Baikal Lake - Uzur,53.1667,108.0,0.015399999916553497,0.01484999991953373,0.035999998450279236,0.028699999675154686,0.023600000888109207,0.021549999713897705,0.020349999889731407,0.020800000056624413,0.018799999728798866,0.019899999722838402
RUS00024,2019-06-17,,64.0,13.4,0.6,1237.0,0.02,5.6,0.04,0.1,,6.2,0.2,0.02,5.0,2.0,0.006,7.8,Baikal Lake - Uzur,53.1667,108.0,0.015399999916553497,0.01484999991953373,0.035999998450279236,0.028699999675154686,0.023600000888109207,0.021549999713897705,0.020349999889731407,0.020800000056624413,0.018799999728798866,0.019899999722838402
RUS00024,2019-06-17,,64.0,13.4,0.6,1237.0,0.02,5.6,0.04,0.1,,6.2,0.2,0.02,5.0,2.0,0.006,7.8,Baikal Lake - Uzur,53.1667,108.0,0.015399999916553497,0.01484999991953373,0.035999998450279236,0.028699999675154686,0.023600000888109207,0.021549999713897705,0.020349999889731407,0.020800000056624413,0.018799999728798866,0.019899999722838402
RUS00024,2019-06-17,,64.0,12.8,0.6,1246.0,0.02,5.8,0.01,0.09,11.5,5.9,0.3,0.02,5.0,2.0,0.007,7.9,Baikal Lake - Uzur,53.1667,108.0,0.015399999916553497,0.01484999991953373,0.035999998450279236,0.028699999675154686,0.023600000888109207,0.021549999713897705,0.020349999889731407,0.020800000056624413,0.018799999728798866,0.019899999722838402
RUS00024,2019-06-17,,64.0,12.8,0.6,1246.0,0.02,5.8,0.01,0.09,11.5,5.9,0.3,0.02,5.0,2.0,0.007,7.9,Baikal Lake - Uzur,53.1667,108.0,0.015399999916553497,0.01484999991953373,0.035999998450279236,0.028699999675154686,0.023600000888109207,0.021549999713897705,0.020349999889731407,0.020800000056624413,0.018799999728798866,0.019899999722838402
RUS00024,2019-06-17,,64.0,12.8,0.6,1246.0,0.02,5.8,0.01,0.09,11.5,5.9,0.3,0.02,5.0,2.0,0.007,7.9,Baikal Lake - Uzur,53.1667,108.0,0.015399999916553497,0.01484999991953373,0.035999998450279236,0.028699999675154686,0.023600000888109207,0.021549999713897705,0.020349999889731407,0.020800000056624413,0.018799999728798866,0.019899999722838402
RUS00024,2019-06-17,,64.0,12.8,0.6,1246.0,0.02,5.8,0.01,0.09,11.5,5.9,0.3,0.02,5.0,2.0,0.007,7.9,Baikal Lake - Uzur,53.1667,108.0,0.015399999916553497,0.01484999991953373,0.035999998450279236,0.028699999675154686,0.023600000888109207,0.021549999713897705,0.020349999889731407,0.020800000056624413,0.018799999728798866,0.019899999722838402
RUS00024,2019-06-17,,64.0,12.8,0.6,1246.0,0.02,5.8,0.01,0.09,11.5,5.9,0.3,0.02,5.0,2.0,0.007,7.9,Baikal Lake - Uzur,53.1667,108.0,0.015399999916553497,0.01484999991953373,0.035999998450279236,0.028699999675154686,0.023600000888109207,0.021549999713897705,0.020349999889731407,0.020800000056624413,0.018799999728798866,0.019899999722838402
RUS00024,2019-09-13,,63.0,11.2,0.7,1232.0,0.03,4.9,0.01,0.02,10.0,6.0,0.5,0.02,8.6,2.0,0.002,7.9,Baikal Lake - Uzur,53.1667,108.0,0.09910000115633011,0.09610000252723694,0.15719999372959137,0.1371999979019165,0.10760000348091125,0.10819999873638153,0.09449999779462814,0.08579999953508377,0.13680000603199005,0.0812000036239624
RUS00024,2019-09-13,,63.0,11.2,0.7,1232.0,0.03,4.9,0.01,0.02,10.0,6.0,0.5,0.02,8.6,2.0,0.002,7.9,Baikal Lake - Uzur,53.1667,108.0,0.09910000115633011,0.09610000252723694,0.15719999372959137,0.1371999979019165,0.10760000348091125,0.10819999873638153,0.09449999779462814,0.08579999953508377,0.13680000603199005,0.0812000036239624
RUS00024,2019-09-13,,63.0,11.2,0.7,1232.0,0.03,4.9,0.01,0.02,10.0,6.0,0.5,0.02,8.6,2.0,0.002,7.9,Baikal Lake - Uzur,53.1667,108.0,0.09910000115633011,0.09610000252723694,0.15719999372959137,0.1371999979019165,0.10760000348091125,0.10819999873638153,0.09449999779462814,0.08579999953508377,0.13680000603199005,0.0812000036239624
RUS00024,2019-09-13,,63.0,11.2,0.7,1232.0,0.03,4.9,0.01,0.02,10.0,6.0,0.5,0.02,8.6,2.0,0.002,7.9,Baikal Lake - Uzur,53.1667,108.0,0.09910000115633011,0.09610000252723694,0.15719999372959137,0.1371999979019165,0.10760000348091125,0.10819999873638153,0.09449999779462814,0.08579999953508377,0.13680000603199005,0.0812000036239624
RUS00024,2019-09-13,,63.0,11.2,0.7,1232.0,0.03,4.9,0.01,0.02,10.0,6.0,0.5,0.02,8.6,2.0,0.002,7.9,Baikal Lake - Uzur,53.1667,108.0,0.09910000115633011,0.09610000252723694,0.15719999372959137,0.1371999979019165,0.10760000348091125,0.10819999873638153,0.09449999779462814,0.08579999953508377,0.13680000603199005,0.0812000036239624
RUS00024,2019-09-13,,62.0,11.4,0.7,1234.0,0.03,5.0,0.01,0.04,10.6,6.9,0.5,0.02,6.5,2.0,0.002,7.9,Baikal Lake - Uzur,53.1667,108.0,0.09910000115633011,0.09610000252723694,0.15719999372959137,0.1371999979019165,0.10760000348091125,0.10819999873638153,0.09449999779462814,0.08579999953508377,0.13680000603199005,0.0812000036239624
RUS00024,2019-09-13,,62.0,11.4,0.7,1234.0,0.03,5.0,0.01,0.04,10.6,6.9,0.5,0.02,6.5,2.0,0.002,7.9,Baikal Lake - Uzur,53.1667,108.0,0.09910000115633011,0.09610000252723694,0.15719999372959137,0.1371999979019165,0.10760000348091125,0.10819999873638153,0.09449999779462814,0.08579999953508377,0.13680000603199005,0.0812000036239624
RUS00024,2019-09-13,,62.0,11.4,0.7,1234.0,0.03,5.0,0.01,0.04,10.6,6.9,0.5,0.02,6.5,2.0,0.002,7.9,Baikal Lake - Uzur,53.1667,108.0,0.09910000115633011,0.09610000252723694,0.15719999372959137,0.1371999979019165,0.10760000348091125,0.10819999873638153,0.09449999779462814,0.08579999953508377,0.13680000603199005,0.0812000036239624
RUS00024,2019-09-13,,62.0,11.4,0.7,1234.0,0.03,5.0,0.01,0.04,10.6,6.9,0.5,0.02,6.5,2.0,0.002,7.9,Baikal Lake - Uzur,53.1667,108.0,0.09910000115633011,0.09610000252723694,0.15719999372959137,0.1371999979019165,0.10760000348091125,0.10819999873638153,0.09449999779462814,0.08579999953508377,0.13680000603199005,0.0812000036239624
RUS00024,2019-09-13,,62.0,11.4,0.7,1234.0,0.03,5.0,0.01,0.04,10.6,6.9,0.5,0.02,6.5,2.0,0.002,7.9,Baikal Lake - Uzur,53.1667,108.0,0.09910000115633011,0.09610000252723694,0.15719999372959137,0.1371999979019165,0.10760000348091125,0.10819999873638153,0.09449999779462814,0.08579999953508377,0.13680000603199005,0.0812000036239624
RUS00024,2019-09-13,,62.0,11.2,0.6,1235.0,0.03,5.0,0.01,0.08,,6.2,0.5,0.02,5.3,2.0,0.002,7.7,Baikal Lake - Uzur,53.1667,108.0,0.09910000115633011,0.09610000252723694,0.15719999372959137,0.1371999979019165,0.10760000348091125,0.10819999873638153,0.09449999779462814,0.08579999953508377,0.13680000603199005,0.0812000036239624
RUS00024,2019-09-13,,62.0,11.2,0.6,1235.0,0.03,5.0,0.01,0.08,,6.2,0.5,0.02,5.3,2.0,0.002,7.7,Baikal Lake - Uzur,53.1667,108.0,0.09910000115633011,0.09610000252723694,0.15719999372959137,0.1371999979019165,0.10760000348091125,0.10819999873638153,0.09449999779462814,0.08579999953508377,0.13680000603199005,0.0812000036239624
RUS00024,2019-09-13,,62.0,11.2,0.6,1235.0,0.03,5.0,0.01,0.08,,6.2,0.5,0.02,5.3,2.0,0.002,7.7,Baikal Lake - Uzur,53.1667,108.0,0.09910000115633011,0.09610000252723694,0.15719999372959137,0.1371999979019165,0.10760000348091125,0.10819999873638153,0.09449999779462814,0.08579999953508377,0.13680000603199005,0.0812000036239624
RUS00024,2019-09-13,,62.0,11.2,0.6,1235.0,0.03,5.0,0.01,0.08,,6.2,0.5,0.02,5.3,2.0,0.002,7.7,Baikal Lake - Uzur,53.1667,108.0,0.09910000115633011,0.09610000252723694,0.15719999372959137,0.1371999979019165,0.10760000348091125,0.10819999873638153,0.09449999779462814,0.08579999953508377,0.13680000603199005,0.0812000036239624
RUS00024,2019-09-13,,62.0,11.2,0.6,1235.0,0.03,5.0,0.01,0.08,,6.2,0.5,0.02,5.3,2.0,0.002,7.7,Baikal Lake - Uzur,53.1667,108.0,0.09910000115633011,0.09610000252723694,0.15719999372959137,0.1371999979019165,0.10760000348091125,0.10819999873638153,0.09449999779462814,0.08579999953508377,0.13680000603199005,0.0812000036239624
RUS00024,2019-09-13,,61.0,11.2,0.6,1225.0,0.03,5.0,0.01,0.08,,6.1,0.6,0.02,4.5,2.0,0.003,7.7,Baikal Lake - Uzur,53.1667,108.0,0.09910000115633011,0.09610000252723694,0.15719999372959137,0.1371999979019165,0.10760000348091125,0.10819999873638153,0.09449999779462814,0.08579999953508377,0.13680000603199005,0.0812000036239624
RUS00024,2019-09-13,,61.0,11.2,0.6,1225.0,0.03,5.0,0.01,0.08,,6.1,0.6,0.02,4.5,2.0,0.003,7.7,Baikal Lake - Uzur,53.1667,108.0,0.09910000115633011,0.09610000252723694,0.15719999372959137,0.1371999979019165,0.10760000348091125,0.10819999873638153,0.09449999779462814,0.08579999953508377,0.13680000603199005,0.0812000036239624
RUS00024,2019-09-13,,61.0,11.2,0.6,1225.0,0.03,5.0,0.01,0.08,,6.1,0.6,0.02,4.5,2.0,0.003,7.7,Baikal Lake - Uzur,53.1667,108.0,0.09910000115633011,0.09610000252723694,0.15719999372959137,0.1371999979019165,0.10760000348091125,0.10819999873638153,0.09449999779462814,0.08579999953508377,0.13680000603199005,0.0812000036239624
RUS00024,2019-09-13,,61.0,11.2,0.6,1225.0,0.03,5.0,0.01,0.08,,6.1,0.6,0.02,4.5,2.0,0.003,7.7,Baikal Lake - Uzur,53.1667,108.0,0.09910000115633011,0.09610000252723694,0.15719999372959137,0.1371999979019165,0.10760000348091125,0.10819999873638153,0.09449999779462814,0.08579999953508377,0.13680000603199005,0.0812000036239624
RUS00024,2019-09-13,,61.0,11.2,0.6,1225.0,0.03,5.0,0.01,0.08,,6.1,0.6,0.02,4.5,2.0,0.003,7.7,Baikal Lake - Uzur,53.1667,108.0,0.09910000115633011,0.09610000252723694,0.15719999372959137,0.1371999979019165,0.10760000348091125,0.10819999873638153,0.09449999779462814,0.08579999953508377,0.13680000603199005,0.0812000036239624
RUS00024,2019-09-13,,61.0,11.8,0.7,1236.0,0.03,4.6,0.02,0.11,9.7,6.0,1.5,0.02,3.8,2.0,0.003,7.6,Baikal Lake - Uzur,53.1667,108.0,0.09910000115633011,0.09610000252723694,0.15719999372959137,0.1371999979019165,0.10760000348091125,0.10819999873638153,0.09449999779462814,0.08579999953508377,0.13680000603199005,0.0812000036239624
RUS00024,2019-09-13,,61.0,11.8,0.7,1236.0,0.03,4.6,0.02,0.11,9.7,6.0,1.5,0.02,3.8,2.0,0.003,7.6,Baikal Lake - Uzur,53.1667,108.0,0.09910000115633011,0.09610000252723694,0.15719999372959137,0.1371999979019165,0.10760000348091125,0.10819999873638153,0.09449999779462814,0.08579999953508377,0.13680000603199005,0.0812000036239624
RUS00024,2019-09-13,,61.0,11.8,0.7,1236.0,0.03,4.6,0.02,0.11,9.7,6.0,1.5,0.02,3.8,2.0,0.003,7.6,Baikal Lake - Uzur,53.1667,108.0,0.09910000115633011,0.09610000252723694,0.15719999372959137,0.1371999979019165,0.10760000348091125,0.10819999873638153,0.09449999779462814,0.08579999953508377,0.13680000603199005,0.0812000036239624
RUS00024,2019-09-13,,61.0,11.8,0.7,1236.0,0.03,4.6,0.02,0.11,9.7,6.0,1.5,0.02,3.8,2.0,0.003,7.6,Baikal Lake - Uzur,53.1667,108.0,0.09910000115633011,0.09610000252723694,0.15719999372959137,0.1371999979019165,0.10760000348091125,0.10819999873638153,0.09449999779462814,0.08579999953508377,0.13680000603199005,0.0812000036239624
RUS00024,2019-09-13,,61.0,11.8,0.7,1236.0,0.03,4.6,0.02,0.11,9.7,6.0,1.5,0.02,3.8,2.0,0.003,7.6,Baikal Lake - Uzur,53.1667,108.0,0.09910000115633011,0.09610000252723694,0.15719999372959137,0.1371999979019165,0.10760000348091125,0.10819999873638153,0.09449999779462814,0.08579999953508377,0.13680000603199005,0.0812000036239624
RUS00024,2020-06-22,,62.0,11.8,0.6,1262.0,0.03,4.3,0.01,0.07,12.0,6.4,,0.02,4.8,2.0,0.002,7.7,Baikal Lake - Uzur,53.1667,108.0,0.012799999676644802,0.012199999764561653,0.02590000070631504,0.019600000232458115,0.013500000350177288,0.016200000420212746,0.014600000344216824,0.016599999740719795,0.012500000186264515,0.014600000344216824
RUS00024,2020-06-22,,62.0,11.8,0.6,1262.0,0.03,4.3,0.01,0.07,12.0,6.4,,0.02,4.8,2.0,0.002,7.7,Baikal Lake - Uzur,53.1667,108.0,0.012799999676644802,0.012199999764561653,0.02590000070631504,0.019600000232458115,0.013500000350177288,0.016200000420212746,0.014600000344216824,0.016599999740719795,0.012500000186264515,0.014600000344216824
RUS00024,2020-06-22,,62.0,11.8,0.6,1262.0,0.03,4.3,0.01,0.07,12.0,6.4,,0.02,4.8,2.0,0.002,7.7,Baikal Lake - Uzur,53.1667,108.0,0.012799999676644802,0.012199999764561653,0.02590000070631504,0.019600000232458115,0.013500000350177288,0.016200000420212746,0.014600000344216824,0.016599999740719795,0.012500000186264515,0.014600000344216824
RUS00024,2020-06-22,,62.0,11.8,0.6,1262.0,0.03,4.3,0.01,0.07,12.0,6.4,,0.02,4.8,2.0,0.002,7.7,Baikal Lake - Uzur,53.1667,108.0,0.012799999676644802,0.012199999764561653,0.02590000070631504,0.019600000232458115,0.013500000350177288,0.016200000420212746,0.014600000344216824,0.016599999740719795,0.012500000186264515,0.014600000344216824
RUS00024,2020-06-22,,62.0,11.8,0.6,1262.0,0.03,4.3,0.01,0.07,12.0,6.4,,0.02,4.8,2.0,0.002,7.7,Baikal Lake - Uzur,53.1667,108.0,0.012799999676644802,0.012199999764561653,0.02590000070631504,0.019600000232458115,0.013500000350177288,0.016200000420212746,0.014600000344216824,0.016599999740719795,0.012500000186264515,0.014600000344216824
RUS00024,2020-06-22,,63.0,11.8,0.6,1275.0,0.04,4.4,0.01,0.07,11.9,6.2,,0.02,4.7,2.0,0.002,7.8,Baikal Lake - Uzur,53.1667,108.0,0.012799999676644802,0.012199999764561653,0.02590000070631504,0.019600000232458115,0.013500000350177288,0.016200000420212746,0.014600000344216824,0.016599999740719795,0.012500000186264515,0.014600000344216824
RUS00024,2020-06-22,,63.0,11.8,0.6,1275.0,0.04,4.4,0.01,0.07,11.9,6.2,,0.02,4.7,2.0,0.002,7.8,Baikal Lake - Uzur,53.1667,108.0,0.012799999676644802,0.012199999764561653,0.02590000070631504,0.019600000232458115,0.013500000350177288,0.016200000420212746,0.014600000344216824,0.016599999740719795,0.012500000186264515,0.014600000344216824
RUS00024,2020-06-22,,63.0,11.8,0.6,1275.0,0.04,4.4,0.01,0.07,11.9,6.2,,0.02,4.7,2.0,0.002,7.8,Baikal Lake - Uzur,53.1667,108.0,0.012799999676644802,0.012199999764561653,0.02590000070631504,0.019600000232458115,0.013500000350177288,0.016200000420212746,0.014600000344216824,0.016599999740719795,0.012500000186264515,0.014600000344216824
RUS00024,2020-06-22,,63.0,11.8,0.6,1275.0,0.04,4.4,0.01,0.07,11.9,6.2,,0.02,4.7,2.0,0.002,7.8,Baikal Lake - Uzur,53.1667,108.0,0.012799999676644802,0.012199999764561653,0.02590000070631504,0.019600000232458115,0.013500000350177288,0.016200000420212746,0.014600000344216824,0.016599999740719795,0.012500000186264515,0.014600000344216824
RUS00024,2020-06-22,,63.0,11.8,0.6,1275.0,0.04,4.4,0.01,0.07,11.9,6.2,,0.02,4.7,2.0,0.002,7.8,Baikal Lake - Uzur,53.1667,108.0,0.012799999676644802,0.012199999764561653,0.02590000070631504,0.019600000232458115,0.013500000350177288,0.016200000420212746,0.014600000344216824,0.016599999740719795,0.012500000186264515,0.014600000344216824
RUS00024,2020-06-22,,62.0,11.8,0.6,1250.0,0.03,4.4,0.01,0.07,,6.3,,0.02,4.5,2.0,0.002,7.7,Baikal Lake - Uzur,53.1667,108.0,0.012799999676644802,0.012199999764561653,0.02590000070631504,0.019600000232458115,0.013500000350177288,0.016200000420212746,0.014600000344216824,0.016599999740719795,0.012500000186264515,0.014600000344216824
RUS00024,2020-06-22,,62.0,11.8,0.6,1250.0,0.03,4.4,0.01,0.07,,6.3,,0.02,4.5,2.0,0.002,7.7,Baikal Lake - Uzur,53.1667,108.0,0.012799999676644802,0.012199999764561653,0.02590000070631504,0.019600000232458115,0.013500000350177288,0.016200000420212746,0.014600000344216824,0.016599999740719795,0.012500000186264515,0.014600000344216824
RUS00024,2020-06-22,,62.0,11.8,0.6,1250.0,0.03,4.4,0.01,0.07,,6.3,,0.02,4.5,2.0,0.002,7.7,Baikal Lake - Uzur,53.1667,108.0,0.012799999676644802,0.012199999764561653,0.02590000070631504,0.019600000232458115,0.013500000350177288,0.016200000420212746,0.014600000344216824,0.016599999740719795,0.012500000186264515,0.014600000344216824
RUS00024,2020-06-22,,62.0,11.8,0.6,1250.0,0.03,4.4,0.01,0.07,,6.3,,0.02,4.5,2.0,0.002,7.7,Baikal Lake - Uzur,53.1667,108.0,0.012799999676644802,0.012199999764561653,0.02590000070631504,0.019600000232458115,0.013500000350177288,0.016200000420212746,0.014600000344216824,0.016599999740719795,0.012500000186264515,0.014600000344216824
RUS00024,2020-06-22,,62.0,11.8,0.6,1250.0,0.03,4.4,0.01,0.07,,6.3,,0.02,4.5,2.0,0.002,7.7,Baikal Lake - Uzur,53.1667,108.0,0.012799999676644802,0.012199999764561653,0.02590000070631504,0.019600000232458115,0.013500000350177288,0.016200000420212746,0.014600000344216824,0.016599999740719795,0.012500000186264515,0.014600000344216824
RUS00024,2020-06-22,,61.0,11.6,0.6,1254.0,0.04,4.5,0.01,0.07,,6.6,,0.02,4.3,2.0,0.002,7.7,Baikal Lake - Uzur,53.1667,108.0,0.012799999676644802,0.012199999764561653,0.02590000070631504,0.019600000232458115,0.013500000350177288,0.016200000420212746,0.014600000344216824,0.016599999740719795,0.012500000186264515,0.014600000344216824
RUS00024,2020-06-22,,61.0,11.6,0.6,1254.0,0.04,4.5,0.01,0.07,,6.6,,0.02,4.3,2.0,0.002,7.7,Baikal Lake - Uzur,53.1667,108.0,0.012799999676644802,0.012199999764561653,0.02590000070631504,0.019600000232458115,0.013500000350177288,0.016200000420212746,0.014600000344216824,0.016599999740719795,0.012500000186264515,0.014600000344216824
RUS00024,2020-06-22,,61.0,11.6,0.6,1254.0,0.04,4.5,0.01,0.07,,6.6,,0.02,4.3,2.0,0.002,7.7,Baikal Lake - Uzur,53.1667,108.0,0.012799999676644802,0.012199999764561653,0.02590000070631504,0.019600000232458115,0.013500000350177288,0.016200000420212746,0.014600000344216824,0.016599999740719795,0.012500000186264515,0.014600000344216824
RUS00024,2020-06-22,,61.0,11.6,0.6,1254.0,0.04,4.5,0.01,0.07,,6.6,,0.02,4.3,2.0,0.002,7.7,Baikal Lake - Uzur,53.1667,108.0,0.012799999676644802,0.012199999764561653,0.02590000070631504,0.019600000232458115,0.013500000350177288,0.016200000420212746,0.014600000344216824,0.016599999740719795,0.012500000186264515,0.014600000344216824
RUS00024,2020-06-22,,61.0,11.6,0.6,1254.0,0.04,4.5,0.01,0.07,,6.6,,0.02,4.3,2.0,0.002,7.7,Baikal Lake - Uzur,53.1667,108.0,0.012799999676644802,0.012199999764561653,0.02590000070631504,0.019600000232458115,0.013500000350177288,0.016200000420212746,0.014600000344216824,0.016599999740719795,0.012500000186264515,0.014600000344216824
RUS00024,2020-06-22,,61.0,11.4,0.6,1250.0,0.03,4.5,0.01,0.09,11.1,6.8,0.1,0.03,4.8,2.0,0.002,7.6,Baikal Lake - Uzur,53.1667,108.0,0.012799999676644802,0.012199999764561653,0.02590000070631504,0.019600000232458115,0.013500000350177288,0.016200000420212746,0.014600000344216824,0.016599999740719795,0.012500000186264515,0.014600000344216824
