Chl-a,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A
11.18,0.0209999997168779,0.0190999992191791,0.066100001335144,0.0737000033259391,0.0511999987065792,0.0537000000476837,0.0399999991059303,0.0366999991238117,0.0296999998390674,0.0337000004947185
32.08,0.0220500007271766,0.0199500005692243,0.0595000013709068,0.0870499983429908,0.0736500024795532,0.0795999988913536,0.0436000004410743,0.0441000014543533,0.0390000008046627,0.0336499996483325
25.88,0.0233999993652105,0.0188999995589256,0.0597000010311603,0.0603000000119209,0.0401999987661838,0.0417999997735023,0.0361000001430511,0.0342000015079975,0.0295000001788139,0.0299999993294477
8.61,0.0284000001847744,0.0234999991953372,0.0709000006318092,0.0715000033378601,0.0502999983727932,0.0489000007510185,0.0410000011324882,0.0408999994397163,0.0340000018477439,0.0372000001370906
14.92,0.0203000009059906,0.0165999997407197,0.0592000000178813,0.064300000667572,0.0379999987781047,0.0383000001311302,0.0320999994874,0.0308999996632337,0.0273000001907348,0.0265999995172023
35.15,0.016950000077486,0.0142000000923872,0.0549499988555908,0.0754000023007392,0.0497500002384185,0.0516000017523765,0.0285500008612871,0.0291499998420476,0.0291499998420476,0.0233999993652105
6.7,0.0158500000834465,0.0129500003531575,0.0543499998748302,0.0540999993681907,0.0305499993264675,0.0287500005215406,0.0260499995201826,0.0252999998629093,0.0261499993503093,0.0234500002115964
88.92,0.0220999997109174,0.0198500007390975,0.0545499995350837,0.0767500028014183,0.0639500021934509,0.067950002849102,0.0380499996244907,0.0392999984323978,0.0354500003159046,0.0326999984681606
26.39,0.0251000002026557,0.0215499997138977,0.0623500011861324,0.0719999969005584,0.0533999986946582,0.0498000010848045,0.0354500003159046,0.0376500003039836,0.0353499986231327,0.0326999984681606
36.51,0.0222999993711709,0.0201999992132186,0.0595999993383884,0.0879499986767768,0.0745500028133392,0.0785500034689903,0.0429500006139278,0.0447000004351139,0.0379000008106231,0.0340000018477439
28.86,0.0192499998956918,0.0170499999076128,0.0568000003695488,0.0728000029921531,0.0476000010967254,0.052250001579523,0.0320499986410141,0.0324000008404254,0.0282499995082616,0.0269000008702278
8.03,0.0174499992281198,0.0152000002562999,0.050500001758337,0.0524000003933906,0.0333000011742115,0.031700000166893,0.0243999995291233,0.0236000008881092,0.0243999995291233,0.0220500007271766
7.92,0.0219500008970499,0.0186999998986721,0.0641999989748001,0.0740500018000602,0.0478500016033649,0.0404499992728233,0.0290500000119209,0.0302000008523464,0.0298500005155801,0.0273000001907348
143.23,0.0093999998643994,0.0074000000022351,0.0511999987065792,0.068800002336502,0.0388999991118907,0.050000000745058,0.0285000000149011,0.0278999991714954,0.0267999991774559,0.0214000009000301
18.4,0.0124000003561377,0.0096000004559755,0.0573999993503093,0.0894000008702278,0.0476000010967254,0.0957000032067298,0.0529000014066696,0.0524999983608722,0.0458000004291534,0.033900000154972
97.5,0.0054999999701976,0.0044999998062849,0.0449000000953674,0.0692000016570091,0.0489999987185001,0.0653000026941299,0.0324000008404254,0.0340000018477439,0.0278999991714954,0.0226000007241964
49.79,0.0149999996647238,0.0124000003561377,0.0560000017285347,0.0865999981760978,0.0498000010848045,0.0956000015139579,0.0551000013947486,0.0570000000298023,0.0474999994039535,0.0395000018179416
71.27,0.0036500000860542,0.0029500001110136,0.0502999983727932,0.0784000009298324,0.0645999982953071,0.0810000002384185,0.0396500006318092,0.0416500009596347,0.032999999821186,0.025000000372529
13.98,0.0149999996647238,0.0121999997645616,0.0680999979376792,0.0904000028967857,0.0507000014185905,0.0601000003516674,0.032600000500679,0.032600000500679,0.0297999996691942,0.02449999935925
7.64,0.017400000244379,0.0148000000044703,0.0566999986767768,0.0659999996423721,0.033900000154972,0.0322000011801719,0.0248000007122755,0.0232999995350837,0.0237000007182359,0.0209999997168779
6.82,0.017400000244379,0.0142999999225139,0.0663999989628791,0.0847000032663345,0.0467000007629394,0.0425000004470348,0.0280000008642673,0.0280000008642673,0.025399999693036,0.0255999993532896
52.36,0.0124000003561377,0.0104999998584389,0.0546999983489513,0.0895000025629997,0.045899998396635,0.0926999971270561,0.0491999983787536,0.0509999990463256,0.0436000004410743,0.0315000005066394
42.9,0.0110999997705221,0.009800000116229,0.0551999993622303,0.0869000032544136,0.0476000010967254,0.1080999970436096,0.062399998307228,0.066100001335144,0.0531999990344047,0.0421000011265277
74.3,0.0118500003591179,0.0054999999701976,0.052250001579523,0.0866999998688697,0.0578499995172023,0.1121999993920326,0.0944499969482421,0.0901499986648559,0.0737999975681305,0.0654999986290931
49.63,0.0144999995827674,0.0100999996066093,0.0654999986290931,0.091899998486042,0.0524999983608722,0.0615999996662139,0.033500000834465,0.0346000008285045,0.0307000000029802,0.0256999991834163
20.22,0.0164000000804662,0.0129000004380941,0.0555999986827373,0.0650999993085861,0.032999999821186,0.0297999996691942,0.0230999998748302,0.0229000002145767,0.0212999992072582,0.0208000000566244
30.36,0.0165999997407197,0.013600000180304,0.0710000023245811,0.0842999964952468,0.0483000017702579,0.046799998730421,0.0285999998450279,0.0277999993413686,0.0258000008761882,0.0236000008881092
52.87,0.0218000002205371,0.0186999998986721,0.0684999972581863,0.0926000028848648,0.0560000017285347,0.064699999988079,0.0388000011444091,0.0383000001311302,0.0355999991297721,0.0297999996691942
5.63,0.0187999997287988,0.0164000000804662,0.0535999983549118,0.0542999990284442,0.0289999991655349,0.0289999991655349,0.0242999996989965,0.0252999998629093,0.026300000026822,0.0216000005602836
100.53,0.0186999998986721,0.0153000000864267,0.0681999996304512,0.0948999971151351,0.060199998319149,0.0895000025629997,0.0520999990403652,0.0520000010728836,0.0423000007867813,0.0381000004708766
51.57,0.0379000008106231,0.033900000154972,0.0671999976038932,0.0834999978542327,0.0542999990284442,0.0750999972224235,0.0505999997258186,0.0557000003755092,0.0364000014960765,0.0480000004172325
42.47,0.0214000009000301,0.018300000578165,0.0767000019550323,0.096400000154972,0.0581000000238418,0.0593000017106533,0.0377999991178512,0.0368000008165836,0.0359999984502792,0.0307999998331069
6.22,0.0217000003904104,0.0199999995529651,0.0710999965667724,0.0781999975442886,0.0414999984204769,0.0399999991059303,0.0280000008642673,0.0283000003546476,0.0289999991655349,0.0255999993532896
29.29,0.0234999991953372,0.0203000009059906,0.0764999985694885,0.0965000018477439,0.0575999990105629,0.0645999982953071,0.0384999997913837,0.0384000018239021,0.0342999994754791,0.031700000166893
68.01,0.0049000000581145,0.0038999998942017,0.0522999987006187,0.0873999968171119,0.0542999990284442,0.0797000005841255,0.0368000008165836,0.0366999991238117,0.0309999994933605,0.0227000005543231
13.36,0.006000000052154,0.0052999998442828,0.0502999983727932,0.0777999982237815,0.0335999988019466,0.0416000001132488,0.0186999998986721,0.0181000009179115,0.0172000005841255,0.013600000180304
140.89,0.006800000090152,0.0052999998442828,0.0606999993324279,0.09009999781847,0.0632999986410141,0.0812999978661537,0.0359000004827976,0.0379000008106231,0.0304000005125999,0.0232999995350837
59.87,0.0116999996826052,0.0085000004619359,0.0700000002980232,0.1110000014305114,0.0615999996662139,0.0786999985575676,0.0348999984562397,0.0362999998033046,0.0322999991476535,0.0255999993532896
72.35,0.0070000002160668,0.0059000002220273,0.0551000013947486,0.0793000012636184,0.0434999987483024,0.0507000014185905,0.0220999997109174,0.0221999995410442,0.0200999993830919,0.0152000002562999
8.95,0.0070000002160668,0.0063999998383224,0.0458000004291534,0.0584999993443489,0.0237000007182359,0.0222999993711709,0.0126000000163912,0.0115999998524785,0.0116999996826052,0.0110999997705221
41.19,0.0110999997705221,0.009800000116229,0.0603000000119209,0.0975999981164932,0.0471000000834465,0.0522999987006187,0.0262000001966953,0.025000000372529,0.0251000002026557,0.0187999997287988
69.27,0.0102000003680586,0.0087000001221895,0.063799999654293,0.0926999971270561,0.0584000013768672,0.0746000036597251,0.0346999987959861,0.0346000008285045,0.0289999991655349,0.0222999993711709
63.91,0.0068999999202787,0.0063999998383224,0.0612000003457069,0.0916000008583068,0.048599999397993,0.0597000010311603,0.0230999998748302,0.0230999998748302,0.0203000009059906,0.0160000007599592
45.48,0.0083999997004866,0.0074000000022351,0.0573000013828277,0.0806000009179115,0.0381000004708766,0.0353999994695186,0.0135000003501772,0.0138999996706843,0.0142999999225139,0.012699999846518
70.64,0.0057500000111758,0.0046999999321997,0.0695500001311302,0.1003499999642372,0.0627999976277351,0.0789500027894973,0.0350500009953975,0.0351000018417835,0.0300500001758337,0.0223999992012977
45.97,0.0060499999672174,0.0049000000581145,0.0568500012159347,0.0779500007629394,0.0424499996006488,0.0483000017702579,0.0209999997168779,0.0207499992102384,0.0187999997287988,0.0141500001773238
106.76,0.00844999961555,0.0071000000461936,0.070200003683567,0.1058999970555305,0.0746000036597251,0.1006999984383583,0.050500001758337,0.0517500005662441,0.0410999990999698,0.031700000166893
93.65,0.0082999998703598,0.0068999999202787,0.0626000016927719,0.0877000018954277,0.0560999996960163,0.0717500001192092,0.0340499989688396,0.034400001168251,0.0282000005245208,0.0228499993681907
69.37,0.0076500000432133,0.0062500000931322,0.0680000036954879,0.0989999994635582,0.0742999985814094,0.0993499979376792,0.048700001090765,0.0504000000655651,0.0412000007927417,0.0326999984681606
46.75,0.0071000000461936,0.0053500002250075,0.0635000020265579,0.0925000011920929,0.0551000013947486,0.0653500035405159,0.0286999996751546,0.0276999995112419,0.0217499993741512,0.0192499998956918
22.62,0.0067500001750886,0.0053500002250075,0.0597000010311603,0.0836500003933906,0.0390000008046627,0.0388499982655048,0.0181000009179115,0.0182499997317791,0.0162000004202127,0.0120000001043081
25.22,0.0067500001750886,0.0055999998003244,0.0568500012159347,0.0863500013947486,0.0443000011146068,0.0474999994039535,0.0199999995529651,0.0210999995470047,0.0185499992221593,0.0152500001713633
28.93,0.003400000045076,0.002199999988079,0.0696000009775161,0.1062000021338462,0.0666999965906143,0.093699999153614,0.0452000014483928,0.0432000011205673,0.0335999988019466,0.0247000008821487
84.24,0.0035000001080334,0.001700000022538,0.0630000010132789,0.0976999998092651,0.0640000030398368,0.0961000025272369,0.0452000014483928,0.0450999997556209,0.034800000488758,0.0275999996811151
32.44,0.0038999998942017,0.0031999999191612,0.0522000007331371,0.0780000016093254,0.0480999983847141,0.0653999969363212,0.0276999995112419,0.0288999993354082,0.0218000002205371,0.0175999999046325
64.3,0.0037499999161809,0.003400000045076,0.0574500001966953,0.09094999730587,0.0573000013828277,0.096450001001358,0.0469500012695789,0.0475500002503395,0.0364999994635582,0.0274999998509883
56.4,0.002600000007078,0.0019000000320374,0.0644000023603439,0.093199998140335,0.0520999990403652,0.0555999986827373,0.0197000000625848,0.0220999997109174,0.0193000007420778,0.0131000000983476
54.5,0.0043000001460313,0.0027000000700354,0.0612000003457069,0.0807999968528747,0.0366999991238117,0.0368999987840652,0.0132999997586011,0.0129000004380941,0.0126000000163912,0.0097000002861022
35.04,0.0028999999631196,0.0019000000320374,0.0560000017285347,0.0828000009059906,0.0414999984204769,0.0445999987423419,0.0175000000745058,0.0182000007480382,0.0162000004202127,0.0094999996945261
10.8,0.0052999998442828,0.0044999998062849,0.0606999993324279,0.0810000002384185,0.0469000004231929,0.0414000004529953,0.0173000004142522,0.0179999992251396,0.0156999994069337,0.0127999996766448
4.74,0.0057999999262392,0.0046999999321997,0.0439000017940998,0.049600001424551,0.0215000007301569,0.019200000911951,0.0118000004440546,0.0138999996706843,0.0103000001981854,0.0103000001981854
34.52,0.0038999998942017,0.0035999999381601,0.0734999999403953,0.1033999994397163,0.0719999969005584,0.0625,0.0248000007122755,0.0247000008821487,0.0201999992132186,0.0173000004142522
12.34,0.0059000002220273,0.0043000001460313,0.0672999992966651,0.0944000035524368,0.0608000010251998,0.0573000013828277,0.0242999996989965,0.0242999996989965,0.0182000007480382,0.0171000007539987
25.81,0.0081500001251697,0.0068500000052154,0.070150002837181,0.1012500002980232,0.0794000029563903,0.0745000019669532,0.0351999998092651,0.0337000004947185,0.0265999995172023,0.0213500000536441
13.46,0.0057000000961124,0.0054000001400709,0.0560000017285347,0.0729999989271164,0.0414000004529953,0.0353999994695186,0.0173000004142522,0.0163000002503395,0.0121999997645616,0.0131999999284744
8.59,0.0054000001400709,0.0054000001400709,0.0428999997675418,0.0538000017404556,0.0252000000327825,0.0232999995350837,0.0131999999284744,0.0116999996826052,0.0097000002861022,0.0098999999463558
9.69,0.0065000001341104,0.0051000001840293,0.0507999993860721,0.065600000321865,0.0299999993294477,0.0242999996989965,0.0137999998405575,0.0142000000923872,0.0122999995946884,0.0108000002801418
10.8,0.0052999998442828,0.0042500002309679,0.0808499976992607,0.1107999980449676,0.0825499966740608,0.0689499974250793,0.026300000026822,0.0245999991893768,0.023199999704957,0.0157999992370605
5.46,0.0270000007003545,0.0214499998837709,0.0746499970555305,0.1040999963879585,0.0860499963164329,0.0803499966859817,0.0447500012814998,0.0469999983906745,0.0427500009536743,0.0406999997794628
22.88,0.0031500000040978,0.0024000001139938,0.0513000003993511,0.0831499993801117,0.0671499967575073,0.0653500035405159,0.025399999693036,0.026300000026822,0.0228000003844499,0.0149999996647238
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
2.33429603855309,0.0040000001899898,0.0038000000640749,0.0176500007510185,0.0176999997347593,0.00844999961555,0.0082000000402331,0.006800000090152,0.006349999923259,0.006800000090152,0.0057500000111758
