Station,Date,Time,Alk-Tot,Chl-a,Cl-Tot,DRP,EC,H-T,NH4N,NO2N,NO3N,O2-Dis,SiO2-Dis,TDS,TEMP,TURB,pH,Station Identifier,Latitude,Longitude,Region,Cl-Dis,NH3N,SiO2-Rea,TDP,TN,TP,TRANS,TSS,O2-Dis-Sat,TIP,BOD,TOTCOLI,A340,As-Tot,COL-True,Cd-Tot,Cr-Tot,DOC,ENTCOCC,FECALCOLI,Hg-Tot,Ni-Tot,Pb-Tot,TEMP-Air,TKN,TOC,TON,TRP,Ca-Dis,Fe-Dis,Mg-Dis,Na-Dis,Pb-Dis,SO4-Dis,Zn-Dis,Cluster
MEX05689,2018-01-09,,,0.00298,,,17052.0,,,0.021,0.033,4.0,,13641.6,28.9,18.8,8.2,LAGUNA PASTORIA 3,15.98722,-97.63125,Mexico,,0.02,,,0.241,0.176,0.21,69.014,54.2,,,,0.212,0.01,150.0,3.0,0.02471,24.756,10.0,30.0,0.5,0.02781,0.005,31.3,0.187,52.683,0.167,0.168,,,,,,,,616
MEX05689,2018-03-01,,,0.002853,,,17057.0,,,0.021,0.224,4.6,,13645.6,29.8,14.1,8.3,LAGUNA PASTORIA 3,15.98722,-97.63125,Mexico,,1.739,,,4.148,0.301,0.36,84.722,46.3,,,,0.26,0.01,60.0,3.0,0.02152,14.533,448.0,30.0,0.5,0.00427,0.005,31.8,3.903,18.888,2.164,0.033,,,,,,,,616
MEX05689,2018-04-18,,,0.001071,,,39804.0,,,0.021,0.171,5.1,,31843.2,29.8,8.62,8.9,LAGUNA PASTORIA 3,15.98722,-97.63125,Mexico,,0.062,,,0.457,0.175,0.28,158.696,51.6,,,,0.241,0.01,30.0,3.0,0.03815,29.248,41.0,30.0,0.5,0.0046,0.005,31.3,0.265,42.814,0.203,0.061,,,,,,,,616
MEX05689,2018-11-13,,,0.002392,,,18964.0,,,0.021,0.02,4.7,,15153.6,31.4,6.68,8.1,LAGUNA PASTORIA 3,15.98722,-97.63125,Mexico,,0.525,,,0.845,0.298,0.39,19.0,42.5,,,,0.109,0.01,40.0,3.0,0.01171,9.512,283.0,30.0,0.5,0.0056,0.005,33.1,0.804,12.524,0.279,0.121,,,,,,,,616
MEX05689,2021-09-28,,,0.014248,,,19760.0,,,0.021,0.02,4.84,,15808.0,31.0,2.8,7.4,LAGUNA PASTORIA 3,15.98722,-97.63125,Mexico,,0.039,,,2.203,0.108,0.5,10.0,58.8,,,,,0.01,,3.0,,10.337,4198.0,,0.5,0.01059,0.005,30.0,2.162,10.467,2.123,0.064,,,,,,,,616
MEX05690,2018-01-09,,,0.001836,,,53212.0,,,0.021,0.02,4.0,,42569.6,27.1,4.47,8.3,LAGUNA DE CHACAHUA 1,15.98773,-97.66087,Mexico,,0.091,,,0.213,0.107,0.88,27.0,52.4,,,,0.059,0.01,20.0,3.0,0.005,10.757,31.0,30.0,0.5,0.0202,0.005,30.0,0.172,30.612,0.081,0.065,,,,,,,,616
MEX05690,2018-03-01,,,0.002401,,,53546.0,,,0.021,0.177,4.4,,42836.8,29.6,7.83,8.5,LAGUNA DE CHACAHUA 1,15.98773,-97.66087,Mexico,,0.749,,,1.335,0.357,0.2,136.0,44.2,,,,0.118,0.01,10.0,3.0,0.08735,4.881,336.0,30.0,0.5,0.00666,0.005,31.2,1.137,5.192,0.388,0.137,,,,,,,,616
MEX05690,2018-04-18,,,0.001911,,,58492.0,,,0.021,0.055,5.9,,46793.6,29.6,13.5,8.8,LAGUNA DE CHACAHUA 1,15.98773,-97.66087,Mexico,,0.22,,,0.34,0.185,0.22,31.0,58.3,,,,0.094,0.01,10.0,3.0,0.005,4.68,124.0,30.0,0.5,0.00363,0.005,30.9,0.264,11.608,0.044,0.074,,,,,,,,616
MEX05690,2018-11-13,,,0.003397,,,34216.0,,,0.021,0.02,4.9,,27372.8,29.9,3.01,7.9,LAGUNA DE CHACAHUA 1,15.98773,-97.66087,Mexico,,0.361,,,0.589,0.163,0.47,11.0,53.4,,,,0.03,0.01,30.0,3.0,0.01427,7.472,10112.0,30.0,0.5,0.00343,0.005,32.8,0.548,8.891,0.187,0.091,,,,,,,,616
MEX05690,2021-09-27,,,0.01507,,,23801.0,,,0.021,0.02,5.02,,19040.8,31.0,6.3,7.3,LAGUNA DE CHACAHUA 1,15.98773,-97.66087,Mexico,,0.122,,,1.787,0.076,0.42,19.0,59.7,,,,,0.01,,3.0,,6.298,10.0,,0.5,0.01554,0.005,34.0,1.746,8.8,1.624,0.069,,,,,,,,616
MEX05691,2018-01-08,,,0.005732,,,59218.0,,,0.021,0.141,5.2,,47374.4,29.1,6.96,8.3,LAGUNA DE CHACAHUA 2,15.99115,-97.6853,Mexico,,0.049,,,0.216,0.104,0.52,49.0,63.3,,,,0.072,0.01,10.0,3.0,0.09278,7.263,10.0,30.0,0.5,0.06259,0.005,32.7,0.054,7.491,0.005,0.049,,,,,,,,616
MEX05691,2018-02-28,,,0.0005,,,59163.0,,,0.021,0.02,5.2,,47330.4,28.1,18.8,8.3,LAGUNA DE CHACAHUA 2,15.99115,-97.6853,Mexico,,0.065,,,0.185,0.221,0.34,61.0,51.6,,,,0.076,0.01,5.0,3.0,0.00987,1.597,10.0,30.0,0.5,0.00346,0.005,35.8,0.144,1.632,0.079,0.085,,,,,,,,616
MEX05691,2018-04-17,,,0.0005,,,59475.0,,,0.021,0.02,5.2,,47580.0,30.9,40.1,8.4,LAGUNA DE CHACAHUA 2,15.99115,-97.6853,Mexico,,0.066,,,0.22,0.151,0.28,119.0,51.9,,,,0.053,0.01,10.0,3.0,0.00622,1.905,10.0,30.0,0.5,0.00312,0.005,32.9,0.179,2.405,0.113,0.074,,,,,,,,616
MEX05691,2018-11-12,,,0.003497,,,47428.0,,,0.021,0.02,5.2,,37942.4,31.4,5.09,8.3,LAGUNA DE CHACAHUA 2,15.99115,-97.6853,Mexico,,0.093,,,0.156,0.129,0.85,10.0,55.6,,,,0.152,0.01,20.0,3.0,0.04568,5.509,917.0,30.0,0.5,0.00348,0.005,34.5,0.115,5.783,0.022,0.059,,,,,,,,616
MEX05691,2021-09-27,,,0.007207,,,29500.0,,,0.021,0.02,4.86,,23600.0,31.0,4.3,7.7,LAGUNA DE CHACAHUA 2,15.99115,-97.6853,Mexico,,0.06,,,1.876,0.102,0.42,10.0,58.2,,,,,0.01,,3.0,,8.782,173.0,,0.5,0.01589,0.005,34.0,1.835,8.871,1.775,0.098,,,,,,,,616
MEX05692,2018-01-08,,,0.003935,,,58613.0,,,0.021,0.291,4.5,,46890.4,28.8,6.28,8.2,LAGUNA CHACAHUA CENTRO,15.98009,-97.6946,Mexico,,0.067,,,0.397,0.1,0.46,45.0,52.2,,,,0.067,0.01,10.0,3.0,0.15002,4.758,10.0,30.0,0.5,0.02252,0.005,32.9,0.085,5.9,0.018,0.047,,,,,,,,616
MEX05692,2018-02-28,,,0.0005,,,57635.0,,,0.021,0.02,4.1,,46108.0,27.4,2.5,8.5,LAGUNA CHACAHUA CENTRO,15.98009,-97.6946,Mexico,,0.134,,,0.26,0.209,1.96,68.0,42.2,,,,0.05,0.01,5.0,3.0,0.03566,1.273,10.0,30.0,0.5,0.00226,0.005,35.7,0.219,1.753,0.085,0.084,,,,,,,,616
