Station,Date,Time,Alk-Tot,Chl-a,Cl-Tot,DRP,EC,H-T,NH4N,NO2N,NO3N,O2-Dis,SiO2-Dis,TDS,TEMP,TURB,pH,Station Identifier,Latitude,Longitude,Region,Cl-Dis,NH3N,SiO2-Rea,TDP,TN,TP,TRANS,TSS,O2-Dis-Sat,TIP,BOD,TOTCOLI,A340,As-Tot,COL-True,Cd-Tot,Cr-Tot,DOC,ENTCOCC,FECALCOLI,Hg-Tot,Ni-Tot,Pb-Tot,TEMP-Air,TKN,TOC,TON,TRP,Ca-Dis,Fe-Dis,Mg-Dis,Na-Dis,Pb-Dis,SO4-Dis,Zn-Dis,Cluster
MEX05685,2018-04-18,,,0.00165,,,36220.0,,,0.021,0.02,4.9,,28976.0,31.9,12.8,8.8,BOCA BARRA LAGUNA PASTORIA,15.96973,-97.53949,Mexico,,0.364,,,0.68,0.239,0.2,100.0,49.4,,,,0.349,0.01,60.0,3.0,0.02187,29.582,10.0,30.0,0.5,0.00471,0.005,34.4,0.639,44.766,0.275,0.019,,,,,,,,616
MEX05685,2018-11-13,,,0.004564,,,17585.0,,,0.021,0.02,5.1,,14068.0,33.4,3.1,8.5,BOCA BARRA LAGUNA PASTORIA,15.96973,-97.53949,Mexico,,0.205,,,0.543,0.208,0.49,10.0,52.6,,,,0.124,0.01,40.0,3.0,0.01367,11.905,10.0,40.0,0.5,0.00414,0.005,34.7,0.502,13.09,0.297,0.094,,,,,,,,616
MEX05685,2021-09-28,,,0.007748,,,5470.0,,,0.021,0.02,5.07,,4376.0,29.0,2.7,7.4,BOCA BARRA LAGUNA PASTORIA,15.96973,-97.53949,Mexico,,0.066,,,2.319,0.263,0.56,10.0,60.2,,,,,0.01,,3.0,,13.309,259.0,,0.5,0.00802,0.005,31.0,2.278,13.348,2.212,0.217,,,,,,,,616
MEX05686,2015-01-22,,,0.00292,,,49686.3,,,0.021,0.02,3.8,,39521.92,29.0,2.51,8.3,LAGUNA PASTORIA,15.9857,-97.57188,Mexico,,0.158,,,0.219,0.042,1.2,41.0,68.2,,,,0.1,0.018,5.0,3.0,0.0096,8.965,1.0,3.0,0.5,0.0025,0.005,27.8,0.178,31.415,0.02,0.007,,,,,,,,616
MEX05686,2015-05-20,,,0.00195,,,60812.0,,,0.021,0.033,5.93,,48649.6,32.6,5.03,8.3,LAGUNA PASTORIA,15.9857,-97.57188,Mexico,,0.094,,,0.453,0.007,0.9,38.0,72.0,,,,0.072,0.01,20.0,3.0,0.005,2.568,10.0,30.0,0.5,0.0163,0.0083,32.9,0.399,7.08,0.305,0.007,,,,,,,,616
MEX05686,2015-07-30,,,0.00137,,,51328.0,,,0.021,0.02,4.92,,41062.4,31.2,4.23,8.3,LAGUNA PASTORIA,15.9857,-97.57188,Mexico,,0.02,,,0.081,0.665,1.5,37.0,54.0,,,,0.14,0.01,20.0,3.0,0.0052,6.56,10.0,30.0,0.5,0.0042,0.005,33.4,0.04,10.647,0.02,0.007,,,,,,,,616
MEX05686,2015-09-17,,,0.00255,,,43553.0,,,0.021,0.053,4.96,,34842.4,32.3,3.0,7.6,LAGUNA PASTORIA,15.9857,-97.57188,Mexico,,0.045,,,0.433,0.053,1.0,40.0,57.0,,,,0.185,0.01,30.0,3.0,0.005,9.222,10.0,70.0,0.5,0.0057,0.005,33.3,0.359,9.684,0.314,0.03,,,,,,,,616
MEX05686,2016-03-02,,,0.00127,,,46936.0,,,0.021,0.079,5.0,,37377.6,30.1,4.66,8.4,LAGUNA PASTORIA,15.9857,-97.57188,Mexico,,0.108,,,0.228,1.084,1.0,30.0,57.0,,,,0.24,0.01,40.0,3.0,0.005,12.892,10.0,30.0,0.5,0.0085,0.005,31.7,0.128,13.989,0.02,0.033,,,,,,,,616
MEX05686,2016-04-14,,,0.00118,,,31250.0,,,0.021,0.039,4.8,,25000.0,30.6,5.76,8.6,LAGUNA PASTORIA,15.9857,-97.57188,Mexico,,0.118,,,0.667,2.361,0.7,47.0,54.0,,,,0.282,0.01,40.0,3.0,0.0091,13.913,10.0,30.0,0.5,0.015,0.0064,34.8,0.607,14.328,0.489,0.011,,,,,,,,616
MEX05686,2016-06-01,,,0.00105,,,54586.0,,,0.021,0.028,4.1,,43668.8,29.1,6.8,8.2,LAGUNA PASTORIA,15.9857,-97.57188,Mexico,,0.082,,,0.393,0.619,0.6,45.0,47.0,,,,0.243,0.01,30.0,3.0,0.017,15.398,12033.0,930.0,0.5,0.0202,0.005,34.4,0.344,42.862,0.262,0.072,,,,,,,,616
MEX05686,2016-07-13,,,0.0011,,,54211.0,,,0.021,0.113,4.9,,43368.8,29.5,6.73,8.3,LAGUNA PASTORIA,15.9857,-97.57188,Mexico,,0.094,,,0.312,0.153,0.6,36.0,49.0,,,,0.316,0.01,40.0,3.0,0.00595,10.891,10.0,930.0,0.5,0.01227,0.005,34.2,0.178,12.343,0.084,0.041,,,,,,,,616
MEX05686,2017-04-05,,,0.00125,,,33821.0,,,0.021,0.217,5.0,,27056.8,28.9,10.8,8.3,LAGUNA PASTORIA,15.9857,-97.57188,Mexico,,0.04,,,2.269,0.085,0.62,71.111,63.4,,,,0.342,0.01,80.0,3.0,0.005,18.971,10.0,30.0,0.5,0.01347,0.005,34.1,2.031,22.401,1.991,0.04,,,,,,,,616
MEX05686,2017-05-25,,,0.0005,,,44708.0,,,0.021,0.631,4.7,,35452.8,30.3,5.12,8.2,LAGUNA PASTORIA,15.9857,-97.57188,Mexico,,3.516,,,7.265,0.027,0.75,24.0,59.8,,,,0.158,0.01,40.0,3.0,0.005,5.619,122.0,30.0,0.5,0.001,0.005,30.8,6.613,21.978,3.097,0.007,,,,,,,,616
MEX05686,2017-07-19,,,0.024206,,,27658.0,,,0.021,0.02,5.2,,22126.4,30.5,6.64,8.2,LAGUNA PASTORIA,15.9857,-97.57188,Mexico,,0.09,,,1.232,0.123,0.4,19.0,64.7,,,,0.175,0.01,50.0,3.0,0.00706,12.652,10.0,210.0,0.5,0.00288,0.005,32.4,1.191,13.893,1.101,0.007,,,,,,,,616
MEX05686,2017-09-12,,,0.034745,,,23146.0,,,0.021,0.066,4.0,,18516.8,32.3,25.3,8.3,LAGUNA PASTORIA,15.9857,-97.57188,Mexico,,0.247,,,0.732,0.067,0.17,27.0,38.4,,,,0.394,0.01,80.0,3.0,0.005,25.624,10.0,30.0,0.5,0.001,0.005,33.4,0.645,39.133,0.398,0.054,,,,,,,,616
MEX05686,2018-01-09,,,0.002355,,,15571.0,,,0.021,0.102,5.6,,12456.8,29.9,22.2,8.3,LAGUNA PASTORIA,15.9857,-97.57188,Mexico,,0.027,,,0.251,0.171,0.34,90.385,61.2,,,,0.152,0.01,150.0,3.0,0.05386,27.162,10.0,30.0,0.5,0.00974,0.005,33.4,0.128,58.155,0.101,0.15,,,,,,,,616
MEX05686,2018-03-01,,,0.004164,,,16356.0,,,0.021,0.273,4.8,,12970.4,29.9,15.6,8.5,LAGUNA PASTORIA,15.9857,-97.57188,Mexico,,1.637,,,2.45,0.312,0.45,101.887,48.8,,,,0.261,0.01,60.0,3.0,0.03225,12.318,10.0,30.0,0.5,0.00461,0.005,34.1,2.156,18.603,0.519,0.033,,,,,,,,616
MEX05686,2018-04-18,,,0.001683,,,37130.0,,,0.021,0.069,5.1,,29680.8,31.5,13.1,9.0,LAGUNA PASTORIA,15.9857,-97.57188,Mexico,,0.263,,,0.495,0.186,0.16,192.857,48.7,,,,0.357,0.01,30.0,3.0,0.03831,35.148,10.0,30.0,0.5,0.00421,0.005,33.6,0.405,52.11,0.142,0.056,,,,,,,,616
