IND00124;2019-08-28;00:00;0.3;pH;0;;7.9;---;Unknown
IND00124;2019-08-28;00:00;0.3;O2-Dis;0;;8.7;mg/l;Unknown
IND00124;2018-11-27;00:00;0.3;pH;0;;7.9;---;Unknown
IND00124;2018-03-13;00:00;0.3;pH;0;;7.2;---;Unknown
IND00124;2018-03-13;00:00;0.3;FECALCOLI;0;;6.1;1/100 ml;Unknown
IND00124;2019-05-23;00:00;0.3;pH;0;;7.3;---;Unknown
IND00124;2020-05-01;00:00;0.3;TURB;0;;0.0;NTU;Unknown
IND00124;2020-05-01;00:00;0.3;BOD;0;;0.2;mg/l;Unknown
IND00124;2019-02-12;00:00;0.3;pH;0;;7.4;---;Unknown
IND00124;2020-04-23;00:00;0.3;B-Dis;0;;0.04;mg/l;Unknown
IND00124;2020-04-23;00:00;0.3;TOTCOLI;0;;33.0;1/100 ml;Unknown
IND00124;2020-02-06;00:00;0.3;pH;0;;7.8;---;Unknown
IND00124;2020-02-06;00:00;0.3;NO3N;0;;0.56;mg/l;Unknown
IND00124;2020-02-06;00:00;0.3;FECALCOLI;0;;2.0;1/100 ml;Unknown
IND00124;2020-02-06;00:00;0.3;B-Dis;0;;0.05;mg/l;Unknown
IND00124;2018-09-26;00:00;0.3;FECALCOLI;0;;4.0;1/100 ml;Unknown
IND00124;2020-09-01;00:00;0.3;NH4N;0;;0.0;mg/l;Unknown
IND00124;2020-09-01;00:00;0.3;F-Dis;0;;0.16;mg/l;Unknown
IND00124;2020-01-09;00:00;0.3;BOD;0;;0.2;mg/l;Unknown
IND00124;2020-01-09;00:00;0.3;FECALCOLI;0;;2.0;1/100 ml;Unknown
IND00124;2020-01-09;00:00;0.3;TOTCOLI;0;;41.0;1/100 ml;Unknown
IND00124;2021-02-05;00:00;0.3;FECALCOLI;0;;2.0;1/100 ml;Unknown
IND00124;2021-02-05;00:00;0.3;pH;0;;7.88;---;Unknown
IND00124;2019-01-02;00:00;0.3;FECALCOLI;0;;2.0;1/100 ml;Unknown
IND00124;2019-01-02;00:00;0.3;O2-Dis;0;;9.5;mg/l;Unknown
IND00124;2018-06-14;00:00;0.3;O2-Dis;0;;6.7;mg/l;Unknown
IND00124;2019-06-27;00:00;0.3;FECALCOLI;0;;2.0;1/100 ml;Unknown
IND00124;2019-07-26;00:00;0.3;O2-Dis;0;;9.1;mg/l;Unknown
IND00124;2020-07-02;00:00;0.3;NO3N;0;;1.25;mg/l;Unknown
IND00124;2020-07-02;00:00;0.3;B-Dis;0;;0.01;mg/l;Unknown
IND00124;2018-10-08;00:00;0.3;O2-Dis;0;;7.1;mg/l;Unknown
IND00124;2020-11-05;00:00;0.3;TURB;0;;3.0;NTU;Unknown
IND00124;2020-11-05;00:00;0.3;NO3N;0;;0.36;mg/l;Unknown
IND00124;2020-11-05;00:00;0.3;F-Dis;0;;0.24;mg/l;Unknown
IND00124;2020-11-05;00:00;0.3;O2-Dis;0;;9.3;mg/l;Unknown
IND00124;2019-03-27;00:00;0.3;O2-Dis;0;;9.5;mg/l;Unknown
IND00124;2020-06-03;00:00;0.3;EC;0;;214.0;µS/cm;Unknown
IND00124;2018-04-05;00:00;0.3;pH;0;;7.5;---;Unknown
IND00124;2020-12-02;00:00;0.3;TOTCOLI;0;;25.0;1/100 ml;Unknown
IND00124;2020-12-02;00:00;0.3;pH;0;;8.1;---;Unknown
IND00124;2020-12-02;00:00;0.3;O2-Dis;0;;9.3;mg/l;Unknown
IND00124;2020-08-05;00:00;0.3;FECALCOLI;0;;2.0;1/100 ml;Unknown
IND00124;2020-08-05;00:00;0.3;O2-Dis;0;;8.7;mg/l;Unknown
IND00262;2019-11-11;00:00;0.3;O2-Dis;0;;7.6;mg/l;Unknown
IND00262;2020-11-19;00:00;0.3;TOTCOLI;0;;41.0;1/100 ml;Unknown
IND00262;2020-11-19;00:00;0.3;pH;0;;7.6;---;Unknown
IND00262;2020-11-19;00:00;0.3;BOD;0;;1.4;mg/l;Unknown
IND00262;2020-09-07;00:00;0.3;TOTCOLI;0;;48.0;1/100 ml;Unknown
IND00262;2019-10-05;00:00;0.3;pH;0;;7.8;---;Unknown
IND00262;2019-09-12;00:00;0.3;O2-Dis;0;;6.9;mg/l;Unknown
IND00262;2020-04-16;00:00;0.3;NO3N;0;;0.06;mg/l;Unknown
IND00262;2020-04-16;00:00;0.3;O2-Dis;0;;7.2;mg/l;Unknown
IND00262;2020-08-05;00:00;0.3;pH;0;;7.48;---;Unknown
IND00262;2019-01-11;00:00;0.3;O2-Dis;0;;7.8;mg/l;Unknown
IND00262;2021-02-09;00:00;0.3;O2-Dis;0;;7.7;mg/l;Unknown
IND00262;2020-01-09;00:00;0.3;O2-Dis;0;;7.6;mg/l;Unknown
IND00262;2020-01-09;00:00;0.3;EC;0;;269.0;µS/cm;Unknown
IND00262;2020-01-09;00:00;0.3;TS;0;;10.0;mg/l;Unknown
IND00262;2018-04-04;00:00;0.3;BOD;0;;1.2;mg/l;Unknown
IND00262;2018-02-08;00:00;0.3;O2-Dis;0;;7.8;mg/l;Unknown
IND00262;2018-02-08;00:00;0.3;FECALCOLI;0;;4.0;1/100 ml;Unknown
IND00262;2019-02-07;00:00;0.3;O2-Dis;0;;7.6;mg/l;Unknown
IND00262;2020-02-11;00:00;0.3;TURB;0;;6.0;NTU;Unknown
IND00262;2020-02-11;00:00;0.3;NH4N;0;;0.01;mg/l;Unknown
IND00262;2019-03-14;00:00;0.3;pH;0;;7.8;---;Unknown
IND00262;2019-03-14;00:00;0.3;O2-Dis;0;;7.8;mg/l;Unknown
IND00262;2018-07-06;00:00;0.3;BOD;0;;1.6;mg/l;Unknown
IND00262;2019-07-05;00:00;0.3;pH;0;;7.8;---;Unknown
IND00262;2018-09-14;00:00;0.3;pH;0;;8.32;---;Unknown
IND00262;2018-09-14;00:00;0.3;FECALCOLI;0;;2.0;1/100 ml;Unknown
IND00262;2020-12-05;00:00;0.3;pH;0;;7.6;---;Unknown
IND00262;2020-12-05;00:00;0.3;NO3N;0;;22.0;mg/l;Unknown
IND00262;2019-06-07;00:00;0.3;BOD;0;;1.4;mg/l;Unknown
IND00262;2019-05-09;00:00;0.3;O2-Dis;0;;7.8;mg/l;Unknown
IND00262;2019-05-09;00:00;0.3;BOD;0;;1.2;mg/l;Unknown
IND00262;2018-06-11;00:00;0.3;O2-Dis;0;;7.6;mg/l;Unknown
IND00262;2018-06-11;00:00;0.3;FECALCOLI;0;;4.0;1/100 ml;Unknown
IND00262;2020-03-04;00:00;0.3;pH;0;;7.8;---;Unknown
IND00262;2020-03-04;00:00;0.3;EC;0;;318.0;µS/cm;Unknown
IND00262;2018-07-06;00:00;0.3;FECALCOLI;0;;5.5;1/100 ml;Unknown
IND00262;2018-07-06;00:00;0.3;O2-Dis;0;;7.8;mg/l;Unknown
IND00262;2018-01-06;00:00;0.3;O2-Dis;0;;7.6;mg/l;Unknown
IND00262;2020-01-09;00:00;0.3;TURB;0;;5.6;NTU;Unknown
IND00262;2020-07-04;00:00;0.3;BOD;0;;1.4;mg/l;Unknown
IND00262;2020-05-06;00:00;0.3;NO3N;0;;0.14;mg/l;Unknown
IND00262;2020-05-06;00:00;0.3;pH;0;;7.9;---;Unknown
IND00262;2018-05-06;00:00;0.3;O2-Dis;0;;7.5;mg/l;Unknown
IND00262;2018-05-06;00:00;0.3;pH;0;;7.78;---;Unknown
IND00262;2019-05-09;00:00;0.3;pH;0;;7.9;---;Unknown
IND00262;2018-08-14;00:00;0.3;FECALCOLI;0;;6.1;1/100 ml;Unknown
IND00262;2018-02-08;00:00;0.3;pH;0;;7.94;---;Unknown
IND00262;2021-02-09;00:00;0.3;pH;0;;7.69;---;Unknown
IND00262;2019-02-07;00:00;0.3;BOD;0;;1.2;mg/l;Unknown
IND00262;2020-08-05;00:00;0.3;EC;0;;387.0;µS/cm;Unknown
IND00262;2020-08-05;00:00;0.3;FECALSTREP;0;;0.0;1/100 ml;Unknown
IND00262;2020-02-11;00:00;0.3;TOTCOLI;0;;27.0;1/100 ml;Unknown
IND00262;2020-02-11;00:00;0.3;EC;0;;286.0;µS/cm;Unknown
IND00262;2020-03-04;00:00;0.3;TURB;0;;6.1;NTU;Unknown
IND00262;2020-03-04;00:00;0.3;O2-Dis;0;;7.8;mg/l;Unknown
IND00262;2020-03-04;00:00;0.3;BOD;0;;0.3;mg/l;Unknown
IND00262;2018-03-06;00:00;0.3;O2-Dis;0;;7.7;mg/l;Unknown
IND00262;2018-03-06;00:00;0.3;FECALCOLI;0;;2.0;1/100 ml;Unknown
IND00262;2018-03-06;00:00;0.3;pH;0;;7.85;---;Unknown
IND00262;2020-09-07;00:00;0.3;FECALCOLI;0;;18.0;1/100 ml;Unknown
IND00262;2019-10-05;00:00;0.3;FECALCOLI;0;;2.0;1/100 ml;Unknown
IND00262;2019-10-05;00:00;0.3;BOD;0;;1.6;mg/l;Unknown
IND00262;2018-06-11;00:00;0.3;BOD;0;;1.4;mg/l;Unknown
IND00262;2020-06-06;00:00;0.3;O2-Dis;0;;7.9;mg/l;Unknown
