RUS00002;2019-01-21;10:00;0.3;TSS;TSS-G;;3.0;mg/l;Fair
RUS00002;2019-01-21;10:00;0.3;TEMP;TEMP-Hg;;0.0;°C;Fair
RUS00002;2019-01-30;10:00;0.3;EC;EC-CND-Pt;;180.0;µS/cm;Fair
RUS00002;2019-01-30;10:00;0.3;pH;pH-POT;;7.2;---;Fair
RUS00002;2019-01-30;10:00;0.3;TEMP;TEMP-Hg;;0.0;°C;Fair
RUS00002;2019-02-11;10:00;0.3;TEMP;TEMP-Hg;;0.0;°C;Fair
RUS00002;2019-02-20;09:00;0.3;Pb-Dis;Pb-AS;;0.0003;mg/l;Fair
RUS00002;2019-02-20;09:00;0.3;Alk-Tot;Alk-T-D1067-B;;100.0;mg/l;Fair
RUS00002;2019-03-20;09:00;0.3;BOD;BOD-T-COL-AZD;;1.7;mg/l;Fair
RUS00002;2019-03-20;09:00;0.3;EC;EC-CND-Pt;;190.0;µS/cm;Fair
RUS00002;2019-03-20;09:00;0.3;pH;pH-POT;;8.0;---;Fair
RUS00002;2019-03-20;09:00;0.3;NH3N;COL-PHE;;0.11;mg/l;Fair
RUS00002;2019-04-18;09:04;0.3;TDP;COL-AA-SA-APS-PPS;;0.03;mg/l;Fair
RUS00002;2019-04-18;09:04;0.3;EC;EC-CND-Pt;;170.0;µS/cm;Fair
RUS00002;2019-04-18;09:04;0.3;Ca-Dis;T-COL-EDTA-HNB;;21.6;mg/l;Fair
RUS00002;2019-04-18;09:04;0.3;BOD;BOD-T-COL-AZD;;1.9;mg/l;Fair
RUS00002;2019-05-08;08:30;0.3;pH;pH-POT;;7.7;---;Fair
RUS00002;2019-05-21;08:55;0.3;pH;pH-POT;;8.1;---;Fair
RUS00002;2019-05-21;08:55;0.3;Ca-Dis;T-COL-EDTA-HNB;;19.1;mg/l;Fair
RUS00002;2019-06-10;08:40;0.3;pH;pH-POT;;8.0;---;Fair
RUS00002;2019-06-10;08:40;0.3;Q-Inst;W-Q-GAUGE;;1320.0;m³/s;Fair
RUS00002;2019-06-19;09:08;0.3;TSS;TSS-G;;13.0;mg/l;Fair
RUS00002;2019-06-19;09:08;0.3;Mg-Dis;Mg-CALC-H-Ca;;4.5;mg/l;Fair
RUS00002;2019-06-19;09:08;0.3;Cl-Dis;T-COL-Hg-NO3-2;;1.4;mg/l;Fair
RUS00002;2019-06-19;09:08;0.3;Alk-Tot;Alk-T-D1067-B;;70.0;mg/l;Fair
RUS00002;2019-06-19;09:08;0.3;Ca-Dis;T-COL-EDTA-HNB;;17.5;mg/l;Fair
RUS00002;2019-06-19;09:08;0.3;Pb-Dis;Pb-AS;;0.0004;mg/l;Fair
RUS00002;2019-06-19;09:08;0.3;Q-Inst;W-Q-GAUGE;;1010.0;m³/s;Fair
RUS00002;2019-07-17;09:20;0.3;TEMP;TEMP-Hg;;22.0;°C;Fair
RUS00002;2019-07-17;09:20;0.3;TDP;COL-AA-SA-APS-PPS;;0.04;mg/l;Fair
RUS00002;2019-07-17;09:20;0.3;Cl-Dis;T-COL-Hg-NO3-2;;2.0;mg/l;Fair
RUS00002;2019-07-17;09:20;0.3;Zn-Dis;Zn-AS;;0.0161;mg/l;Fair
RUS00002;2019-07-30;08:47;0.3;pH;pH-POT;;7.9;---;Fair
RUS00002;2019-08-21;09:50;0.3;Pb-Dis;Pb-AS;;0.0004;mg/l;Fair
RUS00002;2019-08-21;09:50;0.3;SO4-Dis;SO4-TURB;;18.7;mg/l;Fair
RUS00002;2019-08-30;08:55;0.3;EC;EC-CND-Pt;;170.0;µS/cm;Fair
RUS00002;2019-09-10;09:40;0.3;EC;EC-CND-Pt;;150.0;µS/cm;Fair
RUS00002;2019-09-18;10:05;0.3;NO3N;COL-AZO-Cd;;0.01;mg/l;Fair
RUS00002;2019-10-21;08:40;0.3;Pb-Dis;Pb-AS;<;0.0002;mg/l;Fair
RUS00002;2019-10-30;09:25;0.3;TEMP;TEMP-Hg;;1.0;°C;Fair
RUS00002;2019-10-30;09:25;0.3;Q-Inst;W-Q-GAUGE;;731.0;m³/s;Fair
RUS00002;2019-11-11;09:40;0.3;TEMP;TEMP-Hg;;0.1;°C;Fair
RUS00002;2019-11-11;09:40;0.3;pH;pH-POT;;7.9;---;Fair
RUS00002;2019-11-11;09:40;0.3;Q-Inst;W-Q-GAUGE;;332.0;m³/s;Fair
RUS00002;2019-11-21;10:00;0.3;O2-Dis;T-COL-I-AZD;;13.4;mg/l;Fair
RUS00002;2019-11-21;10:00;0.3;TEMP;TEMP-Hg;;0.0;°C;Fair
RUS00002;2019-11-21;10:00;0.3;NO3N;COL-AZO-Cd;;0.05;mg/l;Fair
RUS00002;2019-11-21;10:00;0.3;Mg-Dis;Mg-CALC-H-Ca;;9.7;mg/l;Fair
RUS00002;2019-11-21;10:00;0.3;Fe-Dis;COL-TPTZ-DIS;;0.09;mg/l;Fair
RUS00002;2019-11-21;10:00;0.3;Q-Inst;W-Q-GAUGE;;292.0;m³/s;Fair
RUS00002;2019-12-09;10:52;0.3;TEMP;TEMP-Hg;;0.0;°C;Fair
RUS00002;2019-12-18;09:20;0.3;BOD;BOD-T-COL-AZD;;2.5;mg/l;Fair
RUS00002;2019-12-18;09:20;0.3;O2-Dis;T-COL-I-AZD;;11.6;mg/l;Fair
RUS00002;2019-12-26;10:25;0.3;EC;EC-CND-Pt;;200.0;µS/cm;Fair
RUS00002;2016-11-22;10:55;0.3;NH3N;COL-PHE;;0.03;mg/l;
RUS00002;2016-11-22;10:55;0.3;pH;pH-POT;;7.3;---;
RUS00002;2016-11-22;10:55;0.3;Fe-Dis;COL-TPTZ-DIS;;0.07;mg/l;
RUS00002;2016-09-20;10:00;0.3;NO3N;COL-AZO-Cd;;0.01;mg/l;
RUS00002;2016-09-20;10:00;0.3;Alk-Tot;Alk-T-D1067-B;;92.0;mg/l;
RUS00002;2016-09-20;10:00;0.3;Cl-Dis;T-COL-Hg-NO3-2;;1.4;mg/l;
RUS00002;2016-07-20;08:20;0.3;SO4-Dis;SO4-TURB;;23.7;mg/l;
RUS00002;2016-07-20;08:20;0.3;Alk-Tot;Alk-T-D1067-B;;98.0;mg/l;
RUS00002;2016-07-20;08:20;0.3;TDP;COL-AA-SA-APS-PPS;;0.02;mg/l;
RUS00002;2016-07-20;08:20;0.3;Mg-Dis;Mg-CALC-H-Ca;;5.2;mg/l;
RUS00002;2016-07-20;08:20;0.3;EC;EC-CND-Pt;;180.0;µS/cm;
RUS00002;2016-07-20;08:20;0.3;BOD;BOD-T-COL-AZD;;1.7;mg/l;
RUS00002;2016-05-18;11:30;0.3;Ca-Dis;T-COL-EDTA-HNB;;18.8;mg/l;
RUS00002;2016-05-18;11:30;0.3;Fe-Dis;COL-TPTZ-DIS;;0.34;mg/l;
RUS00002;2016-05-18;11:30;0.3;Cl-Dis;T-COL-Hg-NO3-2;;1.9;mg/l;
RUS00002;2016-03-21;09:20;0.3;TEMP;TEMP-Hg;;0.0;°C;Poor
RUS00002;2016-03-21;09:20;0.3;NH3N;COL-PHE;;0.07;mg/l;
RUS00002;2016-01-20;09:30;0.3;TEMP;TEMP-Hg;;0.0;°C;Poor
RUS00002;2016-01-20;09:30;0.3;Cl-Dis;T-COL-Hg-NO3-2;;3.5;mg/l;
RUS00002;2016-01-20;09:30;0.3;pH;pH-POT;;7.6;---;
RUS00002;2016-01-20;09:30;0.3;NH3N;COL-PHE;;0.01;mg/l;
RUS00002;2016-01-20;09:30;0.3;O2-Dis;T-COL-I-AZD;;6.9;mg/l;
RUS00002;2016-01-20;09:30;0.3;BOD;BOD-T-COL-AZD;;1.2;mg/l;
RUS00002;2016-02-19;10:30;0.3;TSS;TSS-G;;6.0;mg/l;
RUS00002;2016-02-19;10:30;0.3;pH;pH-POT;;7.7;---;
RUS00002;2016-02-19;10:30;0.3;O2-Dis;T-COL-I-AZD;;6.4;mg/l;
RUS00002;2016-02-19;10:30;0.3;Cl-Dis;T-COL-Hg-NO3-2;;4.5;mg/l;
RUS00002;2016-04-21;11:00;0.3;Cl-Dis;T-COL-Hg-NO3-2;;2.5;mg/l;
RUS00002;2016-06-20;08:30;0.3;Q-Inst;W-Q-GAUGE;;1240.0;m³/s;
RUS00002;2016-06-20;08:30;0.3;pH;pH-POT;;7.5;---;
RUS00002;2016-06-20;08:30;0.3;Zn-Dis;Zn-AS;;0.021;mg/l;
RUS00002;2016-06-20;08:30;0.3;SiO2-Rea;COL-HB;;5.0;mg/l;
RUS00002;2016-08-22;09:20;0.3;Pb-Dis;Pb-AS;;0.0018;mg/l;
RUS00002;2016-10-20;10:30;0.3;Zn-Dis;Zn-AS;;0.0191;mg/l;
RUS00002;2016-10-20;10:30;0.3;TEMP;TEMP-Hg;;1.6;°C;
RUS00002;2016-10-20;10:30;0.3;TSS;TSS-G;;3.0;mg/l;
RUS00002;2016-10-20;10:30;0.3;Pb-Dis;Pb-AS;<;0.0002;mg/l;
RUS00002;2016-10-20;10:30;0.3;O2-Dis;T-COL-I-AZD;;13.0;mg/l;
RUS00002;2016-10-20;10:30;0.3;EC;EC-CND-Pt;;190.0;µS/cm;
RUS00002;2016-10-20;10:30;0.3;BOD;BOD-T-COL-AZD;;1.9;mg/l;
RUS00002;2016-12-20;11:30;0.3;Pb-Dis;Pb-AS;<;0.0002;mg/l;
RUS00002;2015-02-20;08:00;0.3;Alk-Tot;Alk-T-D1067-B;;125.0;mg/l;
RUS00002;2015-02-20;08:00;0.3;Mg-Dis;Mg-CALC-H-Ca;;8.4;mg/l;
RUS00002;2015-02-20;08:00;0.3;EC;EC-CND-Pt;;180.0;µS/cm;
RUS00002;2015-02-20;08:00;0.3;Ca-Dis;T-COL-EDTA-HNB;;29.4;mg/l;
RUS00002;2015-04-21;08:00;0.3;O2-Dis;T-COL-I-AZD;;12.6;mg/l;
RUS00002;2015-06-22;09:30;0.3;TSS;TSS-G;;15.0;mg/l;
RUS00002;2015-06-22;09:30;0.3;Zn-Dis;Zn-AS;;0.0084;mg/l;
RUS00002;2015-06-22;09:30;0.3;SO4-Dis;SO4-TURB;;12.6;mg/l;
RUS00002;2015-06-22;09:30;0.3;Alk-Tot;Alk-T-D1067-B;;79.0;mg/l;
RUS00002;2015-08-19;10:00;0.3;TEMP;TEMP-Hg;;17.4;°C;
RUS00002;2015-08-19;10:00;0.3;Q-Inst;W-Q-GAUGE;;633.0;m³/s;
RUS00002;2015-08-19;10:00;0.3;Pb-Dis;Pb-AS;;0.0015;mg/l;
RUS00002;2015-10-20;10:00;0.3;BOD;BOD-T-COL-AZD;;1.9;mg/l;
RUS00002;2015-10-20;10:00;0.3;Pb-Dis;Pb-AS;;0.0015;mg/l;
RUS00002;2015-10-20;10:00;0.3;Zn-Dis;Zn-AS;;0.0088;mg/l;
RUS00002;2015-10-20;10:00;0.3;TEMP;TEMP-Hg;;3.6;°C;
RUS00002;2015-12-18;00:00;0.3;Cl-Dis;T-COL-Hg-NO3-2;;3.0;mg/l;
RUS00002;2015-11-20;10:35;0.3;O2-Dis;T-COL-I-AZD;;12.3;mg/l;
RUS00002;2015-11-20;10:35;0.3;TSS;TSS-G;;4.0;mg/l;
RUS00002;2015-11-20;10:35;0.3;SO4-Dis;SO4-TURB;;17.6;mg/l;
RUS00002;2015-09-21;09:30;0.3;SiO2-Rea;COL-HB;;4.4;mg/l;
RUS00002;2015-09-21;09:30;0.3;pH;pH-POT;;7.7;---;
RUS00002;2015-09-21;09:30;0.3;BOD;BOD-T-COL-AZD;;1.5;mg/l;
RUS00002;2015-07-20;08:30;0.3;TSS;TSS-G;;7.0;mg/l;
RUS00002;2015-07-20;08:30;0.3;TEMP;TEMP-Hg;;22.0;°C;
RUS00002;2015-07-20;08:30;0.3;Fe-Dis;COL-TPTZ-DIS;<;0.02;mg/l;
RUS00002;2015-07-20;08:30;0.3;TDP;COL-AA-SA-APS-PPS;<;0.02;mg/l;
RUS00002;2015-07-20;08:30;0.3;Q-Inst;W-Q-GAUGE;;456.0;m³/s;
RUS00002;2015-07-20;08:30;0.3;Mg-Dis;Mg-CALC-H-Ca;;7.0;mg/l;
RUS00002;2015-07-20;08:30;0.3;SiO2-Rea;COL-HB;;5.2;mg/l;
RUS00002;2015-07-20;08:30;0.3;Cl-Dis;T-COL-Hg-NO3-2;;2.8;mg/l;
RUS00002;2015-07-20;08:30;0.3;Ca-Dis;T-COL-EDTA-HNB;;22.0;mg/l;
RUS00002;2015-05-20;11:30;0.3;Zn-Dis;Zn-AS;;0.0077;mg/l;
RUS00002;2015-05-20;11:30;0.3;BOD;BOD-T-COL-AZD;;2.9;mg/l;
RUS00002;2015-03-20;09:30;0.3;EC;EC-CND-Pt;;230.0;µS/cm;
RUS00002;2015-03-20;09:30;0.3;TEMP;TEMP-Hg;;0.0;°C;Poor
RUS00002;2015-03-20;09:30;0.3;Zn-Dis;Zn-AS;;0.0058;mg/l;
RUS00002;2015-01-20;10:15;0.3;Cl-Dis;T-COL-Hg-NO3-2;;2.5;mg/l;
RUS00002;2015-01-20;10:15;0.3;TEMP;TEMP-Hg;;0.0;°C;Poor
RUS00002;2015-12-10;09:30;0.3;TEMP;TEMP-Hg;;0.0;°C;Poor
RUS00002;2015-08-11;11:30;0.3;Q-Inst;W-Q-GAUGE;;597.0;m³/s;
RUS00002;2015-07-10;11:20;0.3;pH;pH-POT;;8.4;---;
RUS00002;2015-04-10;07:20;0.3;EC;EC-CND-Pt;;170.0;µS/cm;
RUS00002;2015-03-11;08:20;0.3;pH;pH-POT;;7.6;---;
RUS00002;2015-01-12;11:30;0.3;O2-Dis;T-COL-I-AZD;;6.4;mg/l;
RUS00002;2015-01-12;11:30;0.3;Q-Inst;W-Q-GAUGE;;123.0;m³/s;
RUS00002;2017-12-28;10:00;0.3;EC;EC-CND-Pt;;230.0;µS/cm;
RUS00002;2017-11-20;09:10;0.3;Ca-Dis;T-COL-EDTA-HNB;;29.4;mg/l;
RUS00002;2017-11-20;09:10;0.3;Mg-Dis;Mg-CALC-H-Ca;;8.7;mg/l;
RUS00002;2017-11-20;09:10;0.3;NH3N;COL-PHE;;0.06;mg/l;
RUS00002;2017-11-20;09:10;0.3;EC;EC-CND-Pt;;220.0;µS/cm;
RUS00002;2017-10-30;09:00;0.3;TEMP;TEMP-Hg;;0.6;°C;
RUS00002;2017-09-21;09:45;0.3;O2-Dis;T-COL-I-AZD;;11.1;mg/l;
RUS00002;2017-08-31;09:45;0.3;pH;pH-POT;;7.7;---;
RUS00002;2017-07-20;10:05;0.3;Pb-Dis;Pb-AS;;0.0006;mg/l;
RUS00002;2017-07-20;10:05;0.3;Ca-Dis;T-COL-EDTA-HNB;;23.2;mg/l;
RUS00002;2017-07-20;10:05;0.3;NO3N;COL-AZO-Cd;;0.01;mg/l;
RUS00002;2017-07-20;10:05;0.3;O2-Dis;T-COL-I-AZD;;8.7;mg/l;
RUS00002;2017-06-30;09:10;0.3;O2-Dis;T-COL-I-AZD;;8.7;mg/l;
RUS00002;2017-06-09;10:00;0.3;Q-Inst;W-Q-GAUGE;;576.0;m³/s;
RUS00002;2017-05-22;08:40;0.3;Pb-Dis;Pb-AS;;0.0006;mg/l;
RUS00002;2017-05-22;08:40;0.3;Zn-Dis;Zn-AS;;0.0124;mg/l;
RUS00002;2017-05-22;08:40;0.3;TDP;COL-AA-SA-APS-PPS;<;0.02;mg/l;
RUS00002;2017-05-22;08:40;0.3;TEMP;TEMP-Hg;;13.4;°C;
RUS00002;2017-04-28;09:00;0.3;EC;EC-CND-Pt;;190.0;µS/cm;
RUS00002;2017-04-28;09:00;0.3;O2-Dis;T-COL-I-AZD;;9.6;mg/l;
RUS00002;2017-04-28;09:00;0.3;pH;pH-POT;;8.1;---;
RUS00002;2017-04-28;09:00;0.3;TEMP;TEMP-Hg;;9.6;°C;
RUS00002;2017-04-11;10:00;0.3;TEMP;TEMP-Hg;;0.0;°C;Poor
RUS00002;2017-04-11;10:00;0.3;EC;EC-CND-Pt;;200.0;µS/cm;
RUS00002;2017-04-11;10:00;0.3;Q-Inst;W-Q-GAUGE;;180.0;m³/s;
RUS00002;2017-03-21;10:00;0.3;TSS;TSS-G;;2.0;mg/l;
RUS00002;2017-02-28;10:00;0.3;EC;EC-CND-Pt;;280.0;µS/cm;
RUS00002;2017-02-09;11:15;0.3;pH;pH-POT;;7.3;---;
RUS00002;2017-02-09;11:15;0.3;O2-Dis;T-COL-I-AZD;;7.0;mg/l;
RUS00002;2017-01-19;10:00;0.3;SO4-Dis;SO4-TURB;;17.2;mg/l;
RUS00002;2017-01-19;10:00;0.3;Cl-Dis;T-COL-Hg-NO3-2;;2.5;mg/l;
RUS00002;2017-01-19;10:00;0.3;NH3N;COL-PHE;;0.02;mg/l;
RUS00002;2017-01-19;10:00;0.3;O2-Dis;T-COL-I-AZD;;7.5;mg/l;
RUS00002;2017-01-19;10:00;0.3;pH;pH-POT;;7.3;---;
RUS00002;2017-01-19;10:00;0.3;Pb-Dis;Pb-AS;<;0.0002;mg/l;
RUS00002;2017-01-10;10:00;0.3;pH;pH-POT;;7.4;---;
RUS00002;2017-01-10;10:00;0.3;Q-Inst;W-Q-GAUGE;;176.0;m³/s;
RUS00002;2017-02-20;11:00;0.3;BOD;BOD-T-COL-AZD;;0.9;mg/l;
RUS00002;2017-02-20;11:00;0.3;TSS;TSS-G;;2.0;mg/l;
RUS00002;2017-02-20;11:00;0.3;TEMP;TEMP-Hg;;0.0;°C;Poor
RUS00002;2017-02-20;11:00;0.3;Zn-Dis;Zn-AS;;0.0108;mg/l;
RUS00002;2017-03-10;10:00;0.3;TEMP;TEMP-Hg;;0.0;°C;Poor
RUS00002;2017-03-10;10:00;0.3;pH;pH-POT;;7.4;---;
RUS00002;2017-03-10;10:00;0.3;EC;EC-CND-Pt;;240.0;µS/cm;
RUS00002;2017-03-31;10:20;0.3;TEMP;TEMP-Hg;;0.0;°C;Poor
RUS00002;2017-04-20;09:00;0.3;BOD;BOD-T-COL-AZD;;1.9;mg/l;
RUS00002;2017-04-20;09:00;0.3;TSS;TSS-G;;30.0;mg/l;
RUS00002;2017-04-20;09:00;0.3;NH3N;COL-PHE;;0.06;mg/l;
RUS00002;2017-04-20;09:00;0.3;NO3N;COL-AZO-Cd;;0.01;mg/l;
RUS00002;2017-05-10;09:00;0.3;Q-Inst;W-Q-GAUGE;;1110.0;m³/s;
RUS00002;2017-06-20;08:50;0.3;Pb-Dis;Pb-AS;;0.0005;mg/l;
RUS00002;2017-06-20;08:50;0.3;Alk-Tot;Alk-T-POT-TE-Auto;;101.0;mg/l;
RUS00002;2017-06-20;08:50;0.3;SO4-Dis;SO4-TURB;;12.1;mg/l;
RUS00002;2017-06-20;08:50;0.3;Cl-Dis;T-COL-Hg-NO3-2;;2.1;mg/l;
RUS00002;2017-07-10;10:00;0.3;pH;pH-POT;;7.8;---;
RUS00002;2017-08-22;11:30;0.3;pH;pH-POT;;8.2;---;
RUS00002;2017-09-28;09:00;0.3;O2-Dis;T-COL-I-AZD;;10.9;mg/l;
RUS00002;2017-10-19;08:30;0.3;SO4-Dis;SO4-TURB;;16.0;mg/l;
RUS00002;2017-11-10;09:00;0.3;TEMP;TEMP-Hg;;0.0;°C;Poor
RUS00002;2017-11-10;09:00;0.3;Q-Inst;W-Q-GAUGE;;715.0;m³/s;
RUS00002;2017-12-20;09:10;0.3;Pb-Dis;Pb-AS;;0.0002;mg/l;
RUS00002;2016-01-29;10:00;0.3;Q-Inst;W-Q-GAUGE;;89.0;m³/s;
RUS00002;2016-01-29;10:00;0.3;EC;EC-CND-Pt;;200.0;µS/cm;
RUS00002;2016-06-29;08:30;0.3;Q-Inst;W-Q-GAUGE;;1550.0;m³/s;
RUS00002;2016-06-29;08:30;0.3;TEMP;TEMP-Hg;;18.9;°C;
RUS00002;2015-01-29;12:20;0.3;pH;pH-POT;;7.4;---;
RUS00002;2015-04-29;09:45;0.3;EC;EC-CND-Pt;;150.0;µS/cm;
RUS00002;2015-06-30;11:00;0.3;EC;EC-CND-Pt;;170.0;µS/cm;
RUS00002;2015-07-30;08:25;0.3;pH;pH-POT;;8.1;---;
RUS00002;2015-07-30;08:25;0.3;TEMP;TEMP-Hg;;23.1;°C;
RUS00002;2015-07-30;08:25;0.3;O2-Dis;T-COL-I-AZD;;8.3;mg/l;
RUS00002;2015-10-30;10:45;0.3;EC;EC-CND-Pt;;170.0;µS/cm;
RUS00002;2015-11-30;11:30;0.3;EC;EC-CND-Pt;;200.0;µS/cm;
RUS00002;2015-11-30;11:30;0.3;Q-Inst;W-Q-GAUGE;;131.0;m³/s;
RUS00002;2015-12-29;10:00;0.3;Q-Inst;W-Q-GAUGE;;156.0;m³/s;
RUS00002;2016-09-09;10:00;0.3;EC;EC-CND-Pt;;190.0;µS/cm;
RUS00002;2016-08-10;09:20;0.3;TEMP;TEMP-Hg;;23.0;°C;
RUS00002;2016-07-08;08:20;0.3;pH;pH-POT;;7.9;---;
RUS00002;2016-05-11;10:30;0.3;O2-Dis;T-COL-I-AZD;;9.5;mg/l;
RUS00002;2016-04-08;08:40;0.3;EC;EC-CND-Pt;;170.0;µS/cm;
RUS00002;2016-02-10;11:00;0.3;pH;pH-POT;;7.5;---;
RUS00002;2016-01-11;09:10;0.3;TEMP;TEMP-Hg;;0.0;°C;Poor
RUS00002;2016-01-11;09:10;0.3;Q-Inst;W-Q-GAUGE;;136.0;m³/s;
RUS00002;2020-12-25;09:30;0.3;Q-Inst;W-Q-GAUGE;;264.0;m³/s;Fair
RUS00002;2020-11-18;09:20;0.3;Ca-Dis;T-COL-EDTA-HNB;;24.2;mg/l;Fair
RUS00002;2020-11-18;09:20;0.3;SiO2-Rea;COL-HB;;6.6;mg/l;Fair
RUS00002;2020-11-18;09:20;0.3;NH3N;COL-PHE;;0.01;mg/l;Fair
RUS00002;2020-11-18;09:20;0.3;TSS;TSS-G;;2.0;mg/l;Fair
RUS00002;2020-10-30;09:10;0.3;EC;EC-CND-Pt;;200.0;µS/cm;Fair
RUS00002;2020-09-18;09:00;0.3;Q-Inst;W-Q-GAUGE;;3070.0;m³/s;Fair
RUS00002;2020-09-18;09:00;0.3;BOD;BOD-T-COL-AZD;<;0.5;mg/l;Fair
